scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
24,1,1000000,587177,18718,640,105.5,13.0,0.7806,0.2295,0.1531
24,1000001,2000000,1488628,23093,1643,271.0,49.0,0.6938,0.2278,0.1671
24,2000001,3000000,2539758,35458,3428,421.5,62.0,0.7435,0.2435,0.1858
24,3000001,4000000,3493060,36900,5723,564.5,203.0,0.471,0.1897,0.1295
24,4000001,5000000,4501556,38213,7476,751.5,268.5,0.4735,0.1944,0.1339
24,5000001,6000000,5443604,34762,2667,286.0,74.5,0.5867,0.2293,0.1694
24,6000001,7000000,6491262,27249,4206,549.0,99.5,0.6931,0.2754,0.2156
24,7000001,8000000,7511440,34106,4034,350.0,153.5,0.3903,0.1555,0.1038
24,8000001,9000000,8435731,31045,5804,665.0,192.0,0.5519,0.1992,0.1461
24,9000001,10000000,9545304,32225,1152,255.0,22.5,0.8378,0.2977,0.2501
24,10000001,11000000,10453661,17398,1394,116.5,39.0,0.4984,0.1261,0.075
24,11000001,12000000,11438007,20018,2310,398.5,68.0,0.7085,0.2506,0.1927
24,12000001,13000000,12480275,23256,4207,726.0,138.0,0.6806,0.2572,0.1967
24,13000001,14000000,13468790,17483,984,149.5,30.0,0.6657,0.2246,0.1659
24,14000001,15000000,14521885,17838,3282,550.0,98.0,0.6975,0.2259,0.173
24,15000001,16000000,15493619,43391,1874,407.5,53.5,0.7679,0.2774,0.2224
24,16000001,17000000,16529577,20272,1090,271.5,28.0,0.813,0.3016,0.2489
24,17000001,18000000,17449281,17622,690,208.0,18.5,0.8366,0.345,0.2835
24,18000001,19000000,18502640,31793,1023,203.0,31.0,0.735,0.2278,0.1748
24,19000001,20000000,19492407,28075,1706,146.5,91.0,0.2337,0.0568,0.0367
24,20000001,21000000,20504625,25413,1030,223.5,29.0,0.7703,0.2484,0.1993
24,21000001,22000000,21497636,27699,1223,252.5,28.0,0.8004,0.2564,0.2074
24,22000001,23000000,22453984,31716,960,215.0,44.5,0.657,0.2309,0.1856
