scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
23,1,1000000,545579,45407,1263,161.0,51.0,0.5189,0.235,0.1599
23,1000001,2000000,1489689,43951,4647,496.5,183.0,0.4614,0.197,0.1287
23,2000001,3000000,2509424,43027,267,15.5,19.0,-0.1014,-0.0484,-0.0253
23,3000001,4000000,3501788,42834,860,63.0,55.0,0.0678,0.0289,0.0165
23,5000001,6000000,5505034,42672,6595,529.5,227.5,0.3989,0.1486,0.0938
23,7000001,8000000,7492276,39139,5522,468.0,191.0,0.4203,0.1631,0.1087
23,8000001,9000000,8492570,39372,3417,268.5,114.5,0.4021,0.1494,0.0978
23,9000001,10000000,9513821,37921,299,23.0,11.0,0.3529,0.136,0.0862
23,10000001,11000000,10528430,31857,367,18.0,8.0,0.3846,0.1,0.0658
23,11000001,12000000,11579211,37709,2789,321.0,104.0,0.5106,0.2181,0.1515
23,12000001,13000000,12526035,34012,4873,462.0,166.0,0.4713,0.1847,0.1261
23,13000001,14000000,13469810,39075,5146,625.0,111.5,0.6972,0.2707,0.2181
23,14000001,15000000,14495093,34833,3698,313.5,123.0,0.4364,0.1639,0.1104
23,15000001,16000000,15511324,36306,4861,452.5,125.5,0.5657,0.2055,0.1521
23,16000001,17000000,16507361,36887,5026,545.5,124.0,0.6296,0.2396,0.1799
23,17000001,18000000,17520931,39905,1000,117.5,23.5,0.6667,0.2741,0.2085
23,18000001,19000000,18392976,32530,4807,266.5,219.5,0.0967,0.0349,0.0206
23,19000001,20000000,19536480,38283,2121,261.5,38.5,0.7433,0.2786,0.2237
23,20000001,21000000,20454766,32584,556,31.0,23.5,0.1376,0.0316,0.0175
23,21000001,22000000,21476594,21265,1061,108.5,43.0,0.4323,0.1165,0.0754
23,22000001,23000000,22511891,25441,2928,228.5,101.0,0.3869,0.1065,0.0597
23,23000001,24000000,23456579,18095,1478,108.5,44.0,0.423,0.11,0.0578
