scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
5,1,1000000,630831,18175,342,50.0,13.5,0.5748,0.1796,0.1075
5,2000001,3000000,2427759,17460,811,65.5,35.0,0.3035,0.0779,0.0437
5,3000001,4000000,3508948,20799,408,43.0,20.0,0.3651,0.1036,0.0565
5,4000001,5000000,4506538,23309,647,68.0,27.0,0.4316,0.123,0.0751
5,5000001,6000000,5475790,25671,282,53.0,19.0,0.4722,0.1921,0.1236
5,6000001,7000000,6511959,24239,269,16.0,17.0,-0.0303,-0.01,-0.0041
5,7000001,8000000,7489574,23727,1633,293.0,36.5,0.7785,0.2587,0.1984
5,8000001,9000000,8480474,21396,1597,126.0,50.0,0.4318,0.1041,0.0633
5,9000001,10000000,9497112,22007,2538,661.0,61.0,0.831,0.3245,0.2585
5,10000001,11000000,10502327,23328,1199,267.0,28.0,0.8102,0.275,0.2205
5,11000001,12000000,11479787,24552,2904,562.5,63.0,0.7986,0.2711,0.2038
5,12000001,13000000,12481635,27985,2861,576.0,71.0,0.7805,0.2667,0.203
5,13000001,14000000,13466097,22532,2136,403.0,55.0,0.7598,0.2383,0.1743
5,14000001,15000000,14500938,24582,3100,527.5,72.5,0.7583,0.2238,0.165
5,15000001,16000000,15518262,23010,2593,443.0,66.0,0.7407,0.2222,0.1571
5,16000001,17000000,16535386,22520,3294,500.5,72.5,0.7469,0.2263,0.1659
5,17000001,18000000,17470295,15657,2777,391.5,64.5,0.7171,0.2214,0.164
5,18000001,19000000,18520460,17237,2675,520.5,62.5,0.7856,0.3035,0.2374
5,19000001,20000000,19543928,18136,3993,778.5,89.0,0.7948,0.2681,0.2195
5,20000001,21000000,20505340,23632,3547,525.0,129.5,0.6043,0.1772,0.1325
5,21000001,22000000,21509788,23028,1898,318.5,67.5,0.6503,0.2194,0.1594
5,22000001,23000000,22503056,23450,3632,629.0,109.5,0.7035,0.2425,0.1877
5,23000001,24000000,23494090,20100,3452,547.0,110.0,0.6651,0.2119,0.1569
5,24000001,25000000,24493715,19414,389,90.0,10.0,0.8,0.2899,0.2326
5,25000001,26000000,25549464,20399,2644,226.5,83.0,0.4637,0.1011,0.0665
5,26000001,27000000,26461175,14629,1307,203.0,46.0,0.6305,0.2037,0.1464
5,27000001,28000000,27544550,23678,762,187.0,15.0,0.8515,0.293,0.2359
5,28000001,29000000,28437291,21868,4677,888.0,147.0,0.7159,0.2218,0.1713
5,29000001,30000000,29490518,21048,1628,234.0,68.5,0.5471,0.146,0.1109
5,30000001,31000000,30606725,15520,1530,263.0,66.0,0.5988,0.1938,0.1395
5,31000001,32000000,31523148,25247,2976,330.5,157.5,0.3545,0.1039,0.0678
