scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
19,1,1000000,416303,37305,2465,712.5,41.5,0.8899,0.4543,0.4025
19,1000001,2000000,1623312,27092,1825,271.5,37.0,0.7601,0.2792,0.1999
19,2000001,3000000,2476496,49536,1429,407.5,18.0,0.9154,0.4934,0.383
19,3000001,4000000,3497939,45131,4560,682.0,118.5,0.7039,0.2406,0.1972
19,4000001,5000000,4487813,42523,3223,490.5,81.0,0.7165,0.2469,0.2016
19,5000001,6000000,5529934,36114,2374,510.0,37.5,0.863,0.3467,0.3067
19,6000001,7000000,6462928,35831,3828,645.0,96.0,0.7409,0.2583,0.216
19,7000001,8000000,7497193,45396,3078,1218.5,48.5,0.9234,0.5137,0.429
19,8000001,9000000,8521345,16524,2436,664.0,55.5,0.8457,0.3845,0.3138
19,9000001,10000000,9389822,14750,2718,806.5,61.0,0.8594,0.4398,0.3598
19,10000001,11000000,10532521,18040,2439,934.0,47.0,0.9042,0.6076,0.4631
19,11000001,12000000,11512134,19734,304,104.0,4.5,0.9171,0.4575,0.3913
19,14000001,15000000,14469948,21171,2360,1043.0,53.0,0.9033,0.5659,0.4816
19,15000001,16000000,15503468,18393,1404,278.0,39.0,0.7539,0.2341,0.1954
19,17000001,18000000,17557031,17888,619,111.0,16.0,0.748,0.2512,0.1877
19,18000001,19000000,18469806,21170,466,184.0,6.0,0.9368,0.5742,0.4258
19,19000001,20000000,19583009,20154,2914,934.0,68.0,0.8643,0.4189,0.3466
19,22000001,23000000,22501504,25334,1564,255.5,56.0,0.6404,0.1597,0.137
19,23000001,24000000,23462774,14923,687,172.0,15.0,0.8396,0.3626,0.2652
19,24000001,25000000,24620788,16738,1158,346.0,31.5,0.8331,0.39,0.3194
19,25000001,26000000,25169337,9964,388,152.0,3.0,0.9613,0.4421,0.388
