scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
6,1,1000000,475565,17366,301,92.0,4.0,0.9167,0.3924,0.3244
6,2000001,3000000,2511811,22649,425,130.0,3.0,0.9549,0.3629,0.2995
6,4000001,5000000,4492335,29780,1073,262.5,23.0,0.8389,0.3078,0.2444
6,5000001,6000000,5491687,28678,1096,303.0,20.0,0.8762,0.3229,0.2722
6,6000001,7000000,6509090,25856,295,78.0,5.0,0.8795,0.312,0.2704
6,8000001,9000000,8561360,27749,2258,481.5,83.0,0.7059,0.2527,0.1934
6,9000001,10000000,9408566,23944,695,123.0,24.0,0.6735,0.2513,0.1922
6,10000001,11000000,10470920,24512,880,176.5,22.0,0.7783,0.2888,0.2213
6,11000001,12000000,11504312,18562,897,173.0,44.5,0.5908,0.2421,0.1797
6,12000001,13000000,12452300,20749,1921,230.0,43.5,0.6819,0.1558,0.1102
6,13000001,14000000,13498967,15474,1257,213.5,31.0,0.7464,0.2227,0.166
6,14000001,15000000,14514141,17468,1570,315.0,40.0,0.7746,0.2662,0.2079
6,15000001,16000000,15529356,17414,1078,281.5,20.0,0.8673,0.2968,0.2507
6,16000001,17000000,16500448,19073,3278,655.5,102.5,0.7296,0.2519,0.1854
6,17000001,18000000,17497469,16659,1838,379.0,47.0,0.7793,0.263,0.1978
6,18000001,19000000,18517739,16856,1889,345.0,48.0,0.7557,0.2394,0.1767
6,19000001,20000000,19474884,16706,1530,364.0,41.0,0.7975,0.3038,0.2303
6,20000001,21000000,20484612,21062,1305,323.0,31.0,0.8249,0.3159,0.252
6,21000001,22000000,21520910,17122,1669,436.5,37.0,0.8437,0.3557,0.2835
6,22000001,23000000,22498035,23188,1869,282.0,58.0,0.6588,0.1928,0.1347
6,23000001,24000000,23484717,21387,1094,303.0,18.0,0.8879,0.3375,0.2758
6,24000001,25000000,24411963,23897,2730,673.0,56.0,0.8464,0.2746,0.2315
6,25000001,26000000,25516526,23196,3697,755.0,97.0,0.7723,0.2624,0.2093
6,26000001,27000000,26467744,24155,2900,663.0,73.0,0.8016,0.2769,0.2214
6,27000001,28000000,27540376,33304,548,167.0,14.0,0.8453,0.4037,0.311
6,29000001,30000000,29499102,25209,891,147.0,34.0,0.6243,0.2245,0.1678
6,30000001,31000000,30473337,24839,1245,319.0,29.0,0.8333,0.3246,0.26
