scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
11,1000001,2000000,1460934,21720,910,339.0,18.0,0.8992,0.5209,0.3695
11,2000001,3000000,2554789,24661,3704,1309.5,82.5,0.8815,0.4373,0.3676
11,3000001,4000000,3322691,20146,2117,567.0,46.5,0.8484,0.3386,0.28
11,4000001,5000000,4457634,23383,3397,886.0,115.5,0.7693,0.3095,0.255
11,5000001,6000000,5510622,29784,1701,299.0,48.0,0.7233,0.1879,0.1516
11,6000001,7000000,6377208,18442,714,272.0,12.5,0.9121,0.4415,0.3755
11,7000001,8000000,7569296,15155,1696,589.0,28.0,0.9092,0.4544,0.3673
11,8000001,9000000,8460909,18855,1145,372.0,28.0,0.86,0.4267,0.3594
11,10000001,11000000,10477654,15059,476,250.0,5.0,0.9608,0.6533,0.5292
11,11000001,12000000,11518566,19128,2278,826.5,48.5,0.8891,0.4696,0.3816
11,12000001,13000000,12450892,18984,1509,438.0,28.0,0.8798,0.3844,0.3162
11,13000001,14000000,13529485,20532,818,329.0,13.0,0.924,0.5208,0.4047
11,14000001,15000000,14497474,19012,1635,529.5,23.0,0.9167,0.409,0.3376
11,15000001,16000000,15524194,23061,881,247.5,14.0,0.8929,0.3125,0.2746
11,16000001,17000000,16490994,20474,3202,786.0,64.0,0.8494,0.298,0.2454
11,17000001,18000000,17485701,20199,3102,835.5,61.0,0.8639,0.3123,0.2667
11,18000001,19000000,18514576,20114,908,445.0,8.0,0.9647,0.6001,0.5176
11,19000001,20000000,19530684,21039,1700,440.0,57.0,0.7706,0.3075,0.243
11,20000001,21000000,20476910,24250,1915,500.0,36.0,0.8657,0.3282,0.2594
11,21000001,22000000,21485526,18199,3045,1281.0,46.0,0.9307,0.5252,0.4407
11,22000001,23000000,22529449,16485,2186,498.5,46.0,0.831,0.2942,0.2246
11,23000001,24000000,23514484,17944,2101,452.0,45.0,0.8189,0.2472,0.2099
11,24000001,25000000,24458760,14669,362,131.0,3.0,0.9552,0.4324,0.3721
11,25000001,26000000,25502502,24637,520,216.0,11.5,0.8989,0.5669,0.4388
