scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
22,1000001,2000000,1514424,23701,397,127.0,9.5,0.8608,0.4288,0.3423
22,2000001,3000000,2449621,24866,2121,502.0,54.0,0.8058,0.304,0.2468
22,3000001,4000000,3487365,17206,1206,229.5,30.0,0.7688,0.2171,0.1851
22,4000001,5000000,4538017,21577,2769,623.0,76.0,0.7825,0.295,0.2407
22,5000001,6000000,5602042,35517,3594,1788.0,46.5,0.9493,0.6182,0.5326
22,6000001,7000000,6500471,23510,3281,1104.0,41.5,0.9275,0.4173,0.3671
22,7000001,8000000,7525897,16834,2012,508.0,24.5,0.908,0.3194,0.2781
22,8000001,9000000,8491557,17737,1843,400.5,43.5,0.8041,0.2599,0.2185
22,9000001,10000000,9521292,16698,3722,1434.0,66.5,0.9114,0.5525,0.4168
22,10000001,11000000,10437581,16785,1336,281.0,45.0,0.7239,0.2588,0.2216
22,11000001,12000000,11530597,16079,531,160.0,9.0,0.8935,0.3493,0.2989
22,12000001,13000000,12506331,16204,2654,725.0,70.0,0.8239,0.3529,0.272
22,13000001,14000000,13492383,16058,660,399.0,5.0,0.9752,0.749,0.6375
22,14000001,15000000,14531973,17377,1162,281.0,23.0,0.8487,0.2801,0.2399
22,15000001,16000000,15478496,20502,1132,504.0,22.0,0.9163,0.598,0.4893
22,16000001,17000000,16495499,18376,1836,721.0,25.0,0.933,0.517,0.4165
22,17000001,18000000,17500272,27488,640,356.0,6.0,0.9669,0.7467,0.5935
22,18000001,19000000,18533365,26732,2608,738.0,57.0,0.8566,0.3356,0.2857
22,19000001,20000000,19515572,25217,976,229.0,33.0,0.7481,0.2964,0.2387
22,20000001,21000000,20456588,26809,720,133.0,27.0,0.6625,0.253,0.171
22,22000001,23000000,22553298,24825,1710,811.5,17.5,0.9578,0.5821,0.4891
22,23000001,24000000,23467609,25663,831,362.5,17.0,0.9104,0.5147,0.4383
22,24000001,25000000,24561701,25849,854,190.0,23.0,0.784,0.2595,0.2053
22,25000001,26000000,25461385,28659,552,211.0,3.0,0.972,0.4254,0.3902
22,26000001,27000000,26600684,22355,1691,382.0,39.0,0.8147,0.2946,0.245
22,27000001,28000000,27451725,27664,352,103.0,5.0,0.9074,0.3968,0.3278
22,28000001,29000000,28415057,19545,360,53.0,14.0,0.5821,0.1797,0.1512
