scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
7,1,1000000,490255,23782,645,183.5,13.5,0.8629,0.3577,0.3033
7,1000001,2000000,1506953,25902,2605,772.5,66.0,0.8426,0.354,0.3021
7,2000001,3000000,2489984,24425,4578,1786.0,86.0,0.9081,0.5122,0.402
7,3000001,4000000,3530392,29188,2882,840.0,70.0,0.8462,0.3204,0.2803
7,4000001,5000000,4288505,20575,539,127.5,18.0,0.7526,0.3269,0.2253
7,5000001,6000000,5545148,29810,543,221.0,2.0,0.9821,0.465,0.4124
7,6000001,7000000,6517397,21969,2787,862.0,77.5,0.835,0.3665,0.3059
7,7000001,8000000,7331739,12902,2084,446.5,89.5,0.666,0.2423,0.1971
7,8000001,9000000,8399009,23280,3890,901.5,45.0,0.9049,0.3065,0.2649
7,9000001,10000000,9481544,18690,3033,1066.0,56.0,0.9002,0.4206,0.3577
7,10000001,11000000,10501549,17129,2906,1193.0,32.5,0.947,0.489,0.4154
7,11000001,12000000,11528767,16918,3067,673.5,69.0,0.8141,0.2433,0.2104
7,12000001,13000000,12499868,16586,2751,560.0,46.0,0.8482,0.2518,0.2076
7,13000001,14000000,13489158,18276,2862,588.0,62.0,0.8092,0.2432,0.2041
7,14000001,15000000,14535634,23372,1728,405.0,29.5,0.8642,0.279,0.2363
7,15000001,16000000,15529040,18182,3289,639.5,72.5,0.7963,0.248,0.2022
7,16000001,17000000,16519171,19920,2012,356.0,64.0,0.6952,0.1942,0.1545
7,17000001,18000000,17518155,18572,1761,437.5,33.5,0.8577,0.2919,0.2403
7,18000001,19000000,18411762,27547,966,360.0,27.0,0.8605,0.4816,0.3911
7,19000001,20000000,19497003,19145,3054,1193.5,53.0,0.915,0.5501,0.4289
7,20000001,21000000,20477109,19701,3271,630.0,68.0,0.8052,0.2406,0.1983
7,21000001,22000000,21504548,16699,1633,304.0,54.0,0.6983,0.2129,0.175
7,22000001,23000000,22536576,19609,1037,154.0,19.0,0.7803,0.1637,0.146
7,23000001,24000000,23470900,25239,1676,256.5,45.0,0.7015,0.1886,0.1485
7,24000001,25000000,24470632,26109,1317,383.0,28.5,0.8615,0.3128,0.2771
7,25000001,26000000,25509939,31441,509,54.0,14.0,0.5882,0.1303,0.0976
7,26000001,27000000,26349097,13128,291,55.0,4.0,0.8644,0.2048,0.1848
7,27000001,28000000,27512417,25115,334,43.0,15.0,0.4828,0.1256,0.0972
7,29000001,30000000,29521018,28180,326,74.5,9.5,0.7738,0.2455,0.2145
