scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
18,2000001,3000000,2482496,68963,729,182.0,16.0,0.8384,0.2882,0.2481
18,3000001,4000000,3412626,52988,6311,1805.0,132.0,0.8637,0.3249,0.2794
18,4000001,5000000,4516221,42160,587,71.0,9.0,0.775,0.1152,0.1073
18,5000001,6000000,5507764,44062,4170,367.0,112.0,0.5324,0.069,0.0634
18,6000001,7000000,6560889,34176,5245,506.0,129.0,0.5937,0.0863,0.0783
18,9000001,10000000,9494761,40717,3679,290.0,82.0,0.5591,0.063,0.0587
18,10000001,11000000,10496717,38329,4590,293.5,120.0,0.4196,0.0486,0.0435
18,11000001,12000000,11417535,31515,7033,418.0,186.5,0.383,0.0422,0.0363
18,12000001,13000000,12521119,21865,1704,398.0,47.0,0.7888,0.2834,0.2317
18,13000001,14000000,13489784,29438,280,61.0,7.0,0.7941,0.278,0.2229
18,14000001,15000000,14522604,20816,282,66.0,8.0,0.7838,0.352,0.2664
18,15000001,16000000,15586967,30210,2357,370.0,62.0,0.713,0.1919,0.1499
18,16000001,17000000,16476136,42042,947,215.0,16.0,0.8615,0.2522,0.2223
18,17000001,18000000,17593522,26372,606,128.0,19.0,0.7415,0.2829,0.2124
18,18000001,19000000,18542708,19378,1766,230.0,37.0,0.7228,0.1826,0.1274
18,21000001,22000000,21528156,22417,1430,285.5,42.5,0.7409,0.2648,0.2091
18,22000001,23000000,22565532,42377,272,88.0,3.0,0.9341,0.3648,0.3125
18,26000001,27000000,26524446,47672,1543,418.5,46.0,0.8019,0.3568,0.2885
18,27000001,28000000,27407875,39111,2432,548.5,67.0,0.7823,0.26,0.217
18,28000001,29000000,28498679,34987,881,197.5,27.0,0.7595,0.2733,0.2187
18,29000001,30000000,29474956,47789,984,266.5,32.0,0.7856,0.2985,0.2515
