scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
2,1,1000000,558846,58512,1075,361.0,32.0,0.8372,0.4218,0.3374
2,1000001,2000000,1372683,49906,2427,945.0,45.0,0.9091,0.4325,0.3769
2,2000001,3000000,2481137,50100,1281,572.0,18.0,0.939,0.5101,0.4407
2,3000001,4000000,3450174,43596,4859,1634.5,156.0,0.8257,0.4749,0.3652
2,7000001,8000000,7210564,18311,355,202.5,0.0,1.0,0.6795,0.6795
2,10000001,11000000,10592144,32861,2778,1335.0,48.0,0.9306,0.5958,0.4661
2,11000001,12000000,11334199,28026,992,316.5,50.0,0.7271,0.4958,0.4005
2,12000001,13000000,12693851,25608,3167,1068.0,90.0,0.8446,0.5437,0.3753
2,13000001,14000000,13501581,42976,1660,833.5,47.0,0.8932,0.696,0.5614
2,14000001,15000000,14496082,41910,4951,3268.5,61.0,0.9634,0.8089,0.696
2,15000001,16000000,15603065,25097,4630,2893.0,66.0,0.9554,0.7702,0.6528
2,16000001,17000000,16482185,44654,3956,2011.5,96.0,0.9089,0.6225,0.5273
2,17000001,18000000,17528048,42194,2290,1010.0,48.5,0.9084,0.5686,0.4853
2,18000001,19000000,18470750,36773,5552,2033.0,138.0,0.8729,0.4792,0.4056
2,19000001,20000000,19497797,28338,3732,1374.5,78.0,0.8926,0.5082,0.4222
2,20000001,21000000,20480126,22590,1067,470.5,22.5,0.9087,0.5586,0.4661
2,21000001,22000000,21501562,43296,2374,1391.0,18.0,0.9744,0.7722,0.6073
2,22000001,23000000,22510851,43747,2197,985.0,35.0,0.9314,0.683,0.4788
2,23000001,24000000,23480214,58058,1949,873.5,41.0,0.9103,0.6187,0.483
2,24000001,25000000,24444793,60174,1023,296.0,33.0,0.7994,0.4142,0.2779
2,25000001,26000000,25041415,3250,504,286.0,2.0,0.9861,0.6466,0.5677
