scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,1,1000000,488802,10318,289,57.0,12.0,0.6522,0.25,0.1807
8,1000001,2000000,1490044,19981,603,133.5,18.0,0.7624,0.2822,0.2088
8,2000001,3000000,2463120,18962,481,146.0,11.0,0.8599,0.3234,0.2827
8,3000001,4000000,3480124,25512,857,213.0,24.0,0.7975,0.2775,0.2305
8,4000001,5000000,4552953,25830,1761,488.0,36.0,0.8626,0.3125,0.2695
8,5000001,6000000,5491034,19906,2525,426.5,90.0,0.6515,0.2047,0.1583
8,6000001,7000000,6498008,20650,866,108.0,18.0,0.7143,0.1557,0.1108
8,7000001,8000000,7518628,21000,3017,687.0,65.0,0.8271,0.2799,0.2275
8,8000001,9000000,8486305,19348,1126,143.5,31.0,0.6447,0.153,0.109
8,9000001,10000000,9512890,17978,3312,505.0,90.0,0.6975,0.2041,0.1512
8,10000001,11000000,10511092,21304,3206,577.5,109.5,0.6812,0.2165,0.1668
8,11000001,12000000,11541377,19873,430,78.0,12.0,0.7333,0.2095,0.1723
8,12000001,13000000,12529295,22198,2434,594.5,78.0,0.768,0.2863,0.2322
8,13000001,14000000,13529356,27078,2629,639.0,67.0,0.8102,0.311,0.2504
8,14000001,15000000,14355992,19767,1993,370.0,77.0,0.6555,0.2099,0.167
8,15000001,16000000,15584427,19356,1150,267.5,21.0,0.8544,0.3115,0.2416
8,16000001,17000000,16501842,24566,1198,298.5,31.5,0.8091,0.3099,0.2415
8,18000001,19000000,18516931,26318,1618,552.0,33.0,0.8872,0.4127,0.3292
8,19000001,20000000,19571447,32508,1932,342.0,47.0,0.7584,0.1983,0.1649
8,20000001,21000000,20490493,36948,2564,174.0,57.0,0.5065,0.0595,0.0524
8,22000001,23000000,22490994,44526,2793,326.0,48.0,0.7433,0.116,0.107
8,23000001,24000000,23494752,45957,3148,235.5,76.0,0.512,0.0662,0.0563
8,24000001,25000000,24503856,43884,2425,256.0,58.0,0.6306,0.1011,0.0897
8,25000001,26000000,25486462,38416,1079,50.0,21.0,0.4085,0.0359,0.0296
