scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
3,1,1000000,545570,35414,527,98.0,22.0,0.6333,0.2262,0.1805
3,4000001,5000000,4523819,20834,1426,290.0,69.0,0.6156,0.2368,0.177
3,6000001,7000000,6488031,22452,932,78.0,27.0,0.4857,0.128,0.0721
3,8000001,9000000,8492645,24165,1293,391.0,20.0,0.9027,0.3632,0.2993
3,9000001,10000000,9505854,29948,266,69.0,9.0,0.7692,0.3057,0.2561
3,10000001,11000000,10497374,22778,3533,737.0,87.0,0.7888,0.2825,0.2262
3,11000001,12000000,11510179,23456,1942,350.0,50.0,0.75,0.2543,0.204
3,12000001,13000000,12479318,20652,1244,324.5,20.0,0.8839,0.3275,0.2691
3,13000001,14000000,13500658,23320,1871,442.0,47.0,0.8078,0.2756,0.214
3,14000001,15000000,14435789,26388,3598,668.5,96.0,0.7489,0.2282,0.1718
3,15000001,16000000,15514028,20971,2654,692.5,38.0,0.896,0.3237,0.2669
3,16000001,17000000,16477384,19192,1109,317.0,13.0,0.9212,0.3485,0.2914
3,17000001,18000000,17490771,18475,3408,508.0,96.0,0.6821,0.1914,0.1332
3,18000001,19000000,18485202,17238,1748,297.0,41.0,0.7574,0.2287,0.1629
3,19000001,20000000,19497356,16702,2636,580.0,52.0,0.8354,0.2823,0.2218
3,20000001,21000000,20527028,12007,2084,138.0,93.0,0.1948,0.0397,0.0247
3,21000001,22000000,21469360,13673,1348,344.0,27.0,0.8544,0.3056,0.2523
3,22000001,23000000,22506093,19328,2820,577.0,72.5,0.7768,0.2588,0.2006
3,23000001,24000000,23508583,20623,3493,534.0,100.0,0.6845,0.2029,0.1409
3,24000001,25000000,24427054,22427,2597,351.0,129.0,0.4625,0.133,0.0905
3,25000001,26000000,25498413,19233,3405,694.0,72.0,0.812,0.2681,0.2038
3,26000001,27000000,26483177,16952,2755,546.0,75.0,0.7585,0.2435,0.1862
3,27000001,28000000,27522693,16829,2506,597.0,69.5,0.7914,0.275,0.221
3,28000001,29000000,28463591,24463,2370,558.5,49.0,0.8387,0.2928,0.2364
3,29000001,30000000,29527966,15152,1258,231.0,33.5,0.7467,0.2202,0.1794
3,30000001,31000000,30519089,18236,2449,345.0,87.0,0.5972,0.1813,0.1362
3,31000001,32000000,31494168,20158,1901,411.5,55.5,0.7623,0.2601,0.2123
3,32000001,33000000,32525506,24949,3000,442.5,97.0,0.6404,0.1942,0.1484
3,33000001,34000000,33476174,18452,1523,296.0,52.0,0.7011,0.2276,0.1844
3,34000001,35000000,34488664,28875,576,128.0,19.0,0.7415,0.2563,0.2111
3,35000001,36000000,35645954,16582,1399,177.0,57.0,0.5128,0.139,0.0926
3,36000001,37000000,36593943,37845,469,96.0,12.0,0.7778,0.2545,0.181
3,37000001,38000000,37420158,31357,989,268.0,14.5,0.8973,0.3464,0.2694
3,38000001,39000000,38091604,4804,301,65.0,10.5,0.7219,0.2701,0.2057
