scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
10,1,1000000,499832,32885,331,162.0,5.5,0.9343,0.7026,0.5234
10,1000001,2000000,1586205,33151,1920,977.0,45.0,0.9119,0.6255,0.5431
10,2000001,3000000,2545803,35124,4025,2351.5,19.0,0.984,0.6793,0.6021
10,3000001,4000000,3500061,41387,3428,1739.5,65.5,0.9274,0.6277,0.5479
10,4000001,5000000,4517927,40961,5121,2919.5,89.5,0.9405,0.7175,0.6137
10,5000001,6000000,5494573,42225,7772,3609.0,214.0,0.888,0.6112,0.5012
10,6000001,7000000,6477369,48289,3530,2429.0,27.0,0.978,0.8127,0.7024
10,7000001,8000000,7525462,37157,3497,2248.0,63.0,0.9455,0.8043,0.6955
10,8000001,9000000,8488992,37198,5923,3571.0,72.5,0.9602,0.77,0.6264
10,9000001,10000000,9501580,36759,8521,4585.0,90.5,0.9613,0.6737,0.5504
10,10000001,11000000,10481646,35567,5732,3623.0,71.5,0.9613,0.7817,0.6639
10,11000001,12000000,11492216,34960,5059,3477.0,54.5,0.9691,0.8558,0.7374
10,12000001,13000000,12530625,40088,6333,2801.5,152.0,0.8971,0.5816,0.484
10,13000001,14000000,13516427,37525,7629,3281.0,204.5,0.8827,0.5636,0.4656
10,14000001,15000000,14515113,41130,4625,2128.5,75.0,0.9319,0.5659,0.4866
10,15000001,16000000,15419631,31107,2192,569.0,40.0,0.8686,0.3108,0.2638
10,16000001,17000000,16455601,16629,2098,628.5,36.0,0.8916,0.413,0.3045
10,17000001,18000000,17487143,16416,1741,519.5,29.5,0.8925,0.3637,0.3092
10,18000001,19000000,18474478,17223,4059,1047.0,102.0,0.8225,0.304,0.2583
10,19000001,20000000,19493772,17928,4259,857.0,80.0,0.8292,0.2341,0.2017
10,20000001,21000000,20490172,18638,2699,1024.5,33.5,0.9367,0.441,0.3835
10,21000001,22000000,21514387,17602,3818,989.0,89.5,0.834,0.3353,0.2729
10,22000001,23000000,22514322,20045,2022,532.0,36.0,0.8732,0.3799,0.2859
10,23000001,24000000,23479187,29386,3722,1176.0,74.0,0.8816,0.4384,0.3304
10,24000001,25000000,24546785,35235,2119,1198.0,49.0,0.9214,0.7848,0.6317
10,25000001,26000000,25515073,38248,5251,3385.0,70.5,0.9592,0.7785,0.6752
10,26000001,27000000,26508465,40643,8062,3765.0,174.5,0.9114,0.6166,0.4956
10,27000001,28000000,27500371,47910,5505,2176.5,184.5,0.8437,0.5581,0.4212
10,28000001,29000000,28510411,42243,4610,2097.0,157.5,0.8603,0.5783,0.4714
10,29000001,30000000,29490204,43145,7840,3312.5,180.0,0.8969,0.6341,0.467
10,30000001,31000000,30471712,39704,4342,1982.5,71.0,0.9308,0.6914,0.4855
