scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
5,7650001,7675000,7662557,606,314,28.1347,2.0554,0.8638,0.1683,0.158
5,8775001,8800000,8787700,651,267,1.4219,17.0559,-0.8461,-0.1119,-0.0851
5,10600001,10625000,10613610,616,281,30.2324,1.7447,0.8909,0.2617,0.2274
5,10625001,10650000,10636835,527,285,37.0529,4.3573,0.7896,0.3338,0.2714
5,11050001,11075000,11063403,590,325,43.0426,1.232,0.9443,0.3476,0.3224
5,11500001,11525000,11512800,646,262,34.1248,1.8295,0.8982,0.344,0.2942
5,11525001,11550000,11537111,701,252,28.9994,2.373,0.8487,0.269,0.2429
5,12350001,12375000,12362800,772,267,31.9286,0.1508,0.9906,0.3645,0.3334
5,12825001,12850000,12837503,814,276,27.3909,5.0433,0.689,0.2319,0.1975
5,12850001,12875000,12861169,734,393,81.4362,4.3225,0.8992,0.505,0.4505
5,12875001,12900000,12887695,828,262,70.6244,1.4802,0.9589,0.6089,0.5553
5,12900001,12925000,12912351,592,344,56.2345,2.5714,0.9125,0.3959,0.3571
5,13700001,13725000,13712022,447,252,29.4674,0.5465,0.9636,0.3654,0.3344
5,13775001,13800000,13788082,463,302,43.8971,2.2997,0.9004,0.3821,0.3423
5,13950001,13975000,13962364,441,250,28.0646,2.147,0.8579,0.3032,0.2586
5,14000001,14025000,14013953,690,273,41.4068,5.6845,0.7586,0.3633,0.3057
5,14050001,14075000,14063023,568,288,42.6291,2.0241,0.9093,0.4108,0.3743
5,14100001,14125000,14111903,533,277,44.1952,1.1112,0.9509,0.4174,0.3732
5,14150001,14175000,14161660,706,277,57.3962,1.5483,0.9475,0.532,0.4827
5,14175001,14200000,14187361,597,258,28.5566,0.9456,0.9359,0.3494,0.2892
5,14200001,14225000,14211466,685,274,32.266,2.1409,0.8756,0.3001,0.2637
5,14575001,14600000,14588540,587,266,35.836,5.1495,0.7487,0.4368,0.3139
5,15175001,15200000,15189661,862,338,67.5082,2.8653,0.9186,0.6562,0.5774
5,15275001,15300000,15286562,426,250,55.1265,0.7857,0.9719,0.8083,0.6897
5,15825001,15850000,15837924,454,252,37.088,0.7148,0.9622,0.4032,0.3545
5,15875001,15900000,15888999,707,315,45.9625,1.831,0.9234,0.4613,0.3977
5,16025001,16050000,16037390,506,357,55.6056,1.5947,0.9442,0.4371,0.4061
5,16175001,16200000,16186876,456,278,27.7519,2.883,0.8118,0.2241,0.2042
5,17225001,17250000,17237141,617,250,22.7267,3.1429,0.757,0.1107,0.1031
5,19975001,20000000,19985608,933,306,73.3872,5.8085,0.8533,0.3874,0.3406
5,20100001,20125000,20115681,701,261,78.1807,6.5795,0.8448,0.446,0.3802
5,20400001,20425000,20412664,760,324,18.9616,11.1824,0.2581,0.0328,0.0307
5,20425001,20450000,20436651,661,291,19.6935,8.1587,0.4141,0.0581,0.0545
5,20475001,20500000,20487128,422,256,31.5228,2.2381,0.8674,0.2169,0.2045
5,25400001,25425000,25412338,571,265,83.7582,1.6032,0.9624,0.6238,0.547
5,27700001,27725000,27713335,520,254,91.9455,0.6678,0.9856,0.8598,0.7261
5,27725001,27750000,27737027,776,353,87.3327,3.4953,0.923,0.7434,0.5972
5,27750001,27775000,27762998,927,431,97.6801,11.362,0.7916,0.5054,0.4194
5,27775001,27800000,27787904,888,302,87.5279,4.2707,0.907,0.7779,0.6432
5,28000001,28025000,28012967,545,269,77.3742,0.2864,0.9926,0.8487,0.7406
5,28025001,28050000,28036641,917,314,108.7709,0.9754,0.9822,0.8566,0.7352
5,28050001,28075000,28062499,815,286,90.9713,0.1667,0.9963,0.8834,0.7698
5,28075001,28100000,28087601,628,259,56.7131,2.7631,0.9071,0.7022,0.5482
5,28100001,28125000,28111969,745,299,74.5929,7.2151,0.8236,0.6742,0.5252
5,28175001,28200000,28186563,737,306,71.7973,1.6696,0.9545,0.6212,0.5448
5,28400001,28425000,28412406,555,290,69.3452,1.5644,0.9559,0.692,0.5799
5,28425001,28450000,28437132,481,273,67.1038,1.4354,0.9581,0.6756,0.597
5,28575001,28600000,28587546,911,332,118.0307,0.8028,0.9865,0.8679,0.7395
5,28650001,28675000,28661965,752,294,80.6059,1.9206,0.9535,0.7316,0.5729
5,29375001,29400000,29387991,1049,436,48.9126,9.4875,0.6751,0.1938,0.1726
