scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
9,2575001,2600000,2587258,610,275,12.9598,10.5785,0.1012,0.0503,0.0264
9,3450001,3475000,3462381,809,359,44.5571,4.9144,0.8013,0.265,0.2307
9,3475001,3500000,3487032,897,338,36.9524,13.147,0.4752,0.1996,0.1539
9,3900001,3925000,3914427,1002,469,3.7347,19.902,-0.684,-0.1027,-0.0622
9,3950001,3975000,3959755,1187,533,14.6529,21.5125,-0.1897,-0.063,-0.0344
9,3975001,4000000,3987165,710,323,10.2208,12.5093,-0.1007,-0.0232,-0.0145
9,4000001,4025000,4013783,692,334,13.2292,8.7156,0.2057,0.0365,0.0245
9,4200001,4225000,4212452,672,252,19.1044,8.6746,0.3755,0.1348,0.0935
9,4225001,4250000,4238006,595,264,17.2034,3.8402,0.635,0.1449,0.1312
9,5275001,5300000,5288957,737,293,10.2641,11.6987,-0.0653,-0.0173,-0.0105
9,5375001,5400000,5386595,645,264,13.5947,14.5615,-0.0343,-0.0123,-0.007
9,6275001,6300000,6289142,577,280,18.1115,12.4713,0.1844,0.0691,0.0465
9,6425001,6450000,6437772,482,265,17.6889,6.2529,0.4777,0.1638,0.1074
9,7625001,7650000,7638581,813,348,30.2544,10.1468,0.4977,0.1957,0.1447
9,7975001,8000000,7988131,523,254,7.9858,0.5079,0.8804,0.1437,0.1303
9,8400001,8425000,8412486,621,271,7.2295,6.3415,0.0654,0.0153,0.0095
9,11475001,11500000,11487491,492,257,20.2464,1.5402,0.8586,0.2789,0.2446
9,11800001,11825000,11812528,953,435,51.1151,12.6088,0.6043,0.2662,0.2141
9,11825001,11850000,11837941,989,319,21.2173,8.2382,0.4406,0.1619,0.1211
9,11850001,11875000,11860304,479,264,17.5639,4.9284,0.5618,0.19,0.142
9,12175001,12200000,12188474,821,421,46.2293,7.1071,0.7335,0.2571,0.2202
9,13900001,13925000,13913183,584,299,10.3651,10.746,-0.018,-0.0036,-0.0026
9,13925001,13950000,13936496,506,251,7.5709,13.4044,-0.2781,-0.0795,-0.0495
9,14400001,14425000,14412297,534,250,15.5102,3.9757,0.5919,0.1987,0.1669
9,14525001,14550000,14536530,584,305,16.6099,4.0873,0.605,0.124,0.1105
9,14575001,14600000,14588385,632,265,17.5159,1.4771,0.8445,0.2125,0.1864
9,14850001,14875000,14862099,386,267,22.8578,2.6188,0.7944,0.2938,0.2317
9,14925001,14950000,14937554,515,260,22.3966,3.5032,0.7295,0.2517,0.2158
9,14975001,15000000,14988633,522,302,20.1772,3.0836,0.7349,0.2388,0.1781
9,15325001,15350000,15337126,536,260,9.0634,0.5931,0.8772,0.175,0.1438
9,15600001,15625000,15612357,456,268,12.4999,2.0238,0.7213,0.1817,0.1618
9,15625001,15650000,15637545,487,338,11.0545,2.3978,0.6435,0.1175,0.096
9,15650001,15675000,15663048,454,254,11.331,1.0,0.8378,0.156,0.1373
9,15700001,15725000,15711293,488,260,17.2209,5.5238,0.5143,0.173,0.1478
9,15725001,15750000,15736739,434,323,24.2299,3.5645,0.7435,0.2786,0.2329
9,15825001,15850000,15837332,626,326,25.6753,1.9127,0.8613,0.2712,0.2471
9,15850001,15875000,15864475,724,401,25.3638,5.4835,0.6445,0.1649,0.1342
9,15875001,15900000,15887573,614,315,13.1174,1.911,0.7457,0.1323,0.1136
9,15900001,15925000,15913716,672,265,25.179,2.8556,0.7963,0.2868,0.2391
9,15925001,15950000,15936954,569,267,16.8131,4.1106,0.6071,0.1976,0.1618
9,15950001,15975000,15963245,513,305,16.9444,1.7279,0.8149,0.1899,0.151
9,16000001,16025000,16014517,987,327,16.1091,5.3524,0.5012,0.1172,0.0977
9,16025001,16050000,16037005,1116,306,22.6632,3.6997,0.7193,0.1695,0.145
9,16050001,16075000,16060251,758,300,16.3104,4.8095,0.5446,0.1186,0.1007
9,16075001,16100000,16088818,847,298,13.5376,5.1515,0.4487,0.1086,0.0844
9,16100001,16125000,16112051,801,272,15.6875,8.0628,0.321,0.1254,0.0813
