scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
18,1125001,1150000,1137079,1889,271,43.2507,17.9411,0.4136,0.2879,0.1967
18,1175001,1200000,1187590,1462,301,40.3734,7.3973,0.6903,0.2721,0.2326
18,1200001,1225000,1212386,1545,476,76.8951,11.4077,0.7416,0.3668,0.2732
18,1225001,1250000,1237666,1469,334,75.551,4.6746,0.8835,0.4357,0.3677
18,1250001,1275000,1262009,1697,634,168.1995,6.1026,0.93,0.5219,0.4591
18,1275001,1300000,1287022,1605,438,129.7905,3.2787,0.9507,0.6419,0.5486
18,1300001,1325000,1312146,1314,398,89.0863,5.194,0.8898,0.4758,0.4041
18,1325001,1350000,1334160,1258,346,63.743,6.2751,0.8208,0.3862,0.3349
18,1350001,1375000,1361318,1696,500,86.1898,7.7585,0.8348,0.3895,0.3391
18,1375001,1400000,1389062,1138,451,60.7183,18.4715,0.5335,0.2722,0.1786
18,1400001,1425000,1412597,1341,528,50.803,24.7118,0.3455,0.1751,0.085
18,1425001,1450000,1438690,1875,756,76.8659,21.1582,0.5683,0.3112,0.157
18,2950001,2975000,2962392,1447,543,101.9086,9.0497,0.8369,0.3991,0.3292
18,2975001,3000000,2987104,1519,280,67.1528,3.0161,0.914,0.4812,0.4134
18,3000001,3025000,3011582,1447,382,120.2202,1.4819,0.9756,0.6405,0.5714
18,3025001,3050000,3037964,1483,546,161.8169,11.3254,0.8692,0.5283,0.4256
18,3050001,3075000,3062777,1340,457,69.195,9.9339,0.7489,0.296,0.2478
18,3075001,3100000,3087890,1437,294,45.1786,4.8203,0.8072,0.2658,0.2241
18,3150001,3175000,3161824,1513,512,161.8216,6.1679,0.9266,0.6099,0.5075
18,3175001,3200000,3187103,1516,600,112.0343,8.0802,0.8655,0.4308,0.3553
18,3200001,3225000,3212805,1312,423,82.027,6.0715,0.8622,0.4703,0.3913
18,3250001,3275000,3262426,1399,477,166.578,3.0186,0.9644,0.7113,0.602
18,3275001,3300000,3288397,1720,588,99.5482,11.7411,0.789,0.3531,0.2891
18,3325001,3350000,3338042,2436,718,128.9589,6.4967,0.9041,0.5225,0.4385
18,3350001,3375000,3362446,1775,702,146.2984,5.9413,0.9219,0.5192,0.4557
18,3375001,3400000,3387449,1456,383,85.0292,2.5643,0.9415,0.5003,0.4446
18,3425001,3450000,3438372,1615,589,124.6001,4.8926,0.9244,0.4711,0.4256
18,3450001,3475000,3462451,1949,697,99.6943,8.4075,0.8445,0.2969,0.2733
18,3475001,3500000,3487625,1854,626,181.8674,4.5997,0.9507,0.6193,0.5519
18,3500001,3525000,3513680,2147,630,112.8578,3.2943,0.9433,0.6242,0.5197
18,3525001,3550000,3537346,2330,581,127.6791,4.9695,0.9251,0.6549,0.5573
18,3675001,3700000,3687340,2447,535,95.1989,3.7098,0.925,0.5732,0.5033
18,3700001,3725000,3711065,1639,272,61.1994,3.4387,0.8936,0.605,0.4914
18,3750001,3775000,3762369,2015,381,97.2796,1.0205,0.9792,0.6798,0.6002
18,4050001,4075000,4072109,564,323,53.5482,1.9785,0.9287,0.5341,0.4571
18,4125001,4150000,4138130,1535,278,48.5958,3.0022,0.8836,0.6303,0.503
18,4150001,4175000,4161429,2092,412,81.8688,8.5191,0.8115,0.5459,0.4125
18,4200001,4225000,4213402,1506,257,48.3932,6.2762,0.7704,0.351,0.2893
18,4250001,4275000,4262682,1525,285,48.5036,7.8254,0.7222,0.2642,0.2223
18,4650001,4675000,4661534,1127,270,143.3519,0.1845,0.9974,0.811,0.7508
18,4700001,4725000,4713109,1113,335,130.0794,0.754,0.9885,0.9094,0.5884
18,4725001,4750000,4737701,1257,388,75.5526,6.1784,0.8488,0.6177,0.351
18,4775001,4800000,4786208,1248,277,96.3139,1.4868,0.9696,0.8397,0.5606
18,4800001,4825000,4812650,1213,314,103.6678,1.4396,0.9726,0.8191,0.4898
18,4900001,4925000,4913094,1328,255,109.1667,0.4444,0.9919,0.9609,0.5449
