scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
17,2900001,2925000,2912012,699,256,42.6033,2.7462,0.8789,0.4177,0.3343
17,2950001,2975000,2962758,1365,301,38.1926,11.6421,0.5328,0.1931,0.16
17,3400001,3425000,3413108,1079,284,55.6905,4.8889,0.8386,0.3248,0.2527
17,3875001,3900000,3888461,744,271,9.2214,5.6143,0.2431,0.056,0.0355
17,4100001,4125000,4112374,906,285,10.5794,11.1937,-0.0282,-0.0084,-0.0052
17,8950001,8975000,8961144,596,316,10.3135,5.6798,0.2897,0.0584,0.0391
17,8975001,9000000,8987718,798,326,12.8577,10.9758,0.079,0.017,0.0118
17,10200001,10225000,10213627,660,283,25.0616,0.3492,0.9725,0.307,0.288
17,10225001,10250000,10238392,916,348,39.0706,2.5204,0.8788,0.3663,0.3358
17,10250001,10275000,10263325,811,291,27.7426,6.597,0.6158,0.2287,0.192
17,10275001,10300000,10287809,1270,370,70.8678,2.4916,0.9321,0.3957,0.3377
17,12650001,12675000,12664906,930,312,50.1051,4.254,0.8435,0.3578,0.2892
17,12675001,12700000,12686218,898,322,26.0301,3.6921,0.7516,0.2114,0.1884
17,15125001,15150000,15138464,803,258,30.0476,10.8204,0.4705,0.1617,0.1176
17,15600001,15625000,15613102,835,271,27.2979,4.1328,0.737,0.2689,0.2023
17,16175001,16200000,16187600,735,271,21.9753,5.3016,0.6113,0.1682,0.135
17,16375001,16400000,16387155,1164,256,44.6764,6.2778,0.7536,0.334,0.2798
17,16450001,16475000,16462942,1077,307,34.6195,9.293,0.5767,0.2289,0.181
17,16475001,16500000,16486960,820,311,43.8794,8.0791,0.689,0.2704,0.2046
17,16500001,16525000,16513462,718,275,23.485,4.4365,0.6822,0.194,0.1649
17,16625001,16650000,16635860,769,289,60.5202,9.1195,0.7381,0.4791,0.3607
17,16650001,16675000,16662640,736,318,26.0409,6.9286,0.5797,0.1599,0.1347
