scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
6,12100001,12125000,12112701,527,259,29.1698,1.7731,0.8854,0.588,0.3855
6,12150001,12175000,12162520,481,251,30.9482,1.6669,0.8978,0.6371,0.3688
6,12200001,12225000,12212418,667,363,49.2673,5.159,0.8104,0.4481,0.3055
6,15850001,15875000,15861624,588,273,79.0185,0.2791,0.993,0.8352,0.7322
6,16875001,16900000,16887672,427,256,13.063,5.7858,0.3861,0.0766,0.0599
6,16950001,16975000,16961020,809,354,34.6635,9.106,0.5839,0.1429,0.1235
6,17025001,17050000,17038296,456,287,40.8139,1.9596,0.9084,0.3172,0.2812
6,17625001,17650000,17640089,529,261,39.5213,3.7309,0.8275,0.2608,0.2335
6,22225001,22250000,22237287,459,267,31.6984,3.1696,0.8182,0.2458,0.2274
6,22350001,22375000,22362109,585,301,41.7285,1.6414,0.9243,0.3631,0.3205
6,24000001,24025000,24013822,900,303,138.9774,2.7551,0.9611,0.8731,0.7343
6,24025001,24050000,24037812,1059,325,166.4048,1.0794,0.9871,0.9008,0.7192
6,24050001,24075000,24062344,1161,269,174.5079,0.0959,0.9989,0.9544,0.8081
6,24075001,24100000,24086938,1003,313,188.4841,0.8281,0.9913,0.9684,0.8249
6,24100001,24125000,24111949,930,257,167.3333,0.1111,0.9987,0.9587,0.8596
6,24125001,24150000,24137639,1051,303,185.7779,0.1416,0.9985,0.9655,0.85
6,24150001,24175000,24163021,1027,299,157.2742,1.1111,0.986,0.8537,0.7292
6,26250001,26275000,26261280,764,318,78.8735,0.9343,0.9766,0.8373,0.6964
