scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
7,1800001,1825000,1811952,922,392,42.3889,6.8254,0.7226,0.242,0.1933
7,2200001,2225000,2213326,509,260,33.531,2.4841,0.8621,0.3672,0.3128
7,2275001,2300000,2286034,835,324,36.4053,2.6991,0.862,0.2281,0.1965
7,2325001,2350000,2338253,689,295,18.3838,3.4384,0.6849,0.1632,0.1171
7,2425001,2450000,2437659,720,252,11.1031,3.7511,0.4949,0.1121,0.0754
7,2550001,2575000,2563974,791,320,32.1149,5.1001,0.7259,0.2574,0.1949
7,3625001,3650000,3638457,728,306,39.8443,5.3351,0.7638,0.2696,0.2333
7,3650001,3675000,3661216,995,484,59.3442,4.3958,0.8621,0.3289,0.2811
7,3675001,3700000,3688079,763,298,32.7897,3.9817,0.7834,0.2837,0.2357
7,3700001,3725000,3711241,868,309,66.4377,4.5842,0.8709,0.5089,0.4338
7,4075001,4100000,4086619,1237,331,25.1029,10.4981,0.4102,0.1673,0.094
7,6875001,6900000,6886839,895,287,58.4871,3.9524,0.8734,0.3704,0.3223
7,8250001,8275000,8262814,433,251,7.9178,2.2262,0.5611,0.1424,0.1128
7,9275001,9300000,9288069,503,286,22.0686,5.9866,0.5732,0.1882,0.1505
7,9925001,9950000,9938233,495,258,20.6418,4.611,0.6348,0.1592,0.1352
7,9950001,9975000,9961650,605,296,27.6388,4.1423,0.7393,0.266,0.2157
7,15975001,16000000,15983217,900,562,53.5198,13.9037,0.5876,0.2235,0.1717
7,20625001,20650000,20637876,481,289,4.9444,5.4621,-0.0497,-0.0098,-0.0065
7,20725001,20750000,20737020,462,261,15.5729,2.754,0.6995,0.2192,0.1777
7,23075001,23100000,23088206,1219,271,14.6871,7.3017,0.3359,0.1063,0.0685
7,23125001,23150000,23136301,804,313,12.255,10.3837,0.0827,0.0206,0.0152
7,24000001,24025000,24014223,860,258,50.8939,0.2778,0.9891,0.5346,0.487
