scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
3,13575001,13600000,13585266,708,297,27.0208,9.7318,0.4704,0.0999,0.0853
3,14275001,14300000,14287258,1121,379,44.0532,3.5898,0.8493,0.2172,0.2015
3,14300001,14325000,14312921,814,354,34.9791,6.0177,0.7064,0.2364,0.1761
3,14650001,14675000,14662722,422,257,14.6585,1.5241,0.8116,0.1484,0.1275
3,14775001,14800000,14788240,505,274,33.6565,3.0764,0.8325,0.3382,0.2883
3,15750001,15775000,15763116,559,272,15.2696,0.9921,0.878,0.3072,0.2494
3,16175001,16200000,16188617,489,255,28.7857,0.0,1.0,0.4186,0.4186
3,16200001,16225000,16211642,556,255,23.2067,1.6349,0.8684,0.3158,0.2778
3,16275001,16300000,16287079,581,260,23.2457,1.6637,0.8664,0.3182,0.264
3,17125001,17150000,17136641,504,259,10.2783,4.5159,0.3895,0.0826,0.0571
3,20375001,20400000,20385963,589,310,14.4692,7.2151,0.3345,0.0538,0.0387
3,22050001,22075000,22062994,599,267,28.8741,1.8733,0.8782,0.2997,0.2609
3,22075001,22100000,22087719,745,261,24.3195,3.9886,0.7182,0.2409,0.203
3,23600001,23625000,23613193,484,262,6.1548,0.9333,0.7367,0.1029,0.0691
3,24150001,24175000,24160958,685,259,17.9517,6.596,0.4626,0.1021,0.076
3,24525001,24550000,24537085,450,255,39.0928,3.381,0.8408,0.3075,0.2579
3,24575001,24600000,24588272,539,251,28.0763,10.3423,0.4616,0.1659,0.1212
3,24600001,24625000,24612150,619,261,15.3126,17.5255,-0.0674,-0.0194,-0.0126
3,27950001,27975000,27961388,467,293,35.1946,5.2236,0.7415,0.3033,0.2586
3,28550001,28575000,28560083,575,265,24.2295,2.9841,0.7807,0.2631,0.2133
3,28600001,28625000,28612503,473,262,17.3467,1.5397,0.837,0.2864,0.2315
3,29500001,29525000,29511268,474,252,19.6761,5.8659,0.5407,0.158,0.1285
3,32550001,32575000,32562198,1164,333,30.7877,10.9327,0.4759,0.1993,0.1183
