scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
5,7650001,7675000,7662557,606,323,27.1521,3.2229,0.7878,0.1468,0.1381
5,8075001,8100000,8087323,830,260,28.9854,4.2052,0.7466,0.26,0.1909
5,10600001,10625000,10613610,616,280,31.2466,4.039,0.7711,0.2536,0.2219
5,10625001,10650000,10636835,527,289,37.3155,1.6353,0.916,0.3583,0.3017
5,11050001,11075000,11063403,590,324,43.2443,0.5794,0.9736,0.3566,0.3388
5,11100001,11125000,11112515,561,253,31.5802,1.3419,0.9185,0.408,0.3712
5,11500001,11525000,11512800,646,258,31.8591,1.5183,0.909,0.3321,0.3033
5,11525001,11550000,11537111,701,255,30.1918,0.2143,0.9859,0.3065,0.2855
5,12100001,12125000,12112683,839,264,31.7275,5.6132,0.6994,0.3058,0.2338
5,12350001,12375000,12362800,772,321,35.4921,2.5873,0.8641,0.3377,0.291
5,12375001,12400000,12386710,1132,463,75.8762,4.6844,0.8837,0.5654,0.4436
5,12400001,12425000,12412635,622,268,25.4087,1.5028,0.8883,0.3318,0.241
5,12425001,12450000,12437890,685,290,18.2468,5.793,0.518,0.1543,0.1102
5,12825001,12850000,12837503,814,266,29.7856,5.7712,0.6754,0.2525,0.2103
5,12850001,12875000,12861169,734,399,83.0883,2.3569,0.9448,0.5047,0.4524
5,12875001,12900000,12887695,828,271,69.0291,1.4921,0.9577,0.6116,0.5357
5,12900001,12925000,12912351,592,348,52.5529,2.0245,0.9258,0.3759,0.3396
5,13050001,13075000,13062489,679,347,25.9306,6.2618,0.611,0.176,0.1342
5,13075001,13100000,13087437,765,300,33.6837,1.5068,0.9144,0.3221,0.2473
5,13700001,13725000,13712022,447,255,32.1975,0.0952,0.9941,0.385,0.3588
5,13725001,13750000,13737568,523,259,37.4034,3.7665,0.817,0.3116,0.2652
5,13775001,13800000,13788082,463,304,42.9767,3.0313,0.8682,0.374,0.3392
5,13875001,13900000,13887746,516,268,36.4751,0.2619,0.9857,0.4185,0.3456
5,13900001,13925000,13912349,529,292,21.3543,3.0731,0.7484,0.1953,0.1454
5,13925001,13950000,13937204,591,288,19.3906,2.0005,0.813,0.2113,0.1742
5,13950001,13975000,13962364,441,251,27.1122,2.0909,0.8568,0.3084,0.2663
5,14000001,14025000,14013953,690,286,41.0251,2.0952,0.9028,0.3675,0.3365
5,14050001,14075000,14063023,568,294,40.4545,0.2143,0.9895,0.4042,0.3537
5,14100001,14125000,14111903,533,279,41.1198,2.0399,0.9055,0.3774,0.3528
5,14150001,14175000,14161660,706,282,57.7374,1.7581,0.9409,0.5418,0.4854
5,14175001,14200000,14187361,597,272,32.2503,3.1032,0.8244,0.3539,0.2982
5,14200001,14225000,14211466,685,279,34.7128,1.3665,0.9243,0.3167,0.2848
5,14400001,14425000,14413467,513,279,41.8591,2.8041,0.8744,0.6584,0.4074
5,14450001,14475000,14462148,697,354,45.8931,2.4099,0.9002,0.5107,0.3827
5,14550001,14575000,14563009,484,280,41.8982,3.6434,0.84,0.4845,0.3861
5,14575001,14600000,14588540,587,268,36.3836,4.0298,0.8006,0.4529,0.3506
5,14700001,14725000,14713959,408,251,24.2853,0.7937,0.9367,0.4554,0.3443
5,14725001,14750000,14735481,525,296,43.7883,4.2277,0.8239,0.5515,0.3705
5,14750001,14775000,14761901,670,333,54.2693,8.6833,0.7241,0.6253,0.3878
5,15025001,15050000,15034953,640,251,46.4894,2.3588,0.9034,0.5621,0.4245
5,15050001,15075000,15062378,492,283,71.656,0.9582,0.9736,0.8369,0.6409
5,15175001,15200000,15189661,862,335,70.0452,3.509,0.9046,0.6693,0.5826
5,15300001,15325000,15314387,520,293,49.5437,1.2199,0.9519,0.6125,0.4798
5,15325001,15350000,15337370,636,268,34.8532,2.032,0.8898,0.6847,0.4094
5,15825001,15850000,15837924,454,253,36.1441,0.56,0.9695,0.3883,0.3418
5,15875001,15900000,15888999,707,313,43.1847,0.7148,0.9674,0.4593,0.4003
5,16025001,16050000,16037390,506,354,54.5818,1.1825,0.9576,0.4293,0.3985
5,16175001,16200000,16186876,456,281,26.7122,2.2855,0.8424,0.2259,0.208
5,16700001,16725000,16711018,1210,306,86.3013,2.8978,0.935,0.5206,0.4157
5,17200001,17225000,17210077,862,302,66.0762,4.7857,0.8649,0.4313,0.3509
5,17225001,17250000,17237141,617,307,23.2108,0.0873,0.9925,0.1139,0.1055
5,19975001,20000000,19985608,933,304,67.8547,3.5567,0.9004,0.3802,0.3308
5,20100001,20125000,20115681,701,289,80.4238,7.398,0.8315,0.4371,0.3531
5,20150001,20175000,20162943,736,272,48.9505,8.9989,0.6894,0.3425,0.2469
5,20175001,20200000,20186128,1300,513,36.4685,35.9213,0.0076,0.0034,0.0021
5,20400001,20425000,20412664,760,328,17.0987,12.9586,0.1377,0.0177,0.0164
5,20425001,20450000,20436651,661,292,17.8284,11.0397,0.2352,0.0342,0.0319
5,20475001,20500000,20487128,422,254,27.5863,4.0476,0.7441,0.178,0.169
5,22500001,22525000,22511298,665,259,49.1335,6.7499,0.7584,0.4841,0.3907
5,25400001,25425000,25412338,571,271,82.9112,2.246,0.9472,0.6206,0.5231
5,25725001,25750000,25738681,531,290,16.4849,5.5794,0.4943,0.1304,0.0952
5,27700001,27725000,27713335,520,263,91.0249,0.2231,0.9951,0.8616,0.7592
5,27725001,27750000,27737027,776,349,81.4121,3.5344,0.9168,0.7329,0.5527
5,27750001,27775000,27762998,927,427,88.4434,3.8104,0.9174,0.501,0.4457
5,27775001,27800000,27787904,888,292,80.3886,3.374,0.9194,0.7613,0.6181
5,28000001,28025000,28012967,545,288,74.5036,0.3254,0.9913,0.8365,0.687
5,28025001,28050000,28036641,917,315,102.0193,0.5722,0.9888,0.8439,0.7058
5,28050001,28075000,28062499,815,278,89.1304,0.2937,0.9934,0.8738,0.7729
5,28075001,28100000,28087601,628,258,53.9437,3.373,0.8823,0.6549,0.5125
5,28100001,28125000,28111969,745,312,78.5378,5.2701,0.8742,0.6538,0.5073
5,28175001,28200000,28186563,737,305,72.1344,0.7305,0.9799,0.6337,0.5702
5,28400001,28425000,28412406,555,295,70.2897,0.858,0.9759,0.7041,0.6197
5,28425001,28450000,28437132,481,267,63.2228,0.6179,0.9806,0.6879,0.6297
5,28575001,28600000,28587546,911,340,114.543,0.9625,0.9833,0.8466,0.7065
5,28650001,28675000,28661965,752,302,81.5424,3.0635,0.9276,0.7374,0.5588
5,28700001,28725000,28712022,830,379,42.5171,7.1475,0.7122,0.2319,0.1758
5,28725001,28750000,28738074,830,347,24.292,10.9519,0.3785,0.0783,0.0632
5,29175001,29200000,29189035,675,340,37.8185,12.1087,0.5149,0.1589,0.133
5,29200001,29225000,29211177,592,330,30.188,5.8772,0.6741,0.1558,0.1335
5,29225001,29250000,29236016,746,339,11.8836,13.0047,-0.045,-0.0061,-0.005
5,29375001,29400000,29387991,1049,442,46.8839,5.377,0.7942,0.2023,0.1854
5,30325001,30350000,30339812,518,310,26.4657,8.5177,0.513,0.1589,0.129
5,31450001,31475000,31463289,694,269,33.5525,13.3328,0.4313,0.1752,0.1248
