scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
21,900001,925000,914048,1178,266,146.9785,0.0238,0.9997,0.9169,0.848
21,1325001,1350000,1337822,851,279,114.5303,0.2063,0.9964,0.7164,0.6579
21,3150001,3175000,3162868,1026,266,77.546,4.469,0.891,0.5512,0.4096
21,3175001,3200000,3188475,1065,280,94.0842,0.9531,0.9799,0.6958,0.5442
21,3575001,3600000,3588950,1321,262,63.7765,7.682,0.785,0.5155,0.3905
21,3600001,3625000,3612058,1020,368,130.0148,10.564,0.8497,0.764,0.6133
21,3950001,3975000,3963328,1110,301,130.6495,8.119,0.883,0.7809,0.6376
21,3975001,4000000,3987311,1108,327,150.6662,4.3259,0.9442,0.8836,0.7005
21,4200001,4225000,4213298,1294,327,81.0431,1.163,0.9717,0.8083,0.6784
21,4225001,4250000,4232970,819,338,105.6933,0.5485,0.9897,0.8942,0.7615
21,4950001,4975000,4962531,1058,365,227.0991,0.0397,0.9997,0.9172,0.8092
21,4975001,5000000,4986377,1161,405,184.0171,0.7143,0.9923,0.79,0.6755
21,5000001,5025000,5013725,1189,326,170.9718,1.3349,0.9845,0.9214,0.772
21,5025001,5050000,5037607,1275,376,142.8598,1.9048,0.9737,0.6669,0.5956
21,5050001,5075000,5062765,982,282,138.6667,0.119,0.9983,0.8246,0.7174
21,5075001,5100000,5086747,1098,336,189.9062,0.541,0.9943,0.9663,0.7473
21,5100001,5125000,5114320,996,386,148.1412,1.2381,0.9834,0.6953,0.6482
21,5125001,5150000,5137400,1072,292,128.8724,0.873,0.9865,0.916,0.645
21,5150001,5175000,5162326,1077,329,134.7911,1.6361,0.976,0.9291,0.6803
21,5175001,5200000,5187401,1192,329,123.9086,0.7942,0.9873,0.9052,0.6594
21,5200001,5225000,5213680,1264,481,146.2241,4.4827,0.9405,0.7905,0.5987
21,5225001,5250000,5237315,1257,474,107.9778,7.1743,0.8754,0.4339,0.348
21,5250001,5275000,5260869,1030,486,153.4687,5.3361,0.9328,0.676,0.4992
21,5275001,5300000,5287692,1106,469,96.772,8.5433,0.8378,0.4325,0.334
21,5300001,5325000,5313338,1012,334,154.3172,1.5732,0.9798,0.8592,0.6462
21,5350001,5375000,5362965,998,416,191.0299,1.436,0.9851,0.9377,0.7227
21,5375001,5400000,5387464,1111,347,141.3805,1.868,0.9739,0.9444,0.6882
21,5475001,5500000,5487125,1064,446,208.6771,0.1772,0.9983,0.8332,0.7739
21,6750001,6775000,6761597,1023,263,111.3896,4.3976,0.924,0.8162,0.6546
21,6775001,6800000,6788453,968,366,149.6406,3.8506,0.9498,0.6582,0.5768
21,6800001,6825000,6811739,886,336,121.087,5.7927,0.9087,0.5025,0.4506
21,6825001,6850000,6837556,1086,348,182.5076,1.3492,0.9853,0.9015,0.8039
21,6850001,6875000,6861753,959,391,207.3569,1.5006,0.9856,0.9414,0.7957
21,6875001,6900000,6886216,852,302,140.5238,0.7797,0.989,0.9369,0.7324
21,6925001,6950000,6938123,967,375,155.6292,11.1043,0.8668,0.8511,0.6449
21,7400001,7425000,7412464,1000,299,121.4792,3.8254,0.9389,0.8385,0.6927
21,7425001,7450000,7437666,1089,310,133.7531,9.0226,0.8736,0.764,0.6347
21,7450001,7475000,7462778,911,282,98.0366,10.039,0.8142,0.6754,0.5736
21,7475001,7500000,7488183,1073,314,146.1338,7.1271,0.907,0.8205,0.6932
21,7500001,7525000,7512510,993,355,137.9106,16.5946,0.7852,0.7752,0.6068
21,7525001,7550000,7537186,969,254,101.2851,12.0,0.7881,0.7228,0.5964
21,7550001,7575000,7562607,924,319,131.8406,7.1839,0.8967,0.8478,0.6802
21,7575001,7600000,7587429,1045,319,114.6647,10.1041,0.838,0.7493,0.5691
21,7600001,7625000,7613383,887,261,74.7986,5.0879,0.8726,0.5953,0.4635
21,7625001,7650000,7638251,822,313,115.8255,11.7597,0.8157,0.7216,0.579
21,7675001,7700000,7688175,800,393,142.1016,5.4653,0.9259,0.8349,0.6552
21,7700001,7725000,7712729,1003,346,94.445,9.9602,0.8092,0.5914,0.4839
21,7725001,7750000,7736984,957,411,137.6668,5.3787,0.9248,0.6829,0.5713
21,7750001,7775000,7763660,753,387,163.1559,0.7615,0.9907,0.8779,0.7787
21,7775001,7800000,7786933,910,306,153.6896,0.1032,0.9987,0.8685,0.7799
21,7800001,7825000,7812145,934,336,169.7967,2.6349,0.9694,0.8915,0.7428
21,7875001,7900000,7888560,1023,250,116.1118,8.619,0.8618,0.7843,0.6495
21,7925001,7950000,7936468,832,361,92.9105,14.2937,0.7333,0.4601,0.3851
21,7950001,7975000,7960615,816,336,154.1975,0.2075,0.9973,0.8361,0.715
21,7975001,8000000,7986960,709,312,99.9188,9.8655,0.8203,0.7203,0.5765
21,8000001,8025000,8013018,842,284,105.1349,7.0984,0.8735,0.8105,0.7
21,8025001,8050000,8038193,731,282,76.7586,10.0635,0.7682,0.7115,0.5283
21,8125001,8150000,8137492,872,312,190.8831,0.0556,0.9994,0.911,0.8278
21,8150001,8175000,8162217,948,297,179.7423,1.7302,0.9809,0.9286,0.8307
21,8200001,8225000,8213001,1051,303,180.2963,0.6508,0.9928,0.9486,0.8323
21,8225001,8250000,8237918,1098,379,244.7445,0.1032,0.9992,0.9701,0.8427
21,8250001,8275000,8262018,1043,308,185.4921,0.0557,0.9994,0.9603,0.8164
21,8300001,8325000,8312117,983,285,189.1742,0.1032,0.9989,0.9731,0.8618
21,8325001,8350000,8338546,912,265,145.6673,0.2944,0.996,0.9146,0.7643
21,8350001,8375000,8362918,1112,251,162.9206,0.1111,0.9986,0.9678,0.8738
21,8475001,8500000,8487859,915,318,192.8533,1.0305,0.9894,0.9087,0.8259
21,8500001,8525000,8512298,913,338,177.1128,1.1032,0.9876,0.9227,0.8363
21,8525001,8550000,8537984,818,258,145.4044,0.7625,0.9896,0.9532,0.8028
21,8550001,8575000,8562313,1081,313,170.9209,0.6673,0.9922,0.9481,0.8269
21,8575001,8600000,8586898,1071,300,176.8192,0.207,0.9977,0.924,0.8201
21,8600001,8625000,8612133,966,300,191.5635,0.0714,0.9993,0.9463,0.8807
21,8625001,8650000,8638107,966,274,149.8744,0.0873,0.9988,0.9486,0.8709
21,8650001,8675000,8662297,1048,387,191.0065,0.2619,0.9973,0.8839,0.7946
21,8675001,8700000,8687417,967,391,193.6834,1.0507,0.9892,0.8918,0.7915
21,8700001,8725000,8711741,772,283,88.8239,9.754,0.8021,0.6303,0.5245
21,8725001,8750000,8737697,1008,292,66.3728,8.3319,0.7769,0.4603,0.3829
21,8750001,8775000,8761349,633,284,65.0678,10.0908,0.7315,0.5693,0.4795
21,8775001,8800000,8788342,915,309,78.626,9.9688,0.775,0.5878,0.4684
21,8825001,8850000,8837555,1044,310,148.4137,1.3219,0.9823,0.8711,0.7403
21,8850001,8875000,8862391,982,260,152.8473,0.0,1.0,0.9432,0.8731
21,8975001,9000000,8987398,1137,314,116.9531,8.0484,0.8712,0.7015,0.6002
21,9000001,9025000,9012746,1175,265,94.5934,15.1051,0.7246,0.575,0.4432
21,9025001,9050000,9037838,1013,309,135.2005,1.3939,0.9796,0.6657,0.5886
21,9050001,9075000,9063166,845,285,130.0271,0.0635,0.999,0.666,0.6153
21,9100001,9125000,9113729,1080,279,133.5006,4.0397,0.9413,0.7009,0.635
21,9575001,9600000,9587200,1068,251,120.0076,2.9588,0.9519,0.7422,0.6296
21,9600001,9625000,9612793,837,314,128.1713,9.1791,0.8663,0.6924,0.558
21,9625001,9650000,9638258,1028,423,141.1664,7.4225,0.9001,0.6579,0.5258
21,9650001,9675000,9661869,951,268,99.1448,5.6111,0.8929,0.6217,0.5173
21,9675001,9700000,9688051,1047,267,105.8062,7.8095,0.8625,0.6574,0.5489
21,9725001,9750000,9737300,983,331,112.5238,8.2778,0.863,0.5778,0.4856
21,9750001,9775000,9761890,1015,346,111.9835,18.166,0.7208,0.5391,0.4257
21,9850001,9875000,9862213,887,252,88.7902,8.2023,0.8309,0.6689,0.5384
21,9900001,9925000,9912822,816,254,67.6991,18.0558,0.5789,0.4499,0.3323
21,9925001,9950000,9938182,1008,273,99.8651,9.08,0.8333,0.7145,0.5667
21,9950001,9975000,9962919,961,253,104.6527,4.0719,0.9251,0.6765,0.5856
21,10000001,10025000,10012895,891,352,123.5221,14.278,0.7928,0.5847,0.4569
21,10900001,10925000,10912634,1195,252,130.4228,1.246,0.9811,0.744,0.6769
21,10925001,10950000,10936726,799,318,125.3658,3.2063,0.9501,0.5897,0.5395
21,10950001,10975000,10963081,904,313,143.2746,1.8492,0.9745,0.7354,0.6673
21,10975001,11000000,10987270,961,314,149.4365,1.0714,0.9858,0.7134,0.668
21,11050001,11075000,11063757,939,310,159.8972,1.4988,0.9814,0.8007,0.7359
21,11150001,11175000,11161104,1011,272,72.297,5.3502,0.8622,0.5608,0.4486
21,11175001,11200000,11188118,922,289,123.6984,2.1393,0.966,0.7024,0.6392
21,11475001,11500000,11488650,980,251,70.4448,14.1194,0.6661,0.4962,0.3893
21,11500001,11525000,11512795,844,299,135.0254,11.2564,0.8461,0.7157,0.5637
21,11525001,11550000,11538377,974,303,132.1032,13.2032,0.8183,0.6873,0.585
21,14750001,14775000,14761918,932,285,155.3418,1.0635,0.9864,0.8556,0.7318
21,15075001,15100000,15088146,906,269,138.3352,1.879,0.9732,0.8039,0.7169
21,15150001,15175000,15163190,1007,265,146.5077,4.3175,0.9427,0.8323,0.7215
21,15450001,15475000,15461452,1351,336,136.1294,1.7638,0.9744,0.7294,0.6562
21,15500001,15525000,15512438,1149,339,149.5372,0.1032,0.9986,0.7121,0.6643
