scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
3,13575001,13600000,13585266,708,268,39.1002,8.7318,0.6349,0.2021,0.1635
3,14275001,14300000,14287258,1121,370,33.7694,4.4072,0.7691,0.2459,0.2119
3,14300001,14325000,14312921,814,346,36.5238,7.8511,0.6461,0.26,0.1835
3,14650001,14675000,14662722,422,253,11.4493,1.5241,0.765,0.1324,0.1097
3,14775001,14800000,14788240,505,270,35.9354,1.2613,0.9322,0.4269,0.3661
3,15750001,15775000,15763116,559,269,14.1744,1.0079,0.8672,0.2636,0.2133
3,16175001,16200000,16188617,489,255,29.9524,0.0,1.0,0.433,0.433
3,16200001,16225000,16211642,556,259,21.2464,1.7381,0.8488,0.3001,0.2552
3,16275001,16300000,16287079,581,257,23.2058,1.6637,0.8662,0.3281,0.2707
3,17125001,17150000,17136641,504,261,8.4841,4.5719,0.2996,0.056,0.0376
3,20375001,20400000,20385963,589,300,9.2116,8.6992,0.0286,0.0043,0.0028
3,22050001,22075000,22062994,599,269,28.6123,1.8733,0.8771,0.2965,0.2581
3,22075001,22100000,22087719,745,265,20.8116,4.1315,0.6687,0.1883,0.1567
3,23600001,23625000,23613193,484,262,7.0556,0.9333,0.7664,0.1159,0.0789
3,24150001,24175000,24160958,685,264,8.5397,11.596,-0.1518,-0.0259,-0.019
3,24525001,24550000,24537085,450,252,43.4336,1.381,0.9384,0.3597,0.3064
3,27950001,27975000,27961388,467,288,24.2501,4.7714,0.6712,0.208,0.1779
3,28550001,28575000,28560083,575,263,22.8283,3.1984,0.7542,0.2549,0.205
3,28600001,28625000,28612503,473,260,17.1217,1.5397,0.835,0.3003,0.2399
3,28625001,28650000,28636979,429,251,17.1493,1.1393,0.8754,0.2924,0.2378
3,29500001,29525000,29511268,474,255,17.8639,5.8659,0.5056,0.1506,0.1167
3,32550001,32575000,32562198,1164,330,13.7393,15.7578,-0.0684,-0.025,-0.013
