scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
21,900001,925000,914048,1178,274,50.7063,5.0159,0.82,0.2759,0.2502
21,1325001,1350000,1337822,851,283,48.673,2.1905,0.9139,0.3043,0.2751
21,3150001,3175000,3162868,1026,257,14.2107,5.469,0.4442,0.0882,0.0612
21,3175001,3200000,3188475,1065,277,16.3877,0.9531,0.8901,0.138,0.1042
21,3575001,3600000,3588950,1321,251,31.0955,4.0238,0.7708,0.241,0.1936
21,3600001,3625000,3612058,1020,359,53.8157,4.564,0.8436,0.3001,0.2506
21,3950001,3975000,3963328,1110,300,43.7148,4.1587,0.8263,0.2404,0.203
21,3975001,4000000,3987311,1108,329,48.1032,8.8497,0.6892,0.2204,0.174
21,4200001,4225000,4213298,1294,326,38.8036,4.9331,0.7744,0.2815,0.2379
21,4225001,4250000,4232970,819,328,25.8513,1.532,0.8881,0.1638,0.1438
21,4950001,4975000,4962531,1058,371,74.1132,6.0397,0.8493,0.28,0.2413
21,4975001,5000000,4986377,1161,417,93.3193,4.7143,0.9038,0.3674,0.3136
21,5000001,5025000,5013725,1189,335,75.8255,4.2765,0.8932,0.3634,0.3063
21,5025001,5050000,5037607,1275,373,58.1698,4.0317,0.8704,0.2783,0.2428
21,5050001,5075000,5062765,982,292,46.918,1.9286,0.921,0.2497,0.2224
21,5075001,5100000,5086747,1098,339,64.959,4.541,0.8693,0.3007,0.2394
21,5100001,5125000,5114320,996,381,54.4618,8.2217,0.7377,0.2356,0.2115
21,5125001,5150000,5137400,1072,319,26.7222,1.873,0.869,0.149,0.1102
21,5150001,5175000,5162326,1077,353,39.1354,1.6361,0.9197,0.1988,0.1549
21,5175001,5200000,5187401,1192,342,39.7714,0.7942,0.9608,0.2434,0.184
21,5200001,5225000,5213680,1264,488,59.3788,4.3954,0.8622,0.2773,0.2168
21,5225001,5250000,5237315,1257,456,44.9498,7.1743,0.7247,0.1902,0.1459
21,5250001,5275000,5260869,1030,499,59.8188,5.3202,0.8367,0.2405,0.1798
21,5275001,5300000,5287692,1106,458,42.2067,8.5036,0.6646,0.2018,0.1484
21,5300001,5325000,5313338,1012,334,42.4524,1.4859,0.9324,0.2207,0.1664
21,5350001,5375000,5362965,998,445,52.9762,1.436,0.9472,0.2173,0.1728
21,5375001,5400000,5387464,1111,363,40.0645,1.868,0.9109,0.2067,0.1593
21,5475001,5500000,5487125,1064,436,74.6032,5.2249,0.8691,0.2881,0.2608
21,6775001,6800000,6788453,968,364,56.8571,11.9062,0.6537,0.2096,0.1771
21,6800001,6825000,6811739,886,319,57.627,6.1101,0.8083,0.2766,0.24
21,6825001,6850000,6837556,1086,342,60.8478,8.1032,0.765,0.2665,0.2308
21,6850001,6875000,6861753,959,390,62.3217,7.334,0.7894,0.2403,0.203
21,6875001,6900000,6886216,852,302,53.7535,6.6918,0.7786,0.3117,0.2381
21,6925001,6950000,6938123,967,375,56.2337,18.8961,0.497,0.2055,0.1511
21,7400001,7425000,7412464,1000,290,33.9881,4.3095,0.7749,0.2356,0.195
21,7425001,7450000,7437666,1089,306,45.991,3.1358,0.8723,0.2679,0.2328
21,7450001,7475000,7462778,911,275,28.0278,7.2226,0.5902,0.1646,0.1362
21,7475001,7500000,7488183,1073,297,47.1587,7.9287,0.7121,0.2441,0.21
21,7500001,7525000,7512510,993,336,37.7632,12.4835,0.5031,0.1673,0.1363
21,7525001,7550000,7537186,969,254,32.9365,7.1508,0.6432,0.2045,0.1704
21,7550001,7575000,7562607,924,311,28.0,12.1766,0.3938,0.1076,0.0831
21,7575001,7600000,7587429,1045,309,45.0492,12.0247,0.5786,0.2268,0.1788
21,7600001,7625000,7613383,887,251,21.2057,7.1197,0.4973,0.1281,0.0956
21,7625001,7650000,7638251,822,302,32.1621,14.7605,0.3709,0.126,0.0968
21,7675001,7700000,7688175,800,376,38.628,6.7111,0.704,0.2018,0.1549
21,7700001,7725000,7712729,1003,347,26.8965,11.8017,0.3901,0.1163,0.0941
21,7725001,7750000,7736984,957,406,47.9397,7.3675,0.7336,0.2336,0.1901
21,7750001,7775000,7763660,753,390,54.4122,3.6735,0.8735,0.2719,0.2402
21,7775001,7800000,7786933,910,309,52.8536,2.5397,0.9083,0.2909,0.2576
21,7800001,7825000,7812145,934,337,42.1429,11.8571,0.5608,0.1676,0.1337
21,7950001,7975000,7960615,816,343,56.0547,2.2075,0.9242,0.2972,0.2535
21,7975001,8000000,7986960,709,292,31.4177,8.8893,0.5589,0.2028,0.1595
21,8000001,8025000,8013018,842,296,25.9921,6.0667,0.6215,0.1526,0.1322
21,8025001,8050000,8038193,731,273,22.3413,7.2063,0.5122,0.1746,0.1315
21,8125001,8150000,8137492,872,318,61.4127,3.0556,0.9052,0.2796,0.2518
21,8150001,8175000,8162217,948,304,58.0952,8.7302,0.7387,0.2631,0.2273
21,8175001,8200000,8187153,867,253,32.0079,6.1111,0.6794,0.1571,0.1408
21,8200001,8225000,8213001,1051,306,62.8413,2.6905,0.9179,0.3231,0.2802
21,8225001,8250000,8237918,1098,386,80.5216,6.1032,0.8591,0.2928,0.2521
21,8250001,8275000,8262018,1043,310,51.7937,6.0557,0.7906,0.2395,0.2006
21,8300001,8325000,8312117,983,275,54.5241,9.1032,0.7139,0.2432,0.2056
21,8325001,8350000,8338546,912,274,32.9444,1.2944,0.9244,0.1979,0.1682
21,8350001,8375000,8362918,1112,257,48.4524,6.1667,0.7742,0.2464,0.216
21,8475001,8500000,8487859,915,320,60.3909,13.0305,0.645,0.2281,0.1967
21,8500001,8525000,8512298,913,349,57.0323,5.1111,0.8355,0.2501,0.2251
21,8525001,8550000,8537984,818,263,61.0155,8.7229,0.7498,0.3235,0.2666
21,8550001,8575000,8562313,1081,319,57.2966,6.6276,0.7926,0.2675,0.2295
21,8575001,8600000,8586898,1071,299,45.4921,5.1667,0.796,0.2168,0.1882
21,8600001,8625000,8612133,966,310,50.7381,9.0714,0.6967,0.1974,0.175
21,8625001,8650000,8638107,966,283,44.9434,1.0476,0.9544,0.2565,0.2357
21,8650001,8675000,8662297,1048,389,66.2096,2.1984,0.9357,0.3002,0.2695
21,8675001,8700000,8687417,967,404,55.2698,6.7333,0.7828,0.2178,0.1876
21,8700001,8725000,8711741,772,270,25.0873,5.3254,0.6498,0.1818,0.152
21,8725001,8750000,8737697,1008,288,21.8323,7.4444,0.4914,0.1404,0.1126
21,8750001,8775000,8761349,633,269,12.0655,11.082,0.0425,0.0116,0.0092
21,8775001,8800000,8788342,915,304,27.381,4.0317,0.7433,0.2163,0.1795
21,8825001,8850000,8837555,1044,320,50.9417,9.3219,0.6906,0.2438,0.1986
21,8850001,8875000,8862391,982,259,47.4919,2.881,0.8856,0.2683,0.2446
21,8975001,9000000,8987398,1137,301,33.9127,10.6747,0.5212,0.1617,0.1335
21,9000001,9025000,9012746,1175,251,23.6506,9.1138,0.4437,0.1147,0.0898
21,9025001,9050000,9037838,1013,318,62.6027,4.4018,0.8686,0.2985,0.2571
21,9050001,9075000,9063166,845,270,52.4974,6.0635,0.7929,0.2637,0.2332
21,9100001,9125000,9113729,1080,272,51.3486,7.0397,0.7589,0.2587,0.2267
21,9600001,9625000,9612793,837,305,43.9221,10.1394,0.6249,0.2072,0.1645
21,9625001,9650000,9638258,1028,391,38.2935,10.5019,0.5696,0.1705,0.1274
21,9650001,9675000,9661869,951,261,25.3716,7.6111,0.5385,0.1343,0.1059
21,9675001,9700000,9688051,1047,264,33.8803,11.7302,0.4856,0.1544,0.1289
21,9725001,9750000,9737300,983,321,52.1349,10.1905,0.673,0.2585,0.2145
21,9750001,9775000,9761890,1015,333,27.92,9.2144,0.5037,0.1137,0.0922
21,9925001,9950000,9938182,1008,269,32.9048,9.0397,0.569,0.1913,0.1551
21,10000001,10025000,10012895,891,349,39.6478,9.3184,0.6194,0.1711,0.1333
21,10900001,10925000,10912634,1195,251,54.4603,3.1825,0.8896,0.3244,0.2875
21,10925001,10950000,10936726,799,311,46.294,6.2063,0.7636,0.2229,0.1974
21,10950001,10975000,10963081,904,316,55.1651,5.873,0.8076,0.2676,0.236
21,10975001,11000000,10987270,961,309,49.2381,3.0484,0.8834,0.2346,0.2167
21,11050001,11075000,11063757,939,298,57.7936,3.4988,0.8858,0.3046,0.2761
21,11150001,11175000,11161104,1011,258,26.2202,9.873,0.4529,0.1741,0.1248
21,11175001,11200000,11188118,922,280,37.952,5.1393,0.7615,0.2137,0.1946
21,14750001,14775000,14761918,932,274,60.6747,1.0635,0.9655,0.3401,0.2984
