scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
2,925001,950000,937953,1307,402,36.4208,4.4469,0.7824,0.1814,0.1581
2,950001,975000,962505,1492,371,40.486,6.7329,0.7148,0.1879,0.1591
2,975001,1000000,987217,1594,453,49.5677,7.6752,0.7318,0.1974,0.1763
2,1025001,1050000,1037109,1711,335,47.9799,5.147,0.8062,0.2957,0.2642
2,1050001,1075000,1062135,1549,468,51.7427,3.2606,0.8814,0.2124,0.1961
2,1075001,1100000,1085038,1139,261,48.1765,4.3024,0.836,0.3111,0.2742
2,1100001,1125000,1115801,1102,337,36.0109,5.9013,0.7184,0.2058,0.181
2,1625001,1650000,1638629,1451,625,103.0496,4.9767,0.9079,0.3588,0.3289
2,1650001,1675000,1662947,1727,845,126.3516,8.0019,0.8809,0.3069,0.2716
2,1675001,1700000,1679744,556,280,24.5607,5.4339,0.6377,0.1464,0.1318
2,2000001,2025000,2012179,1434,409,43.9296,4.9546,0.7973,0.1769,0.1641
2,2025001,2050000,2037573,1274,482,46.3627,5.9583,0.7722,0.1807,0.1585
2,2050001,2075000,2061815,1356,421,44.7946,0.9762,0.9573,0.1783,0.1712
2,2200001,2225000,2213015,1467,419,64.127,5.5274,0.8413,0.25,0.2224
2,3000001,3025000,3011959,1241,335,21.6926,6.2982,0.55,0.0907,0.0784
2,3250001,3275000,3262336,1135,257,21.182,2.4444,0.7931,0.1274,0.1175
2,3275001,3300000,3287969,1238,364,28.4744,11.373,0.4292,0.0785,0.0684
2,3550001,3575000,3562924,1206,339,16.5677,7.502,0.3766,0.0418,0.0371
2,3575001,3600000,3587535,1327,378,9.6715,9.5258,0.0076,0.0007,0.0006
2,3600001,3625000,3612824,1052,385,16.2663,6.6436,0.42,0.0461,0.0353
2,3650001,3675000,3663540,1189,437,14.9726,11.8082,0.1182,0.0117,0.0098
2,3675001,3700000,3687646,1171,346,10.6541,5.7926,0.2956,0.0252,0.0208
2,3725001,3750000,3738079,1122,250,15.9921,13.4921,0.0848,0.0143,0.0125
2,3750001,3775000,3761549,1082,282,9.3417,5.7152,0.2409,0.0202,0.0171
2,3775001,3800000,3787024,1028,347,7.0635,3.4606,0.3424,0.0163,0.0145
2,3800001,3825000,3813187,1130,347,11.5285,11.0,0.0235,0.0025,0.0021
2,3825001,3850000,3837401,1253,311,19.692,7.8492,0.43,0.0649,0.0573
2,3850001,3875000,3863020,1206,271,13.5163,4.9266,0.4657,0.0443,0.0404
2,3875001,3900000,3887313,1214,399,21.762,13.7778,0.2247,0.0345,0.0299
2,10450001,10475000,10461370,1298,268,22.7319,2.0398,0.8353,0.103,0.0954
