scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
9,2575001,2600000,2587258,610,277,9.7937,9.9753,-0.0092,-0.0039,-0.0021
9,3450001,3475000,3462381,809,362,34.5837,5.8679,0.7099,0.1869,0.1661
9,3475001,3500000,3487032,897,334,39.901,13.4196,0.4966,0.2016,0.1576
9,3975001,4000000,3987165,710,321,21.9864,14.0887,0.2189,0.0756,0.05
9,4000001,4025000,4013783,692,340,22.3301,8.3267,0.4568,0.1039,0.0753
9,4200001,4225000,4212452,672,258,20.9508,6.754,0.5124,0.1824,0.1323
9,4225001,4250000,4238006,595,255,30.4505,4.451,0.7449,0.2896,0.2594
9,5275001,5300000,5288957,737,291,13.9667,9.2305,0.2042,0.0583,0.037
9,5375001,5400000,5386595,645,270,20.5947,12.6409,0.2393,0.093,0.055
9,6275001,6300000,6289142,577,278,18.8255,8.4078,0.3825,0.1262,0.0905
9,6425001,6450000,6437772,482,263,10.9887,4.9151,0.3819,0.085,0.0586
9,7625001,7650000,7638581,813,349,52.1336,5.9032,0.7966,0.3158,0.2709
9,7975001,8000000,7988131,523,254,9.954,0.5079,0.9029,0.1744,0.1561
9,8400001,8425000,8412486,621,279,8.1727,6.5529,0.11,0.0272,0.0159
9,11475001,11500000,11487491,492,258,12.6274,1.5402,0.7826,0.1567,0.1383
9,11800001,11825000,11812528,953,437,45.2582,13.2158,0.548,0.1908,0.156
9,11825001,11850000,11837941,989,317,38.5231,9.053,0.6194,0.3254,0.243
9,11850001,11875000,11860304,479,263,12.4443,4.8015,0.4432,0.1027,0.0797
9,12175001,12200000,12188474,821,420,64.2934,5.9113,0.8316,0.3817,0.3313
9,13900001,13925000,13913183,584,294,14.7698,7.7462,0.3119,0.0669,0.0509
9,13925001,13950000,13936496,506,250,10.4284,10.9758,-0.0256,-0.0073,-0.0047
9,14400001,14425000,14412297,534,257,14.5579,3.9757,0.571,0.1709,0.147
9,14525001,14550000,14536530,584,306,19.5464,4.119,0.6519,0.1511,0.1348
9,14850001,14875000,14862099,386,266,33.4213,2.6188,0.8547,0.4484,0.3534
9,14925001,14950000,14937554,515,264,23.8728,3.5032,0.7441,0.2623,0.226
9,14975001,15000000,14988633,522,302,18.0836,5.4725,0.5354,0.1514,0.1145
9,15325001,15350000,15337126,536,256,8.0716,0.5931,0.8631,0.1613,0.1316
9,15600001,15625000,15612357,456,268,17.0475,2.0238,0.7878,0.2614,0.2327
9,15625001,15650000,15637545,487,337,15.3481,2.3501,0.7344,0.1808,0.1489
9,15650001,15675000,15663048,454,250,11.1873,1.0,0.8359,0.1775,0.1534
9,15700001,15725000,15711293,488,260,17.8894,5.5238,0.5281,0.1758,0.1511
9,15725001,15750000,15736739,434,323,20.9677,4.5645,0.6425,0.2297,0.1864
9,15825001,15850000,15837332,626,327,26.0519,2.1667,0.8464,0.2914,0.2605
9,15850001,15875000,15864475,724,410,26.546,5.4359,0.6601,0.1397,0.1195
9,15875001,15900000,15887573,614,312,15.8867,1.911,0.7852,0.1563,0.1353
9,15900001,15925000,15913716,672,260,20.9018,2.9933,0.7495,0.252,0.2042
9,15925001,15950000,15936954,569,256,16.7566,3.1185,0.6862,0.2331,0.1955
9,15950001,15975000,15963245,513,307,19.1473,2.7596,0.7481,0.1919,0.1501
9,16000001,16025000,16014517,987,326,19.1852,4.5952,0.6135,0.1187,0.1033
9,16025001,16050000,16037005,1116,313,18.4703,5.5422,0.5384,0.0836,0.0745
9,16050001,16075000,16060251,758,307,15.0406,3.8413,0.5931,0.0768,0.0698
9,16075001,16100000,16088818,847,296,46.7138,6.7502,0.7475,0.4618,0.342
9,16100001,16125000,16112051,801,274,20.8194,9.0945,0.392,0.1478,0.1015
9,16125001,16150000,16134267,533,255,23.1384,5.1349,0.6368,0.192,0.1586
9,16250001,16275000,16263216,414,266,10.4603,1.1586,0.8006,0.1459,0.1222
9,16300001,16325000,16311274,446,254,14.1258,1.9063,0.7622,0.1639,0.1357
9,16375001,16400000,16386748,399,265,7.4503,0.1587,0.9583,0.152,0.1347
9,16400001,16425000,16411778,472,255,18.2314,0.4365,0.9532,0.3105,0.259
9,16950001,16975000,16962067,433,261,21.0902,2.0714,0.8211,0.2239,0.196
9,17925001,17950000,17938023,591,293,17.479,5.4977,0.5215,0.1754,0.1326
9,17950001,17975000,17963050,479,260,8.9991,5.4894,0.2422,0.0592,0.0449
9,18000001,18025000,18014404,593,305,5.5202,4.5169,0.1,0.0149,0.0121
9,18400001,18425000,18412733,635,260,26.5858,7.0246,0.582,0.1726,0.1532
9,18450001,18475000,18459177,533,281,13.0317,1.4524,0.7995,0.1132,0.1
9,19400001,19425000,19412920,455,265,10.4873,1.5397,0.744,0.1184,0.0951
9,19900001,19925000,19913337,485,268,8.451,2.5397,0.5378,0.1033,0.063
9,28400001,28425000,28412097,964,287,29.9443,4.3095,0.7484,0.1367,0.1199
9,28450001,28475000,28463061,1179,324,8.0263,15.724,-0.3241,-0.0564,-0.0332
9,30300001,30325000,30312325,1095,352,21.9099,5.83,0.5797,0.1452,0.1084
9,30325001,30350000,30336394,1155,423,32.8963,12.1753,0.4597,0.1613,0.1129
9,30375001,30400000,30389463,1081,324,15.8222,9.3012,0.2596,0.0928,0.056
