scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
13,1850001,1875000,1862341,892,273,34.9932,4.1349,0.7886,0.3238,0.2739
13,1875001,1900000,1887094,782,262,28.1802,3.5437,0.7766,0.2874,0.2434
13,4525001,4550000,4538672,1014,298,26.0274,32.4767,-0.1102,-0.0535,-0.0325
13,4550001,4575000,4562206,871,301,24.3221,29.1707,-0.0906,-0.0504,-0.0298
13,4625001,4650000,4636716,924,319,30.0896,28.5486,0.0263,0.0132,0.0079
13,5850001,5875000,5862344,557,289,13.971,7.3016,0.3135,0.0947,0.0695
13,5875001,5900000,5887939,652,314,5.7346,2.7463,0.3523,0.0328,0.0224
13,7225001,7250000,7237653,544,267,26.6863,3.7268,0.7549,0.2815,0.2315
13,7250001,7275000,7263757,798,402,41.9985,3.925,0.8291,0.3413,0.2872
13,7400001,7425000,7411951,670,323,54.6325,4.6152,0.8442,0.326,0.2934
13,7425001,7450000,7436595,646,306,32.0673,5.5961,0.7028,0.17,0.1465
13,9100001,9125000,9113341,483,258,28.3333,1.5388,0.897,0.3626,0.3057
13,9150001,9175000,9164071,517,303,14.6427,3.2232,0.6392,0.226,0.1765
13,9175001,9200000,9187894,585,306,17.934,3.246,0.6935,0.2012,0.1698
13,9200001,9225000,9211941,473,261,20.4052,4.9487,0.6096,0.2558,0.1894
13,9375001,9400000,9387870,514,307,23.1471,3.1836,0.7582,0.3277,0.2592
13,9400001,9425000,9413305,550,255,16.8413,2.1032,0.778,0.3113,0.2475
13,9425001,9450000,9438199,608,303,19.3173,1.3254,0.8716,0.3195,0.2729
13,9950001,9975000,9963309,944,338,20.8409,11.0159,0.3084,0.0509,0.0447
13,12050001,12075000,12062834,488,250,21.0609,1.2814,0.8853,0.3102,0.252
