scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
21,900001,925000,914048,1178,268,140.9229,0.1038,0.9985,0.9072,0.8125
21,1275001,1300000,1287311,984,281,95.3566,4.5243,0.9094,0.7832,0.5235
21,1300001,1325000,1312597,1114,319,118.2336,4.1272,0.9325,0.8027,0.5759
21,1325001,1350000,1337822,851,280,113.4748,0.2302,0.996,0.7165,0.6499
21,1500001,1525000,1512319,1126,263,82.0069,6.0304,0.863,0.6845,0.4428
21,3600001,3625000,3612058,1020,369,132.1011,9.6071,0.8644,0.7646,0.6197
21,3950001,3975000,3963328,1110,299,133.5781,10.0719,0.8598,0.7819,0.6931
21,3975001,4000000,3987311,1108,324,150.6979,4.1672,0.9462,0.884,0.7221
21,4200001,4225000,4213298,1294,322,82.9162,0.921,0.978,0.8111,0.7083
21,4225001,4250000,4232970,819,326,101.0344,0.5189,0.9898,0.8852,0.7555
21,4950001,4975000,4962531,1058,369,224.0991,0.746,0.9934,0.9144,0.8045
21,4975001,5000000,4986377,1161,405,184.8504,1.7063,0.9817,0.7886,0.6612
21,5000001,5025000,5013725,1189,323,165.2814,0.6083,0.9927,0.9195,0.7602
21,5025001,5050000,5037607,1275,369,147.7081,1.1429,0.9846,0.6841,0.627
21,5050001,5075000,5062765,982,278,139.6667,0.2817,0.996,0.8261,0.7337
21,5075001,5100000,5086747,1098,323,184.8417,0.2473,0.9973,0.9707,0.7743
21,5100001,5125000,5114320,996,382,148.7772,0.7143,0.9904,0.6962,0.661
21,5475001,5500000,5487125,1064,434,206.6771,1.0238,0.9901,0.8452,0.7987
21,6600001,6625000,6611940,1337,510,165.3015,17.0127,0.8134,0.7298,0.5025
21,6625001,6650000,6636854,1153,332,125.9552,0.9683,0.9847,0.9329,0.6838
21,6650001,6675000,6662353,1138,317,113.5452,0.9135,0.984,0.8696,0.6286
21,6675001,6700000,6687413,1152,501,188.1053,0.6678,0.9929,0.9271,0.6675
21,6700001,6725000,6712178,883,405,159.3382,1.1989,0.9851,0.9203,0.6564
21,6725001,6750000,6737544,981,395,165.4457,9.3273,0.8933,0.8159,0.6153
21,6750001,6775000,6761597,1023,271,113.3892,4.6936,0.9205,0.7998,0.6301
21,6775001,6800000,6788453,968,366,155.7993,6.049,0.9253,0.6736,0.5995
21,6800001,6825000,6811739,886,335,115.6868,8.5238,0.8628,0.4752,0.4322
21,6825001,6850000,6837556,1086,357,188.1505,0.746,0.9921,0.9036,0.8045
21,6850001,6875000,6861753,959,413,227.3722,0.8413,0.9926,0.9398,0.831
21,6875001,6900000,6886216,852,312,145.0158,0.5733,0.9921,0.9409,0.7482
21,6925001,6950000,6938123,967,366,154.9307,12.4054,0.8517,0.8359,0.6334
21,7400001,7425000,7412464,1000,318,133.7681,5.7143,0.9181,0.8396,0.7236
21,7425001,7450000,7437666,1089,308,132.7637,8.9275,0.874,0.7767,0.6975
21,7450001,7475000,7462778,911,271,99.9882,12.1825,0.7828,0.6903,0.5912
21,7475001,7500000,7488183,1073,300,143.1338,6.9688,0.9071,0.8476,0.7568
21,7500001,7525000,7512510,993,352,137.8862,17.4041,0.7759,0.7839,0.608
21,7525001,7550000,7537186,969,264,106.2375,17.3333,0.7195,0.7041,0.5529
21,7550001,7575000,7562607,924,319,133.0787,6.1284,0.912,0.8515,0.6779
21,7575001,7600000,7587429,1045,318,114.5527,12.0476,0.8097,0.7447,0.5576
21,7600001,7625000,7613383,887,259,73.3771,5.207,0.8675,0.6256,0.4927
21,7625001,7650000,7638251,822,309,112.8572,13.7204,0.7832,0.7488,0.5906
21,7675001,7700000,7688175,800,385,139.6523,4.4378,0.9384,0.8275,0.6723
21,7700001,7725000,7712729,1003,343,97.9075,11.4796,0.7901,0.6053,0.4865
21,7725001,7750000,7736984,957,408,136.7204,2.24,0.9678,0.6872,0.6026
21,7750001,7775000,7763660,753,405,164.0403,0.7117,0.9914,0.8754,0.7488
21,7775001,7800000,7786933,910,308,150.4239,0.607,0.992,0.8645,0.7462
21,7800001,7825000,7812145,934,334,173.5983,3.9921,0.955,0.9014,0.7679
21,7875001,7900000,7888560,1023,256,119.1832,7.4444,0.8824,0.7912,0.6295
21,7925001,7950000,7936468,832,361,93.1644,13.7063,0.7435,0.4565,0.3849
21,7950001,7975000,7960615,816,333,158.0308,0.2143,0.9973,0.8581,0.7696
21,7975001,8000000,7986960,709,308,101.8474,12.8813,0.7754,0.7013,0.5664
21,8000001,8025000,8013018,842,287,105.611,7.0556,0.8748,0.8078,0.6702
21,8025001,8050000,8038193,731,280,83.457,8.0324,0.8244,0.7064,0.5708
21,8125001,8150000,8137492,872,310,188.9466,0.0476,0.9995,0.9067,0.8456
21,8150001,8175000,8162217,948,304,178.6867,0.1032,0.9988,0.9339,0.8069
21,8175001,8200000,8187153,867,258,165.229,0.1429,0.9983,0.97,0.8813
21,8200001,8225000,8213001,1051,307,179.336,0.119,0.9987,0.9437,0.8296
21,8225001,8250000,8237918,1098,366,242.8729,1.4048,0.9885,0.9701,0.8522
21,8250001,8275000,8262018,1043,305,189.5794,1.1349,0.9881,0.9554,0.85
21,8300001,8325000,8312117,983,286,188.1742,0.0714,0.9992,0.9729,0.8534
