scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
5,7650001,7675000,7662557,606,278,31.7431,0.0714,0.9955,0.3016,0.2752
5,8775001,8800000,8787700,651,252,10.013,16.8971,-0.2558,-0.0639,-0.0466
5,10600001,10625000,10613610,616,256,19.8996,1.0794,0.8971,0.2394,0.1965
5,10625001,10650000,10636835,527,269,21.4105,2.4592,0.7939,0.2496,0.1868
5,11050001,11075000,11063403,590,310,32.923,1.3986,0.9185,0.3904,0.3456
5,11500001,11525000,11512800,646,250,19.3905,2.1231,0.8026,0.3025,0.2208
5,12825001,12850000,12837503,814,263,15.3668,6.1213,0.4303,0.1329,0.0989
5,12850001,12875000,12861169,734,376,39.2013,7.297,0.6861,0.2415,0.2018
5,12875001,12900000,12887695,828,271,35.4514,2.4405,0.8712,0.2582,0.236
5,12900001,12925000,12912351,592,317,37.2052,3.5794,0.8245,0.3281,0.2766
5,13775001,13800000,13788082,463,282,22.4238,3.665,0.719,0.238,0.1989
5,14000001,14025000,14013953,690,265,19.8932,5.7004,0.5545,0.204,0.161
5,14050001,14075000,14063023,568,277,29.7356,2.0241,0.8725,0.3229,0.2873
5,14100001,14125000,14111903,533,279,25.4172,1.7779,0.8692,0.2703,0.2319
5,14150001,14175000,14161660,706,266,19.3595,1.8498,0.8256,0.2312,0.2044
5,14175001,14200000,14187361,597,250,17.9142,1.9297,0.8055,0.2384,0.187
5,14200001,14225000,14211466,685,262,22.9742,5.6693,0.6041,0.2211,0.1711
5,14575001,14600000,14588540,587,268,19.8114,6.713,0.4938,0.2127,0.1454
5,15875001,15900000,15888999,707,303,15.2542,4.3151,0.559,0.1477,0.1156
5,16025001,16050000,16037390,506,287,20.3844,2.5873,0.7747,0.2178,0.1952
5,19975001,20000000,19985608,933,284,28.7275,10.6205,0.4602,0.1323,0.1046
5,20100001,20125000,20115681,701,257,74.0202,8.0319,0.8042,0.4437,0.3671
5,28000001,28025000,28012967,545,266,24.5952,2.0641,0.8451,0.2452,0.2125
5,28025001,28050000,28036641,917,311,25.8635,4.4217,0.708,0.1606,0.1401
5,28050001,28075000,28062499,815,276,26.3895,1.0952,0.9203,0.2326,0.2093
5,28075001,28100000,28087601,628,250,16.7536,4.7075,0.5613,0.171,0.1292
5,28100001,28125000,28111969,745,289,24.9637,6.9841,0.5628,0.1672,0.1354
5,28175001,28200000,28186563,737,305,22.3854,4.2724,0.6795,0.1824,0.1533
5,28400001,28425000,28412406,555,287,28.1032,2.1041,0.8607,0.3077,0.256
5,28425001,28450000,28437132,481,257,21.8421,2.9286,0.7635,0.2408,0.2048
5,28575001,28600000,28587546,911,356,36.85,4.0288,0.8029,0.2088,0.1793
5,28650001,28675000,28661965,752,284,27.1247,5.6032,0.6576,0.2036,0.1588
5,29375001,29400000,29387991,1049,417,58.2624,7.0986,0.7828,0.3982,0.3333
