scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
17,2950001,2975000,2962758,1365,297,35.025,5.1253,0.7447,0.2255,0.1924
17,2975001,3000000,2986741,1423,263,47.7801,5.6888,0.7872,0.3777,0.3255
17,4550001,4575000,4562824,783,253,21.2209,14.5991,0.1849,0.0864,0.058
17,10200001,10225000,10213627,660,289,29.6885,1.2087,0.9218,0.326,0.3031
17,10225001,10250000,10238392,916,340,37.4073,1.6946,0.9133,0.3853,0.3311
17,10250001,10275000,10263325,811,299,35.7146,1.9224,0.8978,0.3269,0.2835
17,10275001,10300000,10287809,1270,392,49.5382,5.087,0.8137,0.2112,0.1918
17,12650001,12675000,12664906,930,314,56.7498,5.0797,0.8357,0.434,0.3262
17,12675001,12700000,12686218,898,323,33.996,3.0241,0.8366,0.2895,0.2539
17,13525001,13550000,13538574,615,259,24.7162,2.6557,0.806,0.2121,0.1741
17,15125001,15150000,15138464,803,264,81.1699,9.9144,0.7823,0.5624,0.4236
17,15600001,15625000,15613102,835,272,28.6953,6.1725,0.6459,0.2526,0.1833
17,16175001,16200000,16187600,735,265,27.5794,5.2226,0.6816,0.2337,0.1978
17,16375001,16400000,16387155,1164,257,21.6676,2.1678,0.8181,0.1547,0.1359
17,16450001,16475000,16462942,1077,307,39.6512,5.9095,0.7406,0.3073,0.2583
17,16475001,16500000,16486960,820,293,51.2986,5.6184,0.8026,0.3452,0.289
17,16500001,16525000,16513462,718,270,25.7072,8.4206,0.5065,0.1854,0.1429
17,16625001,16650000,16635860,769,281,30.9244,3.4762,0.7979,0.2255,0.1916
17,16650001,16675000,16662640,736,306,30.9032,3.4683,0.7982,0.2399,0.2035
17,16750001,16775000,16761942,842,263,24.9935,4.2498,0.7093,0.2038,0.1729
17,17250001,17275000,17262968,871,311,45.5793,8.3651,0.6899,0.2813,0.228
17,17275001,17300000,17287313,922,312,62.8561,3.6149,0.8912,0.3878,0.3321
17,17325001,17350000,17337031,787,288,33.3282,8.6952,0.5862,0.2173,0.1745
17,17575001,17600000,17587302,543,252,19.5035,4.4591,0.6278,0.1716,0.1298
17,17600001,17625000,17612708,798,274,29.7213,1.2144,0.9215,0.302,0.2742
17,17625001,17650000,17637685,711,293,39.5378,3.4472,0.8396,0.3001,0.25
17,18425001,18450000,18438501,788,316,39.4552,2.4206,0.8844,0.3094,0.2712
17,22000001,22025000,22013537,798,324,37.4275,3.7985,0.8157,0.3019,0.253
17,22225001,22250000,22237068,952,524,20.0923,8.2165,0.4195,0.0376,0.0351
17,22250001,22275000,22263678,980,511,18.794,6.7157,0.4735,0.0419,0.0398
17,22275001,22300000,22288205,1001,517,24.1702,9.9693,0.416,0.045,0.0421
17,22300001,22325000,22312839,1117,409,31.6339,11.4558,0.4683,0.0823,0.0735
17,22325001,22350000,22338120,1037,401,27.7528,5.1435,0.6873,0.0903,0.0864
17,22350001,22375000,22361549,1053,540,33.3359,6.546,0.6717,0.0786,0.0745
17,22375001,22400000,22387366,1053,492,17.8833,11.0952,0.2342,0.0208,0.0197
17,22550001,22575000,22561953,1059,440,14.3094,8.1267,0.2756,0.0239,0.0212
17,23150001,23175000,23163683,890,411,16.3173,6.4882,0.431,0.0378,0.0349
17,23175001,23200000,23186631,920,385,11.865,9.0317,0.1356,0.0103,0.0095
17,23200001,23225000,23213844,938,431,19.6508,13.0476,0.2019,0.0219,0.0204
17,23225001,23250000,23237509,935,381,17.9683,5.1111,0.5571,0.0458,0.0432
17,23250001,23275000,23263051,1010,390,10.2057,5.3968,0.3082,0.0169,0.0163
17,23275001,23300000,23287804,1010,338,14.0704,5.0159,0.4744,0.0405,0.0381
17,23300001,23325000,23312728,972,504,20.5454,9.4836,0.3684,0.0323,0.0302
17,23325001,23350000,23338357,1037,598,46.6293,5.1962,0.7995,0.1137,0.1076
17,23350001,23375000,23362509,877,573,23.426,9.8683,0.4072,0.038,0.0355
17,23375001,23400000,23387355,957,573,23.0169,9.2726,0.4257,0.0408,0.0375
17,23400001,23425000,23413178,839,408,21.2604,8.1517,0.4457,0.048,0.0447
17,23900001,23925000,23912073,826,435,15.2705,1.2897,0.8442,0.0445,0.0428
17,23925001,23950000,23939068,1121,323,16.5317,2.4048,0.746,0.065,0.0629
17,23950001,23975000,23961786,887,433,4.1032,9.2963,-0.3876,-0.0221,-0.0181
17,23975001,24000000,23987689,865,468,4.0137,3.4073,0.0817,0.0024,0.0021
17,24000001,24025000,24011876,848,412,6.1667,3.8254,0.2343,0.0092,0.0082
17,24025001,24050000,24037442,799,387,2.3254,6.4217,-0.4683,-0.017,-0.0145
17,24050001,24075000,24062640,729,357,3.1034,4.6508,-0.1996,-0.0064,-0.0059
17,24075001,24100000,24085629,746,347,9.6429,6.6151,0.1862,0.0115,0.0104
17,24100001,24125000,24113153,848,346,11.4762,6.4913,0.2774,0.0196,0.018
17,24225001,24250000,24238161,946,416,21.578,8.1162,0.4533,0.0464,0.041
17,24250001,24275000,24262805,860,397,12.2143,13.7683,-0.0598,-0.0055,-0.0048
17,24275001,24300000,24287218,637,409,11.1667,9.4127,0.0852,0.0062,0.0057
17,24300001,24325000,24313298,847,436,7.8886,2.1185,0.5766,0.0178,0.0167
17,24325001,24350000,24337375,858,495,7.0317,8.7303,-0.1078,-0.0047,-0.0043
17,24350001,24375000,24362441,970,544,8.1019,7.1434,0.0629,0.0025,0.0024
17,24375001,24400000,24387461,1021,389,9.9603,6.0476,0.2444,0.0147,0.0137
17,24400001,24425000,24412972,827,425,29.4765,8.4557,0.5542,0.0705,0.066
17,24550001,24575000,24563709,911,333,9.2063,10.1032,-0.0464,-0.0039,-0.0035
17,25975001,26000000,25986673,479,258,14.6586,4.0599,0.5662,0.1772,0.134
17,27400001,27425000,27412200,687,279,39.5964,5.6557,0.75,0.2855,0.2468
17,29375001,29400000,29386592,1188,383,34.7381,7.3175,0.652,0.1127,0.104
17,29400001,29425000,29411812,1234,356,36.7023,10.1939,0.5653,0.1101,0.1024
17,30100001,30125000,30111948,926,261,17.754,11.0558,0.2325,0.0432,0.036
17,30675001,30700000,30687362,798,271,11.6896,3.7411,0.5151,0.0482,0.044
