scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
2,900001,950000,924638,2737,390,56.1936,5.9427,0.8087,0.3738,0.2943
2,950001,1000000,975269,3086,762,109.8036,13.0525,0.7875,0.314,0.2513
2,1000001,1050000,1025602,3238,538,86.4315,9.1358,0.8088,0.3499,0.2948
2,1050001,1100000,1071840,2688,660,110.159,5.3421,0.9075,0.3704,0.3243
2,1100001,1150000,1122763,1758,424,53.3353,7.3047,0.7591,0.3094,0.2513
2,1600001,1650000,1624262,3175,589,77.5994,4.9767,0.8795,0.3299,0.2893
2,1650001,1700000,1667038,2283,1047,196.1965,13.2432,0.8735,0.4372,0.3716
2,2200001,2250000,2224962,2841,374,69.3436,4.2637,0.8841,0.3742,0.3057
2,3000001,3050000,3025407,2539,428,41.1189,10.3408,0.5981,0.1682,0.1357
2,3200001,3250000,3224696,2459,375,41.1982,9.7556,0.6171,0.1804,0.1499
2,3250001,3300000,3275709,2373,565,86.5796,14.7992,0.708,0.2503,0.2042
2,3300001,3350000,3327526,2330,104,12.5315,2.9603,0.6178,0.2426,0.1821
2,3500001,3550000,3526646,2130,179,38.5613,6.2069,0.7227,0.2907,0.2303
2,3550001,3600000,3575817,2533,648,59.2296,14.9863,0.5961,0.1457,0.1081
2,3600001,3650000,3628054,2747,378,32.6079,6.6436,0.6615,0.1577,0.1122
2,3650001,3700000,3675501,2360,673,48.2748,16.7357,0.4851,0.0986,0.0732
2,3700001,3750000,3726212,2122,403,50.8539,19.6825,0.4419,0.1514,0.1108
2,3750001,3800000,3773961,2110,547,35.2226,11.104,0.5206,0.0912,0.0708
2,3800001,3850000,3825919,2383,577,82.7047,18.6589,0.6318,0.2302,0.1779
2,3850001,3900000,3875207,2420,571,86.6381,15.2043,0.7014,0.2297,0.1871
2,3900001,3950000,3904875,509,111,16.161,4.0413,0.5999,0.3076,0.2212
2,10450001,10500000,10473667,2499,594,106.0666,8.5967,0.8501,0.2728,0.2222
2,10500001,10550000,10525408,2302,605,57.7143,8.7624,0.7364,0.1544,0.1151
2,10550001,10600000,10575510,2291,820,149.6692,10.957,0.8636,0.3126,0.2384
2,10600001,10650000,10626139,2686,681,78.7965,13.1195,0.7145,0.1882,0.1396
2,10650001,10700000,10674448,2129,583,97.8146,6.5648,0.8742,0.2669,0.2214
2,10700001,10750000,10724033,2196,238,49.1984,3.5556,0.8652,0.3244,0.2872
