scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
6,750001,800000,778432,1161,170,9.1916,3.7788,0.4173,0.1238,0.0948
6,850001,900000,879750,1633,119,12.5394,1.2031,0.8249,0.3242,0.2625
6,900001,950000,927065,1369,117,20.0301,0.1905,0.9812,0.5247,0.4511
6,4000001,4050000,4030652,986,168,12.2222,2.1393,0.7021,0.2237,0.1817
6,4050001,4100000,4079860,1324,289,26.0,4.3577,0.7129,0.2429,0.1835
6,4100001,4150000,4125659,3074,207,27.5762,2.4294,0.8381,0.4483,0.3452
6,4600001,4650000,4627780,1906,128,21.1359,1.0,0.9096,0.2636,0.244
6,4650001,4700000,4675786,1641,202,28.9315,2.754,0.8262,0.2168,0.2013
6,4750001,4800000,4777208,1290,208,35.5579,2.3571,0.8757,0.3375,0.2974
6,4800001,4850000,4822060,1655,119,8.4206,1.6228,0.6768,0.1782,0.1375
6,4850001,4900000,4874343,1256,256,19.2058,2.7381,0.7504,0.2366,0.161
6,5100001,5150000,5125989,1197,179,25.1722,0.1746,0.9862,0.3451,0.2921
6,5150001,5200000,5171692,1354,169,16.3405,4.0317,0.6042,0.2023,0.1662
6,5200001,5250000,5222668,1369,255,39.1975,2.1659,0.8953,0.2919,0.2698
6,5250001,5300000,5274186,1282,346,46.2008,4.7231,0.8145,0.2814,0.2487
6,6150001,6200000,6171225,1345,123,22.2816,0.0317,0.9972,0.3987,0.3781
6,6200001,6250000,6220290,1060,108,12.5714,1.2857,0.8144,0.2906,0.2299
6,8000001,8050000,8023578,1278,204,25.0086,3.4231,0.7592,0.304,0.2247
6,8050001,8100000,8071960,1548,302,37.49,10.8155,0.5522,0.2658,0.1894
6,8100001,8150000,8121805,1446,213,16.8542,6.3103,0.4552,0.165,0.12
6,8150001,8200000,8175688,964,309,41.9476,6.4181,0.7346,0.2689,0.2211
6,8200001,8250000,8223941,586,169,25.5734,2.4127,0.8276,0.413,0.3544
6,8550001,8600000,8577661,1187,101,14.9365,1.0239,0.8717,0.4455,0.3293
6,8750001,8800000,8772053,1211,156,12.6419,5.0124,0.4322,0.1043,0.0881
6,8800001,8850000,8825294,1173,179,25.8906,2.0547,0.8529,0.2798,0.245
6,9350001,9400000,9373591,925,154,17.0358,1.1667,0.8718,0.3188,0.2838
6,9400001,9450000,9425444,1579,179,18.5972,1.7147,0.8312,0.342,0.2599
6,9450001,9500000,9474966,1054,134,8.9563,3.0556,0.4912,0.1546,0.1242
6,9500001,9550000,9522615,1469,247,23.9283,3.4476,0.7481,0.3195,0.2261
6,9700001,9750000,9738525,627,118,15.9632,1.3175,0.8475,0.3969,0.2862
6,9750001,9800000,9775593,1136,147,8.4206,5.8749,0.1781,0.0807,0.0521
6,9800001,9850000,9821767,1172,220,30.8644,1.0963,0.9314,0.3631,0.2945
6,9850001,9900000,9875892,1088,185,16.991,5.9841,0.4791,0.1699,0.1288
6,9900001,9950000,9925987,1044,193,19.5873,2.9048,0.7417,0.2138,0.1783
6,10250001,10300000,10277348,801,170,16.4683,2.1594,0.7682,0.2289,0.1842
6,10300001,10350000,10325113,832,243,28.2957,3.4437,0.783,0.2743,0.2161
6,10350001,10400000,10374051,785,215,22.6429,2.2381,0.8201,0.2904,0.2255
6,10400001,10450000,10424602,941,252,27.7338,8.2302,0.5423,0.2713,0.1804
6,10750001,10800000,10771610,1431,161,15.0173,1.8492,0.7807,0.3204,0.2653
6,11300001,11350000,11324119,799,146,11.5232,2.8968,0.5982,0.2003,0.1679
6,11400001,11450000,11424976,898,275,24.3171,7.3259,0.537,0.1921,0.1467
6,11450001,11500000,11477234,862,269,18.7952,3.5004,0.686,0.2312,0.183
6,11500001,11550000,11525140,991,194,18.9506,7.7302,0.4205,0.2189,0.1494
6,11550001,11600000,11574662,859,220,23.6905,5.5476,0.6205,0.2993,0.208
6,12000001,12050000,12031386,2675,222,39.127,4.4672,0.7951,0.3111,0.2703
6,12050001,12100000,12069890,989,447,14.4229,2.7696,0.6778,0.1404,0.1136
6,12100001,12150000,12123736,936,487,10.4376,3.5759,0.4896,0.0918,0.0567
6,12150001,12200000,12176298,1095,472,19.3573,6.6535,0.4884,0.1928,0.0909
6,12200001,12250000,12224156,1252,582,30.0445,7.5129,0.5999,0.1647,0.1052
6,12250001,12300000,12274733,1209,101,2.3968,0.373,0.7307,0.0949,0.0425
6,12400001,12450000,12425784,850,286,24.1073,3.7647,0.7299,0.2334,0.2002
6,12450001,12500000,12471812,923,288,28.0128,5.627,0.6655,0.2715,0.2114
6,12500001,12550000,12525234,955,179,6.0154,3.2222,0.3024,0.0533,0.0432
6,12950001,13000000,12974603,1058,299,28.7377,4.2262,0.7436,0.3066,0.2435
6,13000001,13050000,13023648,1022,357,33.3529,1.373,0.9209,0.226,0.2039
6,13050001,13100000,13070068,717,164,17.0699,0.5635,0.9361,0.2815,0.2423
6,13100001,13150000,13123721,846,205,22.282,3.4127,0.7344,0.2561,0.2071
