scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
13,1,50000,28394,1019,177,38.8213,0.0565,0.9971,0.6286,0.599
13,250001,300000,276753,1938,124,27.8828,1.6393,0.8889,0.4916,0.4317
13,1100001,1150000,1127265,1516,427,60.7643,2.9592,0.9071,0.3811,0.3394
13,1150001,1200000,1173340,1900,406,54.4374,3.4226,0.8817,0.3522,0.2931
13,1200001,1250000,1225840,1959,436,82.881,9.632,0.7918,0.3942,0.3428
13,1700001,1750000,1724193,3212,421,49.4336,12.5604,0.5948,0.2727,0.207
13,1750001,1800000,1774443,1878,410,62.5022,2.2498,0.9305,0.3394,0.2989
13,1800001,1850000,1824756,2040,354,51.7481,5.2873,0.8146,0.2822,0.2438
13,1850001,1900000,1873904,1674,562,98.2376,4.2421,0.9172,0.4133,0.3719
13,1900001,1950000,1926196,1422,221,63.2931,0.5004,0.9843,0.7143,0.632
13,2200001,2250000,2226000,1410,141,34.3727,4.959,0.7478,0.365,0.3113
13,2700001,2750000,2722570,1478,278,135.9286,0.0,1.0,0.8572,0.7612
13,2750001,2800000,2771799,1454,324,78.1848,4.834,0.8835,0.4718,0.3999
13,2800001,2850000,2820225,1117,103,15.3016,0.6508,0.9184,0.2588,0.2369
13,3200001,3250000,3223327,1218,303,35.213,2.4206,0.8714,0.2248,0.2141
13,4100001,4150000,4126437,1109,176,16.3651,1.7381,0.808,0.153,0.1382
13,4350001,4400000,4374824,1630,125,9.8324,5.2143,0.3069,0.0693,0.0572
13,4400001,4450000,4429294,1515,158,17.8254,3.8889,0.6418,0.1408,0.1278
13,4500001,4550000,4528906,1708,496,54.951,33.1558,0.2474,0.0894,0.0674
13,4550001,4600000,4573716,1580,509,42.3283,44.0765,-0.0202,-0.0093,-0.0059
13,4600001,4650000,4625790,1821,570,50.9708,45.7758,0.0537,0.022,0.0146
13,4650001,4700000,4670785,1186,304,13.7299,14.0714,-0.0123,-0.0024,-0.0019
13,4700001,4750000,4726261,1900,123,9.4172,7.1448,0.1372,0.0345,0.0281
13,4800001,4850000,4823271,1134,167,24.4254,3.6038,0.7429,0.2466,0.2129
13,4850001,4900000,4876245,1247,310,29.7578,6.0636,0.6615,0.1718,0.142
13,4900001,4950000,4922314,863,277,24.1825,4.9206,0.6618,0.1491,0.1311
13,4950001,5000000,4975937,1081,447,54.7005,2.4213,0.9152,0.2713,0.2365
13,5000001,5050000,5022021,1012,101,14.6387,2.1671,0.7421,0.2695,0.2334
13,5550001,5600000,5574976,1127,270,28.5207,1.9524,0.8719,0.2313,0.2068
13,5600001,5650000,5629290,1078,298,39.0323,0.9286,0.9535,0.3276,0.2955
13,5650001,5700000,5677250,1147,355,63.376,0.8262,0.9743,0.3179,0.3036
13,5700001,5750000,5723963,1205,465,66.1576,3.1546,0.909,0.2577,0.2341
13,5750001,5800000,5774031,1163,480,64.585,3.2355,0.9046,0.2511,0.2304
13,5800001,5850000,5825559,860,524,39.0012,7.6473,0.6721,0.1412,0.1267
13,5850001,5900000,5876147,1209,629,80.1638,10.159,0.7751,0.3254,0.2489
13,5900001,5950000,5924858,1196,401,60.1509,2.5399,0.919,0.4998,0.366
13,5950001,6000000,5974401,926,298,28.0079,4.932,0.7005,0.3718,0.2193
13,6000001,6050000,6025191,1078,377,68.6118,3.4277,0.9048,0.5779,0.3966
13,6050001,6100000,6073729,1141,358,69.4686,4.1164,0.8881,0.5531,0.3864
13,6250001,6300000,6274411,1141,428,48.0513,10.8339,0.632,0.2242,0.1854
13,6300001,6350000,6324807,1063,411,33.6849,8.7382,0.588,0.1196,0.1096
13,6350001,6400000,6374285,1041,318,42.4636,1.8756,0.9154,0.3154,0.2932
13,6400001,6450000,6421931,1271,278,36.0682,4.2843,0.7877,0.3544,0.282
13,6750001,6800000,6775945,1128,245,20.8594,4.4606,0.6477,0.2087,0.1642
13,6800001,6850000,6823973,1049,138,14.6006,6.5533,0.3804,0.2125,0.1446
13,6900001,6950000,6924324,1101,273,55.1915,3.4841,0.8812,0.402,0.3356
13,6950001,7000000,6974513,1188,357,79.0414,1.0714,0.9733,0.4356,0.408
13,7200001,7250000,7226118,1016,308,49.8005,4.3155,0.8405,0.3785,0.332
13,7250001,7300000,7273799,1362,626,88.0918,4.2759,0.9074,0.324,0.2954
13,7300001,7350000,7323608,1018,403,48.9584,4.076,0.8463,0.3088,0.2568
13,7350001,7400000,7376321,1007,428,43.3963,3.0475,0.8688,0.2287,0.211
13,7400001,7450000,7424048,1316,687,97.5018,13.5479,0.756,0.2211,0.1997
13,7450001,7500000,7472641,1034,436,60.07,1.4424,0.9531,0.3263,0.3033
13,7500001,7550000,7525060,964,445,37.3329,2.0898,0.894,0.1813,0.1669
13,7550001,7600000,7569446,1208,221,16.0665,0.1897,0.9767,0.1747,0.1619
13,7600001,7650000,7623707,1017,339,22.3938,4.4937,0.6657,0.1353,0.1176
13,7650001,7700000,7674527,887,329,27.4171,4.5815,0.7136,0.2002,0.1749
13,7700001,7750000,7724037,1168,205,14.6984,3.2476,0.6381,0.1571,0.1299
13,7750001,7800000,7772987,929,198,14.6004,3.9843,0.5712,0.1588,0.1312
13,7800001,7850000,7824624,928,271,24.2139,6.5887,0.5722,0.1361,0.1168
13,7850001,7900000,7873718,962,383,54.3662,8.3425,0.7339,0.2627,0.2272
13,7900001,7950000,7926429,1012,333,38.1978,2.3016,0.8863,0.2736,0.2233
13,7950001,8000000,7974004,1520,441,51.873,6.3968,0.7804,0.2632,0.2238
13,8000001,8050000,8025147,762,371,30.1946,6.5765,0.6423,0.1518,0.1336
13,8100001,8150000,8130549,1162,391,33.9549,8.1657,0.6123,0.1588,0.1334
13,8150001,8200000,8175324,767,242,39.3231,2.5,0.8804,0.3127,0.292
13,8550001,8600000,8577604,1281,116,22.8175,0.3651,0.9685,0.4179,0.3741
13,8600001,8650000,8624488,931,448,44.6876,2.5164,0.8934,0.1906,0.1662
13,9000001,9050000,9024612,957,217,28.7063,2.5079,0.8393,0.3706,0.3095
13,9050001,9100000,9074965,955,516,61.8913,2.5099,0.9221,0.3282,0.2979
13,9100001,9150000,9123753,875,534,50.2582,4.4286,0.838,0.2352,0.2084
13,9150001,9200000,9176718,1102,660,65.6418,4.6994,0.8664,0.2968,0.269
13,9200001,9250000,9224392,905,517,66.4123,5.1648,0.8557,0.3448,0.2978
13,9250001,9300000,9273033,1002,429,25.1521,3.4317,0.7599,0.2202,0.1933
13,9300001,9350000,9319077,1628,282,15.8577,1.4048,0.8372,0.197,0.1748
13,9350001,9400000,9377576,880,581,52.6152,2.8552,0.8971,0.2826,0.251
13,9400001,9450000,9426376,1158,609,57.9422,3.1429,0.8971,0.3049,0.2745
13,9450001,9500000,9475537,902,466,51.8752,3.4286,0.876,0.2899,0.2706
13,9500001,9550000,9525493,1078,386,28.2992,2.2065,0.8553,0.2002,0.1804
13,9550001,9600000,9574344,1021,395,47.991,5.0082,0.811,0.3317,0.2835
13,9600001,9650000,9626060,1140,311,76.2132,0.4488,0.9883,0.6792,0.6213
13,9650001,9700000,9674971,1117,447,83.9606,3.0304,0.9303,0.5894,0.5216
13,9700001,9750000,9725129,1023,128,20.9419,0.8577,0.9213,0.4298,0.3846
13,9900001,9950000,9924922,1688,215,50.8727,1.6746,0.9363,0.6188,0.5322
13,9950001,10000000,9970946,1431,432,163.2245,10.9921,0.8738,0.7256,0.6199
13,10100001,10150000,10122106,778,193,28.9359,1.3413,0.9114,0.5951,0.466
13,10250001,10300000,10274235,845,294,52.3301,3.8302,0.8636,0.5874,0.4118
13,10700001,10750000,10723071,1158,109,29.7558,0.0397,0.9973,0.7172,0.6997
13,10850001,10900000,10875145,744,178,28.8744,3.8571,0.7643,0.4839,0.3911
13,11300001,11350000,11326629,994,203,29.782,1.254,0.9192,0.3281,0.3127
13,11450001,11500000,11476327,864,432,29.5945,11.0302,0.457,0.1184,0.0912
13,11500001,11550000,11536739,1043,105,8.9264,3.7143,0.4123,0.1215,0.0979
13,11600001,11650000,11624865,881,373,42.7079,5.3204,0.7784,0.2702,0.2249
13,11650001,11700000,11675148,901,345,16.6845,2.2247,0.7647,0.1356,0.1163
13,11700001,11750000,11725176,790,274,17.3482,3.7381,0.6454,0.1653,0.12
13,11750001,11800000,11776852,796,347,23.1028,6.279,0.5726,0.1627,0.1254
13,11800001,11850000,11828970,714,231,7.8413,1.4524,0.6874,0.0782,0.0645
13,11850001,11900000,11876678,832,320,20.9932,4.5958,0.6408,0.1026,0.0875
13,11900001,11950000,11926662,842,354,53.2808,1.3254,0.9515,0.3198,0.2966
13,11950001,12000000,11976488,918,310,18.6186,3.7361,0.6657,0.1121,0.0985
13,12000001,12050000,12026238,761,418,28.5587,3.0401,0.8076,0.1542,0.1423
13,12050001,12100000,12075433,986,494,41.8648,3.202,0.8579,0.2053,0.19
13,12100001,12150000,12124861,983,392,29.3056,7.7262,0.5827,0.1227,0.1093
13,12150001,12200000,12174151,863,383,37.4847,5.2841,0.7529,0.2037,0.1922
13,12200001,12250000,12223678,961,451,26.9381,5.1857,0.6771,0.1368,0.1219
13,12250001,12300000,12276595,782,377,23.4368,3.0061,0.7726,0.1468,0.1362
13,12300001,12350000,12325981,595,128,9.1339,0.2862,0.9392,0.2074,0.1772
13,12650001,12700000,12670500,1051,122,10.6356,0.4762,0.9143,0.2244,0.2088
13,12900001,12950000,12925187,862,134,6.3766,0.0,1.0,0.0876,0.0876
13,12950001,13000000,12974104,917,371,14.1418,2.1905,0.7318,0.0759,0.0703
13,13000001,13050000,13030828,1301,326,25.0452,5.4683,0.6416,0.1837,0.1582
13,13050001,13100000,13072876,1325,418,50.6096,5.7158,0.797,0.3028,0.2571
13,13100001,13150000,13125469,678,274,22.2226,2.246,0.8164,0.2263,0.2039
13,13200001,13250000,13222977,871,114,11.3154,0.1667,0.971,0.311,0.2858
13,13250001,13300000,13280234,1320,224,10.5381,2.6056,0.6035,0.1086,0.0916
13,14000001,14050000,14020701,727,240,33.8657,4.6587,0.7581,0.4454,0.3504
13,14050001,14100000,14075919,695,313,43.659,3.9937,0.8324,0.4802,0.3801
13,14100001,14150000,14124846,700,331,49.2673,1.0159,0.9596,0.4603,0.4256
13,14150001,14200000,14174589,561,287,37.1187,1.254,0.9346,0.3961,0.3451
13,14200001,14250000,14223975,671,321,51.6349,7.1329,0.7573,0.4163,0.3427
13,14250001,14300000,14275446,949,399,68.7028,6.3931,0.8297,0.4172,0.3565
13,14300001,14350000,14325411,749,250,28.4259,4.1272,0.7464,0.3103,0.2674
13,14350001,14400000,14377749,760,280,38.1552,0.9524,0.9513,0.3848,0.3436
13,14400001,14450000,14421167,725,148,47.4047,0.0,1.0,0.6447,0.6194
13,14450001,14500000,14474913,834,173,38.6871,0.9048,0.9543,0.5614,0.5121
13,14500001,14550000,14522465,899,402,72.3497,3.867,0.8985,0.5263,0.4715
13,14550001,14600000,14576247,816,402,97.6552,1.0605,0.9785,0.6702,0.5857
13,14600001,14650000,14622904,828,437,93.1162,1.4788,0.9687,0.6293,0.5504
13,14650001,14700000,14675979,651,374,52.439,2.0998,0.923,0.3915,0.3632
13,14700001,14750000,14726445,793,256,23.8615,0.5257,0.9569,0.2116,0.1949
13,14900001,14950000,14927322,889,124,8.1825,2.7778,0.4931,0.1153,0.0907
13,14950001,15000000,14969505,577,289,27.7186,4.1032,0.7421,0.2013,0.1773
13,15000001,15050000,15025745,807,234,18.7813,3.3026,0.7009,0.1881,0.1651
13,15100001,15150000,15127402,710,283,52.9134,1.1825,0.9563,0.5018,0.443
13,15150001,15200000,15173038,505,273,37.4185,1.7572,0.9103,0.5077,0.4028
13,15200001,15250000,15224984,755,168,17.7143,1.881,0.808,0.3983,0.2835
13,15400001,15450000,15421666,756,255,36.3805,1.515,0.92,0.6292,0.5211
13,15450001,15500000,15474548,856,176,36.373,0.4286,0.9767,0.704,0.5757
13,15650001,15700000,15678544,1010,375,91.9956,0.3571,0.9923,0.6473,0.584
13,15700001,15750000,15727724,683,157,29.8991,2.526,0.8442,0.5261,0.4669
13,15750001,15800000,15773401,477,239,19.2407,1.0,0.9012,0.3709,0.3564
13,15800001,15850000,15829831,728,356,37.1084,0.7263,0.9616,0.4264,0.3832
13,15850001,15900000,15873883,746,349,57.357,2.6201,0.9126,0.5925,0.4795
13,15900001,15950000,15923332,613,281,33.0941,2.4369,0.8628,0.3525,0.3007
13,15950001,16000000,15973115,628,269,42.9676,0.7542,0.9655,0.4664,0.427
13,16000001,16050000,16028847,1064,225,36.9235,3.0079,0.8493,0.442,0.3921
13,16050001,16100000,16076109,893,241,46.1297,2.4688,0.8984,0.6235,0.502
13,16100001,16150000,16120132,740,193,14.9471,1.1429,0.8579,0.3636,0.2791
13,16150001,16200000,16172764,522,180,12.6825,1.7619,0.756,0.32,0.2386
13,16200001,16250000,16226392,767,270,45.1619,2.9543,0.8772,0.5165,0.4446
13,16250001,16300000,16274395,881,284,53.0864,1.619,0.9408,0.6605,0.5537
13,16300001,16350000,16320123,650,247,26.6865,2.2857,0.8422,0.4505,0.3529
13,16350001,16400000,16373132,734,264,38.1615,1.881,0.9061,0.4961,0.4275
13,16400001,16450000,16431618,1145,191,24.3683,0.4841,0.961,0.4335,0.3762
13,16450001,16500000,16469523,547,190,21.4519,2.0635,0.8245,0.5244,0.4305
13,16500001,16550000,16525845,638,169,22.515,2.4473,0.8039,0.4407,0.3395
13,16550001,16600000,16577045,563,194,21.873,1.422,0.8779,0.5038,0.3719
13,16600001,16650000,16625303,798,276,35.6394,0.6667,0.9633,0.5563,0.4456
13,16650001,16700000,16674354,469,181,32.627,1.0635,0.9369,0.6692,0.5267
13,16700001,16750000,16726747,683,289,41.2455,2.0317,0.9061,0.4528,0.3831
13,16750001,16800000,16777510,580,200,14.1605,1.2701,0.8354,0.3838,0.2875
13,16800001,16850000,16826943,487,168,22.7381,1.0476,0.9119,0.5036,0.4147
13,17100001,17150000,17126859,792,104,16.7327,0.2698,0.9683,0.5657,0.4658
13,17300001,17350000,17325199,786,204,61.741,0.1434,0.9954,0.7838,0.6789
13,17350001,17400000,17378281,834,287,27.4683,0.4444,0.9682,0.2115,0.1915
13,17400001,17450000,17426582,895,225,15.2526,0.0556,0.9927,0.1403,0.139
13,17450001,17500000,17476724,716,158,19.6763,3.1508,0.7239,0.2344,0.2118
13,17750001,17800000,17777605,911,106,19.9028,1.0556,0.8993,0.3609,0.3472
13,17850001,17900000,17873066,1196,154,13.9048,1.0635,0.8579,0.2201,0.2022
13,17900001,17950000,17923654,878,252,44.1777,1.0714,0.9526,0.4266,0.3723
13,18100001,18150000,18124936,651,301,64.7343,0.4059,0.9875,0.7567,0.6163
13,18150001,18200000,18169977,849,280,77.3677,0.2412,0.9938,0.7051,0.6344
13,18200001,18250000,18213272,489,165,35.1717,0.254,0.9857,0.4884,0.4073
13,18350001,18400000,18383738,708,123,35.3464,0.3333,0.9813,0.6991,0.6561
13,18400001,18450000,18426438,806,410,110.0069,0.7001,0.9874,0.764,0.6845
13,18450001,18500000,18476961,842,286,103.922,0.6516,0.9875,0.8204,0.741
