scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
16,950001,1000000,968856,1236,251,23.3739,1.1905,0.9031,0.2586,0.2357
16,1000001,1050000,1025265,884,250,36.2852,2.459,0.8731,0.3191,0.2774
16,1050001,1100000,1076382,1143,219,26.9757,3.3176,0.781,0.2152,0.1868
16,1100001,1150000,1130780,1144,183,21.4085,2.0746,0.8233,0.2584,0.2208
16,1250001,1300000,1274120,1296,193,25.7025,0.5794,0.9559,0.3292,0.2928
16,1300001,1350000,1325635,1246,148,23.6417,0.0238,0.998,0.3477,0.3238
16,1450001,1500000,1474597,955,107,12.1183,0.1984,0.9678,0.2639,0.2277
16,1500001,1550000,1525463,850,225,24.5132,5.6905,0.6232,0.2136,0.1711
16,1550001,1600000,1577452,653,333,21.2952,3.166,0.7411,0.17,0.141
16,1950001,2000000,1973692,880,250,11.6534,4.1678,0.4731,0.112,0.0907
16,2000001,2050000,2026133,807,234,25.1349,6.0952,0.6097,0.1823,0.1577
16,2050001,2100000,2077944,936,249,20.5536,0.574,0.9457,0.2464,0.2115
16,2100001,2150000,2120074,913,183,18.8095,4.2637,0.6304,0.2108,0.1624
16,2150001,2200000,2181054,599,142,13.1758,1.6832,0.7734,0.1877,0.1675
16,2200001,2250000,2224881,1232,233,29.8532,1.4708,0.9061,0.265,0.2336
16,2250001,2300000,2275092,1110,234,33.1276,3.5092,0.8084,0.2951,0.2592
16,2300001,2350000,2322364,1251,391,64.5588,3.2937,0.9029,0.3926,0.3497
16,2350001,2400000,2373853,1612,308,58.3825,2.5317,0.9169,0.4025,0.3621
16,2400001,2450000,2426304,1728,235,46.4275,2.1508,0.9115,0.4389,0.4123
16,2500001,2550000,2529629,1355,177,22.7774,0.6429,0.9451,0.3666,0.3167
16,2550001,2600000,2573149,1219,279,34.8923,0.8333,0.9533,0.3466,0.3102
16,2600001,2650000,2623173,1371,228,24.5873,3.0476,0.7794,0.2886,0.2514
16,2650001,2700000,2677549,1068,354,43.8299,5.3175,0.7836,0.2168,0.1956
16,2700001,2750000,2722345,930,372,28.77,3.5934,0.7779,0.1762,0.156
16,2750001,2800000,2778599,1096,359,38.6038,1.0,0.9495,0.289,0.2699
16,2800001,2850000,2822667,1306,152,16.664,0.9841,0.8885,0.2208,0.2022
16,2850001,2900000,2875077,1294,307,41.5551,2.1032,0.9037,0.2928,0.2759
16,2900001,2950000,2924860,712,259,22.7426,1.2857,0.893,0.1865,0.174
16,3050001,3100000,3077247,690,312,40.5319,3.3016,0.8494,0.2609,0.2328
16,3100001,3150000,3128020,1334,280,33.4677,3.1111,0.8299,0.242,0.2121
16,3150001,3200000,3178498,1386,143,37.1429,2.246,0.886,0.4011,0.3549
16,3200001,3250000,3230033,1479,241,37.74,2.5385,0.874,0.3724,0.3309
16,3300001,3350000,3327776,1050,249,20.016,3.1825,0.7256,0.1563,0.1428
16,3350001,3400000,3376926,858,112,9.7381,0.3016,0.9399,0.1953,0.1831
16,3950001,4000000,3977168,705,197,4.9127,2.6508,0.2991,0.0326,0.0252
16,4000001,4050000,4026997,892,130,10.8254,1.2065,0.7995,0.1192,0.1107
16,4200001,4250000,4223841,981,102,4.7698,0.0873,0.9641,0.1189,0.1053
16,4400001,4450000,4425697,1203,218,21.1889,9.1905,0.395,0.1005,0.0854
16,4450001,4500000,4473920,1154,323,32.8405,5.6825,0.705,0.1732,0.1548
16,4500001,4550000,4524254,1188,315,32.6419,3.2778,0.8175,0.1967,0.1794
16,4550001,4600000,4575207,883,305,31.9444,5.7604,0.6944,0.2388,0.1948
16,4600001,4650000,4625286,1106,166,11.9841,2.8555,0.6152,0.2264,0.1564
16,4650001,4700000,4678254,793,236,34.925,0.8354,0.9533,0.3568,0.3214
16,4800001,4850000,4825098,819,328,26.0602,6.1449,0.6184,0.1652,0.1214
16,4850001,4900000,4875979,1169,317,19.4421,4.9934,0.5913,0.1108,0.0955
16,4900001,4950000,4923007,1139,150,17.7042,1.119,0.8811,0.2325,0.2051
16,4950001,5000000,4974188,961,226,37.1161,3.3332,0.8352,0.3166,0.2965
16,5150001,5200000,5166848,612,102,5.2764,3.9841,0.1395,0.0476,0.0322
16,5850001,5900000,5876668,745,249,16.6984,4.2933,0.591,0.1032,0.0869
16,5900001,5950000,5926636,960,296,16.235,4.1746,0.5909,0.0947,0.0846
16,5950001,6000000,5972708,1095,331,32.7542,3.8889,0.7877,0.2057,0.1793
16,6000001,6050000,6025849,918,224,12.5763,1.5733,0.7776,0.1248,0.1136
16,6800001,6850000,6825274,927,138,47.6653,0.7778,0.9679,0.8624,0.701
16,6850001,6900000,6877320,1315,126,34.0159,1.4683,0.9172,0.6194,0.4346
16,7950001,8000000,7975446,897,231,51.046,3.2778,0.8793,0.6292,0.4467
16,8600001,8650000,8626507,1384,231,39.4968,5.4452,0.7577,0.4906,0.3235
16,8650001,8700000,8674008,1095,329,63.909,2.7788,0.9167,0.6007,0.4358
