scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
21,150001,200000,188442,697,186,85.2527,2.2381,0.9488,0.8591,0.7107
21,450001,500000,473867,2145,128,68.1032,2.0159,0.9425,0.8237,0.6528
21,500001,550000,526048,1659,115,54.3016,3.9921,0.863,0.7226,0.6163
21,850001,900000,877018,1101,152,68.7937,2.0159,0.9431,0.8106,0.6586
21,900001,950000,927445,2665,410,211.8991,0.3413,0.9968,0.9118,0.7973
21,950001,1000000,973526,1687,106,45.9921,0.3413,0.9853,0.8901,0.7069
21,1300001,1350000,1323521,1965,381,162.5856,1.3968,0.983,0.7587,0.6712
21,1800001,1850000,1825994,2918,174,32.4333,1.5342,0.9097,0.5406,0.4462
21,2550001,2600000,2576022,2515,133,42.1643,0.3492,0.9836,0.6128,0.5325
21,2900001,2950000,2926388,2492,310,146.8527,0.1905,0.9974,0.8613,0.7503
21,3100001,3150000,3122572,2139,172,43.5397,5.392,0.7796,0.5534,0.4145
21,3150001,3200000,3175910,2091,546,171.6303,5.4222,0.9388,0.6238,0.4755
21,3200001,3250000,3225391,2349,186,87.3868,0.8333,0.9811,0.7581,0.6851
21,3450001,3500000,3471106,1760,113,42.4429,1.9921,0.9103,0.7232,0.6527
21,3500001,3550000,3524339,1833,314,119.3644,7.1373,0.8872,0.772,0.6468
21,3550001,3600000,3576804,2529,507,157.5575,15.7138,0.8186,0.6398,0.502
21,3600001,3650000,3625151,2072,535,199.1259,12.6915,0.8802,0.7858,0.6411
21,3900001,3950000,3924717,1976,171,71.3966,6.0476,0.8438,0.8282,0.726
21,3950001,4000000,3975308,2218,628,281.3157,12.445,0.9153,0.8337,0.6703
21,4200001,4250000,4220923,2113,665,186.7364,1.7115,0.9818,0.855,0.7233
21,4950001,5000000,4975007,2219,770,411.1162,0.754,0.9963,0.8557,0.7434
21,5000001,5050000,5026083,2464,702,313.8317,3.2396,0.9796,0.7854,0.6805
21,5050001,5100000,5075424,2080,618,328.5728,0.66,0.996,0.9009,0.7344
21,5100001,5150000,5126284,2068,678,277.0136,2.1111,0.9849,0.7831,0.6467
21,5150001,5200000,5175499,2269,658,258.6997,2.4302,0.9814,0.9175,0.6701
21,5200001,5250000,5225465,2521,955,254.2019,11.657,0.9123,0.5892,0.4608
21,5250001,5300000,5274757,2136,955,250.2407,13.8793,0.8949,0.5586,0.4214
21,5300001,5350000,5326314,2185,569,263.8722,3.4224,0.9744,0.8506,0.6555
21,5350001,5400000,5375871,2109,763,332.4104,3.304,0.9803,0.9405,0.7076
21,5450001,5500000,5475848,2001,507,239.7024,0.1772,0.9985,0.8473,0.7935
21,6700001,6750000,6725527,1864,131,47.6587,7.0476,0.7423,0.6224,0.4995
21,6750001,6800000,6774655,1991,629,261.0301,8.2482,0.9387,0.717,0.6073
21,6800001,6850000,6825957,1972,684,303.5946,7.1419,0.954,0.6888,0.6161
21,6850001,6900000,6873262,1811,693,347.8806,2.2803,0.987,0.9396,0.7688
21,6900001,6950000,6928710,1611,517,237.0411,11.1043,0.9105,0.8644,0.6832
21,7350001,7400000,7374187,2001,150,66.0292,1.0794,0.9678,0.8594,0.7327
21,7400001,7450000,7425602,2089,609,255.2323,12.848,0.9041,0.7984,0.6616
21,7450001,7500000,7476518,1984,596,244.1704,17.1662,0.8686,0.7574,0.6414
21,7500001,7550000,7524697,1962,609,239.1957,28.5946,0.7864,0.7521,0.6023
21,7550001,7600000,7575781,1969,638,246.5054,17.288,0.8689,0.7999,0.6246
21,7600001,7650000,7625344,1709,574,190.6241,16.8477,0.8376,0.665,0.5264
21,7650001,7700000,7675072,1670,611,238.7994,11.6472,0.907,0.8469,0.6752
21,7700001,7750000,7724572,1960,757,232.1118,15.3388,0.876,0.6441,0.5337
21,7750001,7800000,7776396,1663,693,316.8455,0.8646,0.9946,0.8733,0.7792
21,7800001,7850000,7823326,1542,559,256.8602,4.651,0.9644,0.8421,0.7063
21,7850001,7900000,7876173,1983,381,163.1118,14.5317,0.8364,0.7364,0.5936
21,7900001,7950000,7922753,1912,583,172.1565,23.3175,0.7614,0.5548,0.453
21,7950001,8000000,7972863,1525,648,254.1163,10.073,0.9237,0.7893,0.6568
21,8000001,8050000,8024718,1573,566,181.8935,17.1619,0.8276,0.7673,0.6186
21,8050001,8100000,8077306,1774,407,144.6629,14.8175,0.8142,0.6767,0.532
21,8100001,8150000,8124190,1862,518,294.8193,0.254,0.9983,0.8419,0.759
21,8150001,8200000,8174128,1815,543,334.003,1.8413,0.989,0.9466,0.8569
21,8200001,8250000,8225732,2149,682,425.0408,0.754,0.9965,0.9608,0.8383
21,8250001,8300000,8275651,2158,541,342.5238,0.1747,0.999,0.962,0.8452
21,8300001,8350000,8324837,1895,550,334.8415,0.3976,0.9976,0.9468,0.8165
21,8350001,8400000,8373653,2123,264,170.9762,0.1111,0.9987,0.9635,0.8698
21,8450001,8500000,8472539,2167,504,302.385,1.2425,0.9918,0.9324,0.8357
21,8500001,8550000,8524436,1731,596,322.5172,1.8657,0.9885,0.9362,0.8208
21,8550001,8600000,8574549,2152,613,347.7401,0.8743,0.995,0.9356,0.8234
21,8600001,8650000,8625120,1932,574,341.4379,0.1587,0.9991,0.9473,0.8764
21,8650001,8700000,8674352,2015,778,384.6899,1.3126,0.9932,0.8878,0.7931
21,8700001,8750000,8726440,1780,575,155.1966,18.0859,0.7913,0.5451,0.4535
21,8750001,8800000,8777305,1548,593,143.6937,20.0595,0.755,0.5794,0.4733
21,8800001,8850000,8825754,2008,503,209.1756,10.5194,0.9042,0.8047,0.6366
21,8850001,8900000,8874840,1902,448,260.2466,0.0397,0.9997,0.9031,0.8309
21,8900001,8950000,8924770,1918,430,166.3674,19.246,0.7926,0.6399,0.5288
21,8950001,9000000,8975686,2142,557,189.7607,12.6535,0.875,0.6415,0.547
21,9000001,9050000,9024363,2188,574,229.7939,16.499,0.866,0.6288,0.5245
21,9050001,9100000,9074589,1687,464,212.874,1.3492,0.9874,0.6754,0.6211
21,9100001,9150000,9124653,2031,511,268.2409,4.1587,0.9695,0.8116,0.7281
21,9150001,9200000,9176211,2163,407,237.1723,0.0476,0.9996,0.9282,0.8606
21,9550001,9600000,9575211,2049,251,120.0076,2.9588,0.9519,0.7422,0.6296
21,9600001,9650000,9626830,1865,737,269.3377,16.6016,0.8839,0.6737,0.5405
21,9650001,9700000,9675589,1998,535,204.9509,13.4206,0.8771,0.6395,0.533
21,9700001,9750000,9725665,1868,537,174.1825,17.6752,0.8157,0.5493,0.4491
21,9750001,9800000,9772796,1871,465,154.6487,23.2692,0.7384,0.5834,0.4457
21,9800001,9850000,9824033,1723,416,133.7458,9.2163,0.8711,0.5939,0.4933
21,9850001,9900000,9875196,1757,479,136.6474,18.3465,0.7633,0.5866,0.4637
21,9900001,9950000,9926837,1824,527,167.5641,27.1358,0.7213,0.5915,0.4536
21,9950001,10000000,9974815,1882,488,178.8194,11.1592,0.8825,0.6644,0.5558
