scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
16,950001,1000000,968856,1236,234,16.176,2.1984,0.7607,0.2297,0.1964
16,1000001,1050000,1025265,884,251,20.7272,5.195,0.5992,0.1691,0.1307
16,1050001,1100000,1076382,1143,187,15.2737,7.119,0.3642,0.1273,0.0858
16,1100001,1150000,1130780,1144,166,22.9065,4.4225,0.6764,0.3895,0.2582
16,1250001,1300000,1274120,1296,165,26.139,0.2778,0.979,0.5135,0.4413
16,1300001,1350000,1325635,1246,126,25.1417,1.1825,0.9102,0.5104,0.4484
16,2050001,2100000,2077944,936,139,9.0243,0.127,0.9722,0.2409,0.2116
16,2100001,2150000,2120074,913,164,17.7222,3.9542,0.6352,0.245,0.1924
16,2150001,2200000,2181054,599,141,18.0981,5.8492,0.5115,0.2503,0.1812
16,2200001,2250000,2224881,1232,225,25.8089,7.4269,0.5531,0.2363,0.1888
16,2250001,2300000,2275092,1110,209,23.6753,3.5397,0.7399,0.2693,0.2259
16,2300001,2350000,2322364,1251,362,46.1575,4.8733,0.809,0.3774,0.3082
16,2350001,2400000,2373853,1612,273,44.9024,2.0973,0.9108,0.4461,0.3665
16,2400001,2450000,2426304,1728,225,36.871,1.8022,0.9068,0.444,0.3786
16,2500001,2550000,2529629,1355,162,16.0873,3.0207,0.6838,0.2756,0.2087
16,2550001,2600000,2573149,1219,252,19.8105,1.0612,0.8983,0.3235,0.2473
16,2600001,2650000,2623173,1371,216,17.9029,0.6156,0.9335,0.2965,0.231
16,2650001,2700000,2677549,1068,294,45.2441,5.1889,0.7942,0.3254,0.2774
16,2700001,2750000,2722345,930,328,35.7837,3.3156,0.8304,0.3414,0.2719
16,2750001,2800000,2778599,1096,327,25.7587,4.0952,0.7256,0.2418,0.1981
16,2800001,2850000,2822667,1306,139,8.6322,2.0536,0.6156,0.1744,0.1369
16,2850001,2900000,2875077,1294,272,35.286,3.4365,0.8225,0.3527,0.2855
16,2900001,2950000,2924860,712,300,21.8651,6.2538,0.5552,0.1739,0.1318
16,2950001,3000000,2977850,1469,208,15.8993,5.9089,0.4581,0.1591,0.1172
16,3000001,3050000,3022489,772,369,27.5972,13.9284,0.3292,0.1341,0.0872
16,3050001,3100000,3077247,690,318,32.2297,2.7138,0.8447,0.2893,0.2407
16,3100001,3150000,3128020,1334,257,20.7937,1.9603,0.8277,0.1996,0.1679
16,3150001,3200000,3178498,1386,205,21.7193,3.277,0.7378,0.1985,0.1528
16,3200001,3250000,3230033,1479,221,32.2892,1.6054,0.9053,0.4325,0.377
16,3300001,3350000,3327776,1050,213,20.1984,2.1984,0.8037,0.2598,0.221
16,4200001,4250000,4223841,981,100,7.0074,0.2381,0.9343,0.219,0.1776
16,4400001,4450000,4425697,1203,186,45.4298,7.2453,0.7249,0.4923,0.4206
16,4450001,4500000,4473920,1154,292,35.1087,4.6746,0.765,0.2697,0.2185
16,4500001,4550000,4524254,1188,264,19.096,5.2381,0.5695,0.1548,0.1272
16,4650001,4700000,4678254,793,212,22.1662,1.5838,0.8666,0.312,0.2586
16,4900001,4950000,4923007,1139,131,11.8881,1.0,0.8448,0.2415,0.2013
16,4950001,5000000,4974188,961,205,24.8816,3.3808,0.7608,0.2626,0.2213
16,5850001,5900000,5876668,745,216,25.8003,5.1901,0.665,0.2503,0.188
16,5900001,5950000,5926636,960,254,23.1039,4.5424,0.6714,0.2214,0.1697
16,5950001,6000000,5972708,1095,279,24.8808,5.8095,0.6214,0.2066,0.1589
16,6000001,6050000,6025849,918,194,12.102,1.9206,0.7261,0.1985,0.1575
16,6400001,6450000,6425391,1060,218,3.0726,1.0081,0.5059,0.0278,0.0178
16,6450001,6500000,6475415,1215,324,14.2759,6.3016,0.3875,0.0598,0.0442
16,6800001,6850000,6825274,927,136,13.086,2.1825,0.7141,0.2064,0.1618
16,7950001,8000000,7975446,897,115,14.6329,2.3968,0.7185,0.3017,0.2361
16,8000001,8050000,8028148,974,156,18.1024,1.0079,0.8945,0.3435,0.3121
16,8050001,8100000,8073621,1236,308,49.3431,2.2658,0.9122,0.4604,0.4222
16,8100001,8150000,8125324,1025,276,56.8381,0.0159,0.9994,0.3588,0.3521
16,8150001,8200000,8174824,1199,187,42.0635,0.0,1.0,0.4015,0.394
16,8200001,8250000,8227311,977,186,31.6825,0.0238,0.9985,0.3427,0.3153
16,9600001,9650000,9624739,1421,102,1.4068,3.7462,-0.454,-0.0769,-0.0453
16,9800001,9850000,9826906,1283,208,21.3704,1.4127,0.876,0.2133,0.199
16,9950001,10000000,9974222,742,106,7.7835,1.8734,0.612,0.2202,0.1586
16,10000001,10050000,10025227,1458,168,9.2261,1.0,0.8044,0.192,0.1751
16,10850001,10900000,10873023,848,184,16.0014,4.7563,0.5417,0.1973,0.1485
16,11050001,11100000,11077870,590,142,9.2368,2.9683,0.5136,0.1757,0.1304
16,11100001,11150000,11128233,951,114,7.69,0.1519,0.9612,0.2034,0.1923
