scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
4,550001,600000,572002,1569,316,6.7302,4.0794,0.2452,0.0129,0.0118
4,600001,650000,628210,2174,159,3.1825,0.0238,0.9851,0.0254,0.0244
4,650001,700000,674160,2230,123,1.0,5.4286,-0.6889,-0.0462,-0.0417
4,1150001,1200000,1171529,2112,482,12.1454,14.5851,-0.0913,-0.0084,-0.0072
4,1200001,1250000,1226589,1699,393,5.1705,12.5479,-0.4164,-0.0328,-0.0289
4,1250001,1300000,1275372,1922,547,14.8095,19.0964,-0.1264,-0.0121,-0.0105
4,1300001,1350000,1326204,1880,552,10.3066,7.4763,0.1592,0.0074,0.0069
4,1350001,1400000,1354170,292,102,0.0,6.0635,-1.0,-0.084,-0.0755
4,1400001,1450000,1424886,1824,290,8.6825,5.8571,0.1943,0.0153,0.0139
4,1450001,1500000,1477079,1733,165,5.0239,4.0161,0.1115,0.0094,0.0084
4,1500001,1550000,1527772,1775,224,9.0873,6.3017,0.181,0.0195,0.0173
4,1650001,1700000,1666753,1633,134,4.9117,5.0079,-0.0097,-0.0011,-0.001
4,1750001,1800000,1777411,628,148,5.4841,2.0159,0.4624,0.0357,0.0333
4,2000001,2050000,2021970,731,125,6.0466,4.0,0.2037,0.0265,0.0246
4,2250001,2300000,2277412,1848,108,3.2832,2.0,0.2429,0.0167,0.0161
4,2400001,2450000,2425584,2107,212,2.9048,4.4132,-0.2061,-0.0107,-0.0098
4,2650001,2700000,2676274,1720,144,6.0397,4.0,0.2032,0.0212,0.0201
4,2800001,2850000,2822055,2167,500,6.8651,18.1111,-0.4503,-0.0341,-0.0304
4,2850001,2900000,2875056,1763,767,9.0159,20.984,-0.3989,-0.0242,-0.0216
4,2900001,2950000,2924412,1728,468,3.0159,12.9206,-0.6215,-0.0332,-0.0294
4,2950001,3000000,2976499,1991,688,1.0635,25.4027,-0.9196,-0.0511,-0.0464
4,3000001,3050000,3023370,1946,780,3.516,37.2062,-0.8273,-0.0674,-0.0595
4,3050001,3100000,3074048,2479,226,2.0079,7.1818,-0.563,-0.0387,-0.0332
4,3100001,3150000,3122028,2135,673,5.3961,21.763,-0.6026,-0.0434,-0.0385
4,3150001,3200000,3175896,2091,731,10.7381,31.3778,-0.4901,-0.0463,-0.0413
4,3200001,3250000,3220019,1601,400,22.8323,7.3488,0.513,0.0558,0.0525
4,3500001,3550000,3525060,1869,113,4.9855,0.254,0.9031,0.0535,0.0511
4,4200001,4250000,4224268,1999,516,31.9502,3.2579,0.8149,0.0746,0.0716
4,4450001,4500000,4472018,2127,283,11.6168,5.2937,0.3739,0.0411,0.0369
4,4550001,4600000,4573643,2073,181,4.1984,4.9444,-0.0816,-0.0073,-0.0067
4,4600001,4650000,4623261,1787,129,4.4286,6.0,-0.1507,-0.0224,-0.0196
4,4800001,4850000,4825103,2450,259,12.9593,9.0077,0.1799,0.0246,0.0225
4,4850001,4900000,4875599,1985,116,11.063,1.1109,0.8175,0.1231,0.1158
4,5100001,5150000,5126305,1808,210,12.7698,3.562,0.5638,0.0799,0.0716
