scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
3,550001,600000,573715,1894,100,10.0934,4.0476,0.4275,0.1494,0.1174
3,800001,850000,823320,2689,121,16.754,3.0794,0.6895,0.2229,0.1744
3,850001,900000,873906,2298,109,12.1092,3.1746,0.5846,0.1327,0.1096
3,4150001,4200000,4173191,1142,206,32.7375,3.8373,0.7902,0.3758,0.3037
3,4200001,4250000,4224729,1753,115,18.9611,0.1206,0.9874,0.4585,0.4078
3,4250001,4300000,4271949,1413,273,30.5027,2.0883,0.8718,0.2447,0.2211
3,4300001,4350000,4322728,1099,172,25.3349,0.0873,0.9931,0.4278,0.3939
3,4350001,4400000,4379503,1053,128,15.2146,0.1217,0.9841,0.2437,0.2185
3,4750001,4800000,4774725,946,235,17.33,5.7276,0.5032,0.1599,0.1163
3,4800001,4850000,4824406,1047,135,3.8889,3.254,0.0889,0.0214,0.012
3,4900001,4950000,4925127,715,104,6.0422,3.6349,0.2488,0.0777,0.0486
3,6350001,6400000,6375690,1161,279,30.3702,2.3571,0.856,0.4303,0.325
3,7700001,7750000,7726223,1290,129,4.3393,2.97,0.1873,0.0725,0.0442
3,7750001,7800000,7776122,2006,153,5.6048,2.4409,0.3932,0.0913,0.0611
3,7800001,7850000,7816250,1529,273,14.4819,2.6368,0.6919,0.1836,0.1357
3,7850001,7900000,7867202,2146,121,10.624,2.7218,0.5921,0.2521,0.179
3,8000001,8050000,8028770,967,149,12.4048,4.1429,0.4993,0.1762,0.1384
3,8050001,8100000,8074055,1065,203,30.0892,1.5759,0.9005,0.4858,0.3786
3,8100001,8150000,8122714,1310,273,33.3529,4.0238,0.7847,0.464,0.3602
3,8150001,8200000,8175779,995,206,21.672,2.1329,0.8208,0.3674,0.2911
3,8500001,8550000,8525200,1416,101,6.754,0.7381,0.803,0.3176,0.2468
3,8550001,8600000,8576484,956,208,8.262,5.881,0.1684,0.0486,0.0334
3,8600001,8650000,8619078,1250,225,20.6421,4.7797,0.624,0.2669,0.2022
3,8650001,8700000,8673178,792,228,15.3884,1.6905,0.802,0.2439,0.1622
3,8700001,8750000,8723690,1080,312,9.3589,5.3747,0.2704,0.0556,0.0332
3,8750001,8800000,8774234,1100,339,11.7103,1.6746,0.7498,0.1301,0.0826
3,8800001,8850000,8827476,1492,211,7.7818,1.7646,0.6303,0.1554,0.0947
3,8850001,8900000,8872328,1377,182,19.1719,1.399,0.864,0.3601,0.302
3,8900001,8950000,8922999,1055,276,24.8413,4.1722,0.7124,0.3082,0.2626
3,8950001,9000000,8975609,906,310,25.4093,1.7875,0.8686,0.295,0.2472
