scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
22,250001,300000,276935,1690,161,10.1421,2.3642,0.6219,0.2399,0.1376
22,300001,350000,325183,1278,135,8.8973,2.6393,0.5425,0.269,0.1605
22,850001,900000,875314,766,249,12.5993,5.1099,0.4229,0.1743,0.0915
22,900001,950000,926742,1034,100,1.879,1.4451,0.1305,0.0299,0.011
22,950001,1000000,975343,1029,284,13.1883,5.7579,0.3922,0.1208,0.0666
22,1000001,1050000,1024606,869,261,4.1714,4.5804,-0.0467,-0.0072,-0.0037
22,1050001,1100000,1075928,1142,284,4.3469,5.4238,-0.1102,-0.0217,-0.0108
22,1100001,1150000,1130521,1049,336,10.9835,13.303,-0.0955,-0.0369,-0.0183
22,1150001,1200000,1172542,1316,333,19.4944,5.088,0.586,0.2245,0.1451
22,1500001,1550000,1526790,1157,211,16.7667,6.5593,0.4376,0.1759,0.0924
22,1550001,1600000,1574073,1863,484,43.6899,13.3554,0.5318,0.1722,0.1253
22,1600001,1650000,1623796,1562,354,29.1475,17.8079,0.2415,0.0768,0.0489
22,1650001,1700000,1672758,1047,366,18.8995,12.5861,0.2005,0.0436,0.0278
22,1700001,1750000,1723297,1093,325,39.405,2.6032,0.8761,0.3218,0.2578
22,2150001,2200000,2178632,1565,100,10.4762,1.9921,0.6805,0.1703,0.1464
22,2650001,2700000,2671229,1178,206,19.4875,7.1144,0.4651,0.1545,0.1278
22,2750001,2800000,2780575,907,160,21.8492,2.2938,0.81,0.2533,0.2116
22,2800001,2850000,2825942,1394,279,37.4079,5.0635,0.7616,0.2592,0.1977
22,2850001,2900000,2873411,1391,322,40.3002,4.6746,0.7921,0.2916,0.2327
22,2900001,2950000,2926274,1218,194,25.531,3.0794,0.7847,0.2886,0.2226
22,3050001,3100000,3076717,1409,427,29.1416,11.2806,0.4419,0.1219,0.0865
22,3100001,3150000,3122594,1203,373,29.299,16.1446,0.2895,0.116,0.074
22,3150001,3200000,3175165,1071,264,11.7381,11.4645,0.0118,0.0034,0.0022
22,3200001,3250000,3215777,867,158,18.736,3.5954,0.678,0.2085,0.1703
22,3250001,3300000,3276363,1206,334,27.0627,11.0601,0.4198,0.179,0.1003
22,3300001,3350000,3327807,1471,350,7.8904,18.7368,-0.4073,-0.0756,-0.0531
22,3350001,3400000,3373161,1077,436,23.3348,16.5006,0.1716,0.038,0.0271
22,3400001,3450000,3420906,913,414,26.17,9.308,0.4753,0.1521,0.1056
22,3750001,3800000,3775240,853,154,13.4307,1.3667,0.8153,0.2382,0.2198
22,3800001,3850000,3824285,1017,288,34.3175,5.0397,0.7439,0.2571,0.2203
22,3850001,3900000,3875772,1000,322,26.6989,4.4841,0.7124,0.1782,0.151
22,3900001,3950000,3926062,1487,307,44.8733,11.7294,0.5856,0.2308,0.1921
22,3950001,4000000,3975006,1338,167,16.7143,5.2225,0.5239,0.132,0.1124
22,4050001,4100000,4073154,904,122,12.2698,2.0317,0.7159,0.2374,0.1921
22,4250001,4300000,4272327,1039,338,12.7241,4.643,0.4653,0.0847,0.0581
22,4300001,4350000,4324303,1318,331,76.7136,9.7361,0.7748,0.4629,0.3487
22,4350001,4400000,4370934,910,231,2.8016,17.1832,-0.7196,-0.2755,-0.1363
22,4400001,4450000,4422895,924,257,7.4603,8.3637,-0.0571,-0.0131,-0.0081
22,4450001,4500000,4473438,1163,287,30.7367,4.8179,0.729,0.3493,0.2357
22,4500001,4550000,4523157,874,335,7.6905,3.1848,0.4143,0.069,0.0457
22,4550001,4600000,4575500,865,207,3.3008,4.2158,-0.1217,-0.0232,-0.0117
22,4700001,4750000,4724598,1073,390,60.6829,7.5533,0.7786,0.2706,0.2377
22,4750001,4800000,4772306,958,334,45.0374,1.9539,0.9168,0.2823,0.2406
22,4800001,4850000,4827870,1083,365,34.3543,9.2697,0.575,0.1837,0.1337
22,4850001,4900000,4878412,1691,739,82.1129,18.5599,0.6313,0.245,0.189
22,5250001,5300000,5278345,1340,285,9.0559,13.0032,-0.1789,-0.0342,-0.0234
22,5300001,5350000,5324615,1871,661,61.1738,24.0955,0.4348,0.1016,0.0852
22,5350001,5400000,5375094,1855,472,16.2704,16.6209,-0.0107,-0.0014,-0.001
22,5400001,5450000,5424627,1847,777,29.1015,34.1167,-0.0793,-0.0126,-0.0087
22,5450001,5500000,5475041,2064,784,21.282,45.327,-0.361,-0.0662,-0.0436
22,5500001,5550000,5524719,1812,699,34.0801,26.0963,0.1327,0.0213,0.0151
22,5550001,5600000,5574747,1924,734,31.8341,27.6843,0.0697,0.0107,0.0077
22,5600001,5650000,5624751,1793,671,17.1825,23.9752,-0.165,-0.0198,-0.0143
22,5650001,5700000,5675217,1845,610,44.5635,18.0236,0.424,0.0774,0.0631
22,5700001,5750000,5725509,2025,623,94.5606,13.7953,0.7454,0.2292,0.1914
22,5750001,5800000,5774475,1978,688,131.738,15.5251,0.7892,0.2382,0.2122
22,5800001,5850000,5826177,2319,790,190.9801,8.1519,0.9181,0.3312,0.2911
22,5850001,5900000,5875276,2484,757,160.9037,11.1736,0.8701,0.3345,0.299
22,5900001,5950000,5924710,2765,261,52.944,1.4063,0.9483,0.4542,0.3892
22,6000001,6050000,6017862,2340,658,77.5654,8.9341,0.7934,0.237,0.206
22,6050001,6100000,6076210,951,279,32.127,2.9444,0.8321,0.2851,0.2472
22,6100001,6150000,6125218,1007,353,35.7143,5.5238,0.7321,0.2254,0.2007
22,6150001,6200000,6175533,1039,336,41.6457,3.0635,0.863,0.288,0.2372
22,6200001,6250000,6226678,1208,374,57.6321,3.1158,0.8974,0.3219,0.2891
22,6250001,6300000,6273981,1145,471,49.0402,4.8775,0.8191,0.2489,0.2101
22,6300001,6350000,6326146,1017,383,30.3968,14.0192,0.3687,0.1601,0.0995
22,6350001,6400000,6376111,1054,362,18.2778,11.3802,0.2326,0.0591,0.0417
22,6400001,6450000,6424807,908,184,9.8976,1.4286,0.7477,0.1624,0.1354
22,6800001,6850000,6818059,1482,115,17.9127,2.0876,0.7912,0.3501,0.2811
22,6850001,6900000,6875563,1290,512,66.3184,5.1015,0.8571,0.3402,0.2859
22,6900001,6950000,6919770,2147,694,105.8952,6.9821,0.8763,0.4556,0.379
22,6950001,7000000,6969349,1259,548,73.6364,1.9389,0.9487,0.3192,0.2915
22,7000001,7050000,7022314,642,248,28.9921,2.5794,0.8366,0.3177,0.2795
22,7050001,7100000,7071104,1017,270,36.9308,0.3571,0.9808,0.2876,0.2604
22,7100001,7150000,7125949,708,301,16.746,1.8651,0.7996,0.2101,0.1534
22,7150001,7200000,7172443,540,286,22.4834,4.9352,0.64,0.2596,0.2097
22,7200001,7250000,7226127,573,324,20.3635,3.1436,0.7325,0.2079,0.1839
22,7250001,7300000,7274907,765,338,21.3808,3.9444,0.6885,0.2571,0.1733
