scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
12,650001,700000,676838,1387,172,9.3304,1.246,0.7644,0.2091,0.138
12,750001,800000,775080,1304,134,9.051,0.4444,0.9064,0.332,0.2851
12,1050001,1100000,1073545,1409,100,7.0152,1.0476,0.7401,0.2313,0.1763
12,1700001,1750000,1725158,1303,195,18.9526,0.3651,0.9622,0.3174,0.2271
12,2200001,2250000,2224477,1163,193,19.5708,6.1176,0.5237,0.2545,0.1714
12,2250001,2300000,2276868,1120,180,16.5873,4.163,0.5988,0.2024,0.1377
12,2300001,2350000,2324790,997,210,26.381,2.119,0.8513,0.2382,0.1989
12,2400001,2450000,2420472,1089,112,14.478,0.0241,0.9967,0.3086,0.2787
12,2750001,2800000,2776665,1206,227,28.1545,4.5251,0.7231,0.2562,0.2163
12,3450001,3500000,3473882,1040,172,17.7515,1.7857,0.8172,0.3047,0.2464
12,3500001,3550000,3521989,643,173,13.1247,0.3095,0.9539,0.468,0.3075
12,3550001,3600000,3578087,897,234,19.8414,5.3353,0.5762,0.2437,0.1855
12,3600001,3650000,3624814,1201,215,27.0714,4.7152,0.7033,0.3025,0.2159
12,3650001,3700000,3676191,1420,378,38.2147,5.4702,0.7496,0.2449,0.2164
12,3700001,3750000,3723486,1088,250,23.4681,3.7302,0.7257,0.2589,0.2077
12,3750001,3800000,3777448,1144,233,24.4283,6.0238,0.6044,0.2432,0.1784
12,4300001,4350000,4328464,1148,134,20.3163,3.7985,0.685,0.3346,0.2593
12,4850001,4900000,4872594,801,147,18.7307,1.6814,0.8353,0.3275,0.2797
12,5300001,5350000,5331938,594,170,10.7567,1.9301,0.6957,0.1752,0.1549
12,5350001,5400000,5373582,772,225,17.5536,1.1414,0.8779,0.3667,0.2928
12,5400001,5450000,5425018,615,166,18.555,0.6111,0.9362,0.6502,0.4724
12,5450001,5500000,5477252,894,313,48.7063,3.5863,0.8628,0.3421,0.2831
12,5500001,5550000,5525827,838,172,21.8169,1.0635,0.907,0.367,0.307
12,6100001,6150000,6121286,1343,239,20.3626,4.1512,0.6613,0.2219,0.1657
12,6150001,6200000,6177112,1234,223,36.479,0.5568,0.9699,0.4134,0.362
12,6200001,6250000,6223715,1152,299,38.3564,4.8891,0.7739,0.2903,0.2277
12,6450001,6500000,6473922,1059,169,28.4286,0.4845,0.9665,0.3486,0.2927
12,6500001,6550000,6523530,1016,296,48.3543,1.2857,0.9482,0.4447,0.3793
12,6550001,6600000,6576276,1188,334,47.3898,4.0238,0.8435,0.3301,0.2761
12,6600001,6650000,6623343,928,226,35.0509,0.8201,0.9543,0.4534,0.4027
12,6650001,6700000,6672015,1267,233,30.8998,3.5731,0.7927,0.3797,0.3049
12,6700001,6750000,6726046,926,376,37.0111,0.7659,0.9595,0.3037,0.2554
12,6750001,6800000,6775909,1092,299,34.5717,3.3436,0.8236,0.2783,0.2322
12,6800001,6850000,6829121,1252,249,26.5886,0.4206,0.9689,0.4032,0.3576
12,6850001,6900000,6875984,961,268,39.1336,1.0961,0.9455,0.4239,0.3539
12,6900001,6950000,6927807,1255,204,23.1937,3.1098,0.7635,0.3143,0.237
12,7000001,7050000,7024656,900,307,16.1609,1.8735,0.7922,0.1978,0.1491
12,7050001,7100000,7077168,772,241,18.6111,7.4042,0.4308,0.1956,0.1562
12,7100001,7150000,7124165,720,220,16.4606,0.5714,0.9329,0.3324,0.2593
12,7600001,7650000,7624445,820,302,35.5794,3.2115,0.8344,0.3314,0.2513
12,7650001,7700000,7674719,821,261,19.399,0.5873,0.9412,0.2417,0.1933
12,7700001,7750000,7722153,701,115,5.7026,2.0714,0.4671,0.1323,0.1095
12,7850001,7900000,7873131,631,322,30.9741,2.2003,0.8673,0.3975,0.3316
12,7900001,7950000,7926963,628,176,14.6784,0.1587,0.9786,0.4764,0.4195
12,8100001,8150000,8123072,910,190,14.6508,2.0251,0.7571,0.27,0.179
12,8150001,8200000,8172931,725,328,24.6161,2.3662,0.8246,0.4042,0.2964
12,8200001,8250000,8223901,615,298,20.4127,2.3889,0.7905,0.3214,0.2553
