scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
15,1750001,1800000,1776063,1110,120,9.3016,1.0159,0.8031,0.2051,0.1603
15,1800001,1850000,1824179,1465,178,14.2971,2.771,0.6753,0.1552,0.1274
15,1850001,1900000,1875186,1121,178,8.1124,4.1544,0.3227,0.0949,0.0502
15,1900001,1950000,1926299,747,117,1.3413,0.6838,0.3247,0.0223,0.0122
15,1950001,2000000,1971375,1179,163,17.9413,2.2143,0.7803,0.2411,0.2006
15,2000001,2050000,2027664,1424,136,11.775,0.0748,0.9874,0.332,0.2701
15,2050001,2100000,2073564,1465,336,38.5209,4.4979,0.7909,0.3656,0.2989
15,2100001,2150000,2125446,912,432,9.9007,5.8644,0.256,0.0501,0.0313
15,2150001,2200000,2177404,1345,301,11.6956,11.4104,0.0123,0.0067,0.0031
15,2200001,2250000,2225162,1515,198,6.7143,4.6032,0.1865,0.0523,0.0314
15,2550001,2600000,2573373,1221,135,12.8968,0.4566,0.9316,0.2719,0.2256
15,3000001,3050000,3030620,1034,107,13.7143,1.2222,0.8363,0.2602,0.2302
15,3300001,3350000,3325743,1834,171,24.8868,3.4683,0.7554,0.3283,0.2709
15,3800001,3850000,3827031,1191,241,15.3466,5.601,0.4652,0.1144,0.0918
15,4150001,4200000,4168194,967,133,16.0238,3.3512,0.6541,0.2122,0.1713
15,4950001,5000000,4972554,1941,203,35.1386,2.5635,0.864,0.2515,0.2233
15,5000001,5050000,5025490,1684,472,61.9706,9.381,0.737,0.181,0.1599
15,5050001,5100000,5075337,2130,313,17.0317,14.4859,0.0808,0.0181,0.011
15,5100001,5150000,5124692,1710,477,25.1349,18.5718,0.1502,0.0288,0.0185
15,5150001,5200000,5174956,1906,535,32.7352,26.7272,0.101,0.0276,0.0172
15,5200001,5250000,5225150,2105,785,48.7345,41.0159,0.086,0.0242,0.0146
15,5250001,5300000,5276069,2322,410,14.8016,14.3983,0.0138,0.0021,0.0014
15,5300001,5350000,5324274,1933,157,10.5079,4.9683,0.3579,0.0748,0.0507
15,5500001,5550000,5523168,1916,101,16.9921,1.0317,0.8855,0.2745,0.2376
15,5550001,5600000,5578976,2257,357,39.9776,8.6403,0.6446,0.1679,0.1424
15,5600001,5650000,5623831,2312,205,20.7857,5.873,0.5594,0.1373,0.0993
15,5700001,5750000,5723700,1957,126,21.7381,3.127,0.7485,0.2253,0.1866
15,5750001,5800000,5774791,2395,234,36.9115,3.6508,0.82,0.2562,0.2144
15,5950001,6000000,5974686,2117,566,26.7492,21.5911,0.1067,0.0197,0.0137
15,6000001,6050000,6025400,1952,403,25.0081,19.813,0.1159,0.0248,0.0156
15,6050001,6100000,6075165,2250,474,20.0,25.8131,-0.1269,-0.0283,-0.017
15,6100001,6150000,6125706,2404,496,21.619,25.6587,-0.0854,-0.015,-0.0103
15,6150001,6200000,6172817,2292,540,21.0,37.9012,-0.2869,-0.0595,-0.0392
15,6200001,6250000,6225967,1926,347,20.0095,16.9251,0.0835,0.0179,0.0112
15,6250001,6300000,6275273,2259,280,13.9048,21.0079,-0.2035,-0.0477,-0.0318
15,6350001,6400000,6375142,2079,400,40.2657,9.2465,0.6265,0.1365,0.1039
15,6400001,6450000,6425459,2123,382,20.5556,15.127,0.1521,0.0298,0.0203
15,6450001,6500000,6473846,2527,307,21.9464,12.3385,0.2802,0.0598,0.0407
