scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,650001,700000,666130,746,129,9.9607,4.2284,0.404,0.1231,0.0826
1,700001,750000,721651,1620,163,15.54,2.5579,0.7173,0.2357,0.1518
1,750001,800000,774678,966,215,14.1607,2.6095,0.6888,0.1636,0.1241
1,950001,1000000,974734,1347,120,8.697,2.2407,0.5903,0.2203,0.1533
1,1000001,1050000,1028780,1659,530,72.461,11.7829,0.7203,0.2935,0.2056
1,1050001,1100000,1075868,1997,447,68.6561,9.6076,0.7545,0.2985,0.2505
1,1150001,1200000,1174832,1337,124,12.3016,4.0456,0.505,0.183,0.1033
1,1350001,1400000,1371787,1225,120,8.6999,0.1984,0.9554,0.3114,0.2153
1,1400001,1450000,1423455,1093,292,10.206,5.6839,0.2846,0.0638,0.0382
1,1450001,1500000,1474577,1057,371,19.7029,6.2164,0.5203,0.1171,0.0731
1,1500001,1550000,1531398,1398,165,7.8492,5.5479,0.1718,0.054,0.0329
1,1550001,1600000,1578617,1426,101,5.8067,1.0238,0.7002,0.1434,0.1156
1,1600001,1650000,1622392,1309,413,19.4945,11.7576,0.2476,0.0623,0.0376
1,1650001,1700000,1675942,1304,328,48.8291,6.1863,0.7751,0.2563,0.2269
1,1700001,1750000,1723373,1703,155,39.7224,2.3016,0.8905,0.4882,0.3942
1,1850001,1900000,1872846,1327,172,36.3425,0.8813,0.9527,0.6792,0.4052
1,2350001,2400000,2382248,1254,340,39.9793,8.9875,0.6329,0.2993,0.2001
1,2700001,2750000,2727716,650,132,19.7937,2.8378,0.7492,0.4053,0.2434
1,2750001,2800000,2774189,1206,408,88.4877,5.4368,0.8842,0.5863,0.3797
1,2800001,2850000,2826793,1677,351,74.9492,5.1861,0.8706,0.5575,0.357
1,2850001,2900000,2874536,1739,405,55.366,10.9265,0.6704,0.3413,0.2301
1,2900001,2950000,2925471,1407,566,64.9884,16.3444,0.5981,0.2172,0.1506
1,2950001,3000000,2977334,1319,282,23.5177,10.3968,0.3869,0.1111,0.0822
1,3000001,3050000,3026925,1282,315,31.164,12.3631,0.4319,0.125,0.0959
1,3350001,3400000,3370518,1324,260,38.6699,8.2658,0.6478,0.2117,0.18
1,3400001,3450000,3426868,1298,433,86.5754,6.6299,0.8577,0.4081,0.3711
1,3450001,3500000,3475426,1610,382,35.8288,15.1358,0.406,0.1182,0.0831
1,3500001,3550000,3525403,1628,467,40.065,17.843,0.3837,0.1196,0.0824
