scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
6,750001,800000,778432,1161,174,12.7038,4.9629,0.4382,0.1822,0.1232
6,850001,900000,879750,1633,119,12.8921,1.4045,0.8035,0.3452,0.2515
6,900001,950000,927065,1369,123,19.0856,1.0,0.9004,0.4623,0.3826
6,2400001,2450000,2423600,1015,200,20.1587,1.3336,0.8759,0.3521,0.3049
6,2450001,2500000,2472981,1402,212,19.0969,0.4127,0.9577,0.2408,0.21
6,2500001,2550000,2528665,1229,155,12.968,0.0635,0.9903,0.2558,0.2325
6,2550001,2600000,2570173,1614,101,9.9048,0.1114,0.9778,0.3778,0.2878
6,2650001,2700000,2676666,1224,137,0.0714,2.8651,-0.9514,-0.1185,-0.0614
6,3400001,3450000,3425843,1191,155,12.952,0.0476,0.9927,0.2306,0.2048
6,4000001,4050000,4030652,986,162,12.4762,2.0238,0.7209,0.2273,0.2089
6,4050001,4100000,4079860,1324,293,16.3573,3.3677,0.6585,0.1346,0.1063
6,4100001,4150000,4125659,3074,200,19.2815,2.3254,0.7848,0.2745,0.2279
6,4250001,4300000,4275088,1144,111,3.0635,4.254,-0.1627,-0.0453,-0.022
6,4600001,4650000,4627780,1906,126,22.5708,1.2143,0.8979,0.3399,0.3095
6,4650001,4700000,4675786,1641,181,36.355,1.0,0.9465,0.4548,0.4023
6,4850001,4900000,4874343,1256,133,14.1744,1.3651,0.8243,0.2947,0.263
6,4900001,4950000,4924664,1046,136,15.6736,1.1111,0.8676,0.3112,0.2702
6,4950001,5000000,4977268,995,173,19.881,3.8254,0.6773,0.2271,0.1819
6,5000001,5050000,5033743,1855,138,17.8993,0.5321,0.9423,0.2874,0.2353
6,5050001,5100000,5075004,1549,236,23.1056,4.0136,0.704,0.1864,0.1631
6,5100001,5150000,5125989,1197,179,25.2446,1.4048,0.8946,0.3157,0.2649
6,5150001,5200000,5171692,1354,178,19.6746,0.5556,0.9451,0.2685,0.2316
6,5200001,5250000,5222668,1369,260,37.761,3.0,0.8528,0.2335,0.2173
6,5250001,5300000,5274186,1282,361,59.1208,2.2783,0.9258,0.3547,0.3007
6,5300001,5350000,5322803,1341,138,21.6457,2.0159,0.8296,0.3156,0.2836
6,5700001,5750000,5724289,1819,207,2.8254,5.9366,-0.3551,-0.05,-0.0331
6,5750001,5800000,5772964,1276,208,3.2358,3.7229,-0.07,-0.0073,-0.0052
6,5800001,5850000,5822232,1545,268,5.9817,12.9643,-0.3686,-0.0828,-0.0489
6,6150001,6200000,6171225,1345,123,21.1467,2.2191,0.8101,0.3609,0.3006
6,6200001,6250000,6220290,1060,107,8.619,3.0476,0.4776,0.1527,0.1251
6,6800001,6850000,6825547,1177,129,3.2619,8.5111,-0.4459,-0.1613,-0.0939
6,7600001,7650000,7626720,918,142,8.6183,3.6169,0.4088,0.1158,0.075
6,8000001,8050000,8023578,1278,255,25.6671,1.4151,0.8955,0.2639,0.2068
6,8050001,8100000,8071960,1548,312,36.9845,6.5159,0.7004,0.2635,0.213
6,8100001,8150000,8121805,1446,225,20.0097,4.2463,0.6499,0.2095,0.1718
6,8150001,8200000,8175688,964,320,30.1937,6.9802,0.6245,0.1711,0.1393
6,8200001,8250000,8223941,586,175,24.6621,1.6738,0.8729,0.4124,0.3099
6,8250001,8300000,8275194,745,192,21.3095,2.1508,0.8166,0.3019,0.2237
6,8300001,8350000,8324146,1049,216,28.4051,8.127,0.5551,0.2176,0.1686
6,8350001,8400000,8374938,1036,267,26.5714,10.246,0.4434,0.158,0.1195
6,8400001,8450000,8429038,1827,349,25.0159,2.7698,0.8006,0.1799,0.156
6,8550001,8600000,8577661,1187,110,14.9048,1.2734,0.8426,0.3498,0.2715
6,8650001,8700000,8677011,1896,144,7.7184,1.4071,0.6916,0.1446,0.0889
6,8700001,8750000,8727011,1078,398,13.4683,14.8064,-0.0473,-0.0129,-0.0075
6,8750001,8800000,8772053,1211,340,29.9277,10.2101,0.4912,0.1634,0.1222
6,8800001,8850000,8825294,1173,336,35.8493,10.6349,0.5424,0.1852,0.1427
6,9350001,9400000,9373591,925,165,17.7736,0.6132,0.9333,0.328,0.283
