scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
22,200001,250000,214966,1353,129,11.1787,0.0476,0.9915,0.2483,0.2232
22,250001,300000,276935,1690,169,14.9043,2.3642,0.7262,0.2692,0.1826
22,300001,350000,325183,1278,152,14.2835,1.6551,0.7923,0.3108,0.228
22,350001,400000,373532,715,194,23.0477,0.8016,0.9328,0.4836,0.3861
22,650001,700000,678229,899,215,26.3348,2.0,0.8588,0.3213,0.3014
22,700001,750000,726656,1017,173,20.1289,1.974,0.8214,0.3279,0.2718
22,850001,900000,875314,766,267,22.8231,3.8798,0.7094,0.2616,0.1816
22,900001,950000,926742,1034,100,11.6129,0.826,0.8672,0.5234,0.2549
22,950001,1000000,975343,1029,287,33.0089,5.3289,0.722,0.4054,0.228
22,1000001,1050000,1024606,869,262,34.8107,1.7007,0.9068,0.5054,0.2789
22,1050001,1100000,1075928,1142,288,34.5435,4.0641,0.7895,0.4243,0.2684
22,1100001,1150000,1130521,1049,348,41.5389,7.7945,0.684,0.3925,0.2444
22,1150001,1200000,1172542,1316,337,44.1175,2.0108,0.9128,0.4828,0.3581
22,1500001,1550000,1526790,1157,226,42.7783,3.0116,0.8685,0.5246,0.3159
22,1550001,1600000,1574073,1863,497,93.8076,10.4445,0.7996,0.4549,0.3302
22,1600001,1650000,1623796,1562,384,62.9282,17.8978,0.5571,0.2372,0.1687
22,1650001,1700000,1672758,1047,380,40.6349,10.6813,0.5837,0.1793,0.1271
22,1700001,1750000,1723297,1093,353,56.4093,2.6032,0.9118,0.3383,0.2983
22,2150001,2200000,2178632,1565,113,13.9674,1.9921,0.7504,0.2024,0.1863
22,2500001,2550000,2529117,1223,457,91.0013,7.7381,0.8433,0.311,0.2792
22,2550001,2600000,2577626,992,398,36.1618,4.989,0.7575,0.1478,0.1359
22,2600001,2650000,2621588,784,313,19.7197,3.7378,0.6813,0.0981,0.0917
22,2650001,2700000,2671229,1178,215,17.9109,6.8208,0.4484,0.1122,0.0973
22,2750001,2800000,2780575,907,171,36.8492,6.2857,0.7086,0.335,0.2926
22,2800001,2850000,2825942,1394,297,95.1988,7.0635,0.8619,0.6247,0.4792
22,2850001,2900000,2873411,1391,320,68.204,5.1825,0.8588,0.4879,0.3979
22,2900001,2950000,2926274,1218,195,47.7844,2.6111,0.8964,0.5754,0.4617
22,3050001,3100000,3076717,1409,485,42.109,11.6743,0.5659,0.1398,0.1134
22,3100001,3150000,3122594,1203,422,31.5353,17.1412,0.2957,0.0825,0.0634
22,3150001,3200000,3175165,1071,298,17.4694,8.6391,0.3382,0.0704,0.0549
22,3200001,3250000,3215777,867,182,21.7765,4.6226,0.6498,0.1706,0.1481
22,3250001,3300000,3276363,1206,373,38.1028,7.4241,0.6739,0.2144,0.1596
22,3300001,3350000,3327807,1471,374,62.8707,11.2061,0.6974,0.3331,0.2501
22,3350001,3400000,3373161,1077,488,51.0441,14.1024,0.5671,0.1761,0.1354
22,3400001,3450000,3420906,913,445,33.59,11.5235,0.4891,0.1341,0.1058
22,3750001,3800000,3775240,853,167,18.9021,1.3667,0.8651,0.2806,0.2668
22,3800001,3850000,3824285,1017,338,30.1912,5.0952,0.7112,0.1525,0.1397
22,3850001,3900000,3875772,1000,360,37.4529,4.4841,0.7861,0.1937,0.1767
22,3900001,3950000,3926062,1487,356,40.0645,10.8326,0.5743,0.1527,0.1351
22,3950001,4000000,3975006,1338,340,21.6727,9.278,0.4005,0.0721,0.0638
22,4050001,4100000,4073154,904,309,30.4781,1.9885,0.8775,0.1925,0.1761
22,4100001,4150000,4125279,879,102,8.6746,2.1425,0.6039,0.1653,0.1463
22,4200001,4250000,4224933,924,385,36.5008,7.4227,0.662,0.1777,0.1578
22,4250001,4300000,4272327,1039,372,25.0009,11.2776,0.3783,0.1065,0.0795
22,4300001,4350000,4324303,1318,392,8.7673,9.7361,-0.0524,-0.0042,-0.0036
22,4350001,4400000,4370934,910,253,7.8929,11.078,-0.1679,-0.0362,-0.0256
22,4400001,4450000,4422895,924,277,7.2381,8.405,-0.0746,-0.0109,-0.0087
22,4450001,4500000,4473438,1163,319,7.0344,5.8734,0.0899,0.0091,0.0076
22,4500001,4550000,4523157,874,357,19.9572,3.9571,0.6691,0.1445,0.1127
22,4550001,4600000,4575500,865,217,7.7778,2.5228,0.5102,0.0997,0.0578
22,4700001,4750000,4724598,1073,424,60.7257,5.5691,0.832,0.2309,0.2137
22,4750001,4800000,4772306,958,341,101.5456,3.9299,0.9255,0.5603,0.4865
22,4800001,4850000,4827870,1083,369,78.3203,7.9487,0.8157,0.4755,0.3491
22,4850001,4900000,4878412,1691,738,182.5163,13.0757,0.8663,0.5985,0.4692
22,5250001,5300000,5278345,1340,291,53.4313,7.5032,0.7537,0.4334,0.2827
22,5300001,5350000,5324615,1871,661,213.4315,16.0479,0.8601,0.5272,0.4531
22,5350001,5400000,5375094,1855,470,160.7031,7.1578,0.9147,0.6016,0.4388
22,5400001,5450000,5424627,1847,736,258.9694,7.2279,0.9457,0.7086,0.4796
22,5450001,5500000,5475041,2064,792,232.9734,13.4055,0.8912,0.5835,0.401
22,5500001,5550000,5524719,1812,686,195.5317,18.1359,0.8302,0.4769,0.3472
22,5550001,5600000,5574747,1924,728,224.9365,6.6609,0.9425,0.5932,0.4172
22,5600001,5650000,5624751,1793,648,217.689,8.8865,0.9216,0.6673,0.469
22,5650001,5700000,5675217,1845,621,211.1174,12.0236,0.8922,0.5689,0.4678
22,5700001,5750000,5725509,2025,650,249.4231,16.0886,0.8788,0.627,0.5233
22,5750001,5800000,5774475,1978,661,339.2946,6.0251,0.9651,0.7287,0.6461
22,5800001,5850000,5826177,2319,809,319.5866,6.1519,0.9622,0.5505,0.4848
22,5850001,5900000,5875276,2484,775,328.1191,5.126,0.9692,0.6685,0.6023
22,5900001,5950000,5924710,2765,264,75.0499,1.0329,0.9728,0.5799,0.5165
22,6000001,6050000,6017862,2340,694,188.0518,2.1409,0.9775,0.5944,0.5325
22,6050001,6100000,6076210,951,342,39.7696,2.9444,0.8621,0.2176,0.2024
22,6100001,6150000,6125218,1007,393,36.2857,5.1111,0.7531,0.1663,0.1577
22,6150001,6200000,6175533,1039,363,63.7563,1.0159,0.9686,0.3794,0.3392
22,6200001,6250000,6226678,1208,401,93.2219,3.7745,0.9222,0.4887,0.4321
22,6250001,6300000,6273981,1145,526,74.1549,3.314,0.9144,0.2718,0.2496
22,6300001,6350000,6326146,1017,430,33.2698,7.5106,0.6317,0.1702,0.1291
22,6350001,6400000,6376111,1054,394,34.8912,9.6183,0.5678,0.1644,0.1256
22,6400001,6450000,6424807,908,200,24.9206,1.254,0.9042,0.3398,0.2888
22,6800001,6850000,6818059,1482,132,11.1984,1.0876,0.823,0.1552,0.1362
22,6850001,6900000,6875563,1290,552,95.1933,4.419,0.9113,0.3836,0.3362
22,6900001,6950000,6919770,2147,714,126.1619,7.4186,0.8889,0.451,0.3919
22,6950001,7000000,6969349,1259,593,98.2911,2.6056,0.9484,0.3382,0.3158
22,7000001,7050000,7022314,642,277,34.7204,1.5794,0.913,0.2837,0.2648
22,7050001,7100000,7071104,1017,307,51.5434,0.3571,0.9862,0.3079,0.2867
22,7100001,7150000,7125949,708,339,25.8651,1.8651,0.8655,0.2093,0.1741
22,7150001,7200000,7172443,540,324,26.6563,2.9352,0.8016,0.2095,0.1939
22,7200001,7250000,7226127,573,356,25.5604,2.4908,0.8224,0.1838,0.1707
22,7250001,7300000,7274907,765,382,31.1356,2.8413,0.8328,0.2288,0.1886
22,7300001,7350000,7324810,705,404,39.4696,1.6825,0.9182,0.2606,0.2414
22,7350001,7400000,7377157,1089,387,45.5897,2.3689,0.9012,0.3128,0.2845
22,7400001,7450000,7425062,855,485,26.2002,7.5873,0.5509,0.1159,0.0943
22,7450001,7500000,7474783,794,374,40.2506,7.4383,0.688,0.2266,0.1735
22,7500001,7550000,7526807,793,341,37.7593,1.318,0.9325,0.2095,0.1876
22,7550001,7600000,7576467,813,305,49.4252,2.8307,0.8917,0.356,0.3247
22,7600001,7650000,7624860,1041,373,30.1641,6.9995,0.6233,0.1573,0.1222
22,7650001,7700000,7668953,1246,349,27.1831,11.5829,0.4024,0.1007,0.0735
22,7700001,7750000,7723156,807,495,23.6907,15.2976,0.2153,0.0339,0.0272
22,7750001,7800000,7774990,795,335,32.1985,8.4841,0.5829,0.2056,0.1488
22,7800001,7850000,7825920,873,341,24.4987,3.873,0.727,0.1833,0.1385
22,7850001,7900000,7870686,871,323,28.6587,8.925,0.5251,0.1672,0.1258
22,7900001,7950000,7927903,979,452,47.963,12.1626,0.5954,0.1888,0.145
22,7950001,8000000,7976390,928,298,24.8024,6.2278,0.5986,0.1255,0.1036
22,8250001,8300000,8276821,842,351,51.3518,9.3148,0.6929,0.25,0.2135
22,8300001,8350000,8323567,990,408,24.0927,10.5412,0.3913,0.0812,0.0669
22,8350001,8400000,8374189,1111,503,74.1499,5.627,0.8589,0.3159,0.2874
22,8400001,8450000,8428012,1241,285,48.1061,0.9683,0.9605,0.4169,0.3691
22,8450001,8500000,8477632,852,265,28.3154,3.6508,0.7716,0.2311,0.1963
22,8500001,8550000,8522106,1094,150,18.0443,1.879,0.8114,0.2943,0.2466
22,8850001,8900000,8879399,781,254,26.4595,2.1432,0.8501,0.2515,0.2235
22,8900001,8950000,8925004,733,172,11.3143,3.2698,0.5516,0.1125,0.0973
22,8950001,9000000,8972146,1137,167,35.5457,4.112,0.7926,0.565,0.409
22,9000001,9050000,9022023,1143,321,69.144,3.1854,0.9119,0.6801,0.5515
22,9050001,9100000,9076288,740,190,35.9726,0.905,0.9509,0.6182,0.5003
22,9350001,9400000,9372143,901,148,46.878,1.0151,0.9576,0.8412,0.6947
22,9400001,9450000,9423738,760,282,72.8141,8.0079,0.8018,0.6183,0.4756
22,9450001,9500000,9474084,798,269,63.4433,4.9306,0.8558,0.6095,0.5065
22,9500001,9550000,9526894,694,326,77.7793,1.7158,0.9568,0.6685,0.5231
22,9550001,9600000,9574621,723,296,59.2802,4.8383,0.8491,0.4886,0.4042
22,9600001,9650000,9626556,1034,404,104.2002,9.1627,0.8383,0.5927,0.4615
22,9650001,9700000,9674114,914,362,122.1974,1.127,0.9817,0.8515,0.7077
22,9700001,9750000,9725472,817,303,69.1327,3.119,0.9137,0.6361,0.4323
22,9750001,9800000,9777583,996,269,47.0794,9.9525,0.651,0.4905,0.2847
22,9800001,9850000,9826643,822,190,51.1755,2.4444,0.9088,0.6519,0.5349
22,9850001,9900000,9875631,1032,322,93.4526,1.1667,0.9753,0.6489,0.5503
22,9900001,9950000,9923721,1108,459,127.8168,6.9583,0.8967,0.4427,0.3868
22,9950001,10000000,9974793,818,242,37.7554,1.1905,0.9389,0.2846,0.2581
22,10300001,10350000,10324833,796,282,27.4156,3.5873,0.7686,0.2428,0.2082
22,10350001,10400000,10371902,1187,328,30.7587,10.1508,0.5037,0.1787,0.1556
22,10400001,10450000,10431237,1687,298,25.8884,7.4054,0.5551,0.1887,0.1541
22,10450001,10500000,10472587,1120,298,27.3271,3.5385,0.7707,0.2201,0.1982
22,10500001,10550000,10525015,1096,340,40.3583,7.4365,0.6888,0.2539,0.2173
22,10550001,10600000,10574632,1044,405,50.9572,6.6351,0.7696,0.2997,0.2512
22,11200001,11250000,11227480,926,218,22.8822,1.9841,0.8404,0.2355,0.2136
22,11250001,11300000,11273812,833,316,36.248,1.8651,0.9021,0.2481,0.2311
22,11300001,11350000,11324283,749,294,59.1847,9.1349,0.7326,0.5444,0.4717
22,11350001,11400000,11373579,764,333,97.3425,3.6214,0.9283,0.6596,0.5985
22,11400001,11450000,11426675,822,278,55.2198,1.5714,0.9447,0.6191,0.5255
22,11500001,11550000,11527109,795,180,3.9841,6.0159,-0.2032,-0.0304,-0.0217
22,11550001,11600000,11576234,689,291,10.6111,9.447,0.058,0.0108,0.0083
22,11600001,11650000,11621074,998,315,39.2079,4.2972,0.8025,0.2398,0.2169
22,11950001,12000000,11975683,814,105,19.7291,1.3889,0.8685,0.4856,0.3977
22,12300001,12350000,12325510,694,291,37.5397,3.3095,0.838,0.2151,0.1974
22,12350001,12400000,12373716,705,131,22.0497,0.1905,0.9829,0.3217,0.291
22,12750001,12800000,12774121,536,127,27.0458,4.6701,0.7055,0.477,0.357
22,12800001,12850000,12824929,783,397,67.6637,5.6335,0.8463,0.4849,0.3861
22,12850001,12900000,12874556,674,351,55.6581,1.9841,0.9312,0.6547,0.4891
22,12900001,12950000,12928501,843,365,124.707,1.3184,0.9791,0.8237,0.7037
22,12950001,13000000,12973148,1021,363,77.7269,5.0091,0.8789,0.5871,0.4462
22,13000001,13050000,13021263,1001,422,114.5369,2.104,0.9639,0.7068,0.6257
22,13050001,13100000,13072901,1137,389,117.7864,2.9762,0.9507,0.7342,0.6022
22,13100001,13150000,13124385,799,248,78.2796,1.8272,0.9544,0.6165,0.5598
22,13900001,13950000,13924652,849,142,6.5154,3.5405,0.2958,0.0502,0.0404
22,13950001,14000000,13976197,729,374,23.9735,7.4897,0.5239,0.1287,0.1035
22,14000001,14050000,14025523,922,401,40.268,12.2526,0.5334,0.174,0.1386
22,14050001,14100000,14077835,804,317,9.4444,5.5679,0.2582,0.0325,0.0261
22,14100001,14150000,14124345,725,306,13.0018,5.8043,0.3827,0.0641,0.0497
22,14150001,14200000,14174702,746,304,18.6459,7.1429,0.446,0.1182,0.08
22,14200001,14250000,14225586,702,339,23.5643,6.8101,0.5516,0.1364,0.1056
22,14250001,14300000,14272697,678,256,15.7676,3.4058,0.6447,0.1737,0.1321
22,14300001,14350000,14327649,650,298,32.0705,1.2143,0.927,0.2237,0.201
22,14350001,14400000,14374933,755,404,55.531,1.9921,0.9307,0.348,0.3391
22,14400001,14450000,14425110,797,418,54.4833,0.0,1.0,0.2963,0.2963
22,14450001,14500000,14472740,740,367,49.7833,0.0,1.0,0.3127,0.3127
22,14500001,14550000,14526793,910,417,44.4,0.4206,0.9812,0.3116,0.2962
22,14550001,14600000,14574056,815,306,32.873,7.3333,0.6352,0.2258,0.2032
22,14600001,14650000,14622239,1082,471,68.4141,7.1475,0.8108,0.2967,0.2621
22,14650001,14700000,14675003,883,259,29.04,0.8492,0.9432,0.2663,0.2561
22,15000001,15050000,15027319,937,185,30.0915,0.7619,0.9506,0.632,0.4598
22,15150001,15200000,15175095,1152,230,47.4327,0.7101,0.9705,0.7032,0.5769
22,15200001,15250000,15225067,1158,281,38.5475,10.3661,0.5761,0.3555,0.2821
22,15250001,15300000,15275428,945,311,59.6835,3.2908,0.8955,0.6739,0.5633
22,15300001,15350000,15324089,1004,450,95.8729,0.7001,0.9855,0.7241,0.6519
22,15350001,15400000,15373988,926,401,66.8578,0.9852,0.971,0.5436,0.5013
22,15400001,15450000,15426036,771,131,21.1294,1.7698,0.8454,0.5276,0.4506
22,15600001,15650000,15626319,1034,123,6.6516,1.8817,0.559,0.1036,0.0863
22,15650001,15700000,15672495,1075,390,27.3171,7.581,0.5655,0.1328,0.1056
22,15700001,15750000,15725679,893,221,13.3703,3.8865,0.5496,0.1174,0.0828
22,16100001,16150000,16125480,843,192,35.2568,1.5402,0.9163,0.3793,0.343
22,16250001,16300000,16270004,843,167,42.0397,0.0714,0.9966,0.8259,0.7127
22,16300001,16350000,16324072,667,351,61.8087,0.2778,0.9911,0.5913,0.5245
