scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
20,1,50000,38451,890,124,14.4837,0.9471,0.8772,0.2705,0.2434
20,50001,100000,76895,1632,136,30.6537,2.1587,0.8684,0.5244,0.4551
20,950001,1000000,973792,1911,215,26.9631,3.0483,0.7969,0.2284,0.2027
20,1000001,1050000,1021537,1537,103,8.9679,2.0157,0.633,0.1549,0.1392
20,1050001,1100000,1071902,1548,196,30.2929,2.5494,0.8447,0.2958,0.2773
20,1100001,1150000,1126060,1435,140,17.1167,1.3438,0.8544,0.3197,0.2668
20,1200001,1250000,1221989,1183,123,14.4638,1.1349,0.8545,0.2913,0.2329
20,1600001,1650000,1624557,1277,143,11.9759,6.0794,0.3266,0.0959,0.0745
20,2650001,2700000,2673187,1423,117,19.6368,1.1965,0.8851,0.4229,0.3744
20,2700001,2750000,2728920,1457,122,13.2459,1.0238,0.8565,0.2239,0.2017
20,3200001,3250000,3224281,627,232,19.8095,1.6365,0.8474,0.1572,0.1386
20,3400001,3450000,3425326,1057,176,15.7482,3.3527,0.649,0.1514,0.123
20,3450001,3500000,3476315,1023,244,14.8889,4.207,0.5594,0.0928,0.0763
20,3500001,3550000,3523058,868,193,25.3509,2.0476,0.8505,0.239,0.2229
20,3550001,3600000,3575797,830,273,22.8417,1.6349,0.8664,0.185,0.1723
20,3600001,3650000,3624853,919,191,23.34,0.2937,0.9751,0.2737,0.252
20,3650001,3700000,3677423,1113,134,21.1723,0.0,1.0,0.3564,0.3564
20,3700001,3750000,3722755,862,164,22.9917,1.0714,0.9109,0.2625,0.2531
20,3900001,3950000,3924694,1030,193,24.722,4.6913,0.681,0.2206,0.1884
20,3950001,4000000,3971502,1291,155,15.9516,1.4524,0.8331,0.1593,0.1459
20,4000001,4050000,4023331,898,289,45.158,0.1587,0.993,0.3317,0.2964
20,4050001,4100000,4074311,956,332,44.9483,1.119,0.9514,0.2797,0.2536
20,4750001,4800000,4772704,1005,292,85.3384,2.254,0.9485,0.5217,0.4757
20,4800001,4850000,4824499,903,166,27.9444,0.0317,0.9977,0.3473,0.3231
20,4850001,4900000,4870490,772,145,14.5394,0.2222,0.9699,0.3219,0.2941
20,5100001,5150000,5125036,1259,200,29.4805,3.5794,0.7835,0.2915,0.237
20,5150001,5200000,5175236,951,140,12.3009,1.5476,0.7765,0.2872,0.2398
20,5200001,5250000,5222988,606,102,13.8563,0.0476,0.9932,0.4047,0.3126
20,5300001,5350000,5328542,718,124,14.9603,1.8889,0.7758,0.3745,0.2838
20,5550001,5600000,5576182,591,102,8.9366,0.3597,0.9226,0.2228,0.1871
20,6600001,6650000,6623369,1119,113,8.1508,0.3175,0.925,0.1853,0.1582
20,6650001,6700000,6675706,1248,196,26.2381,0.1783,0.9865,0.3049,0.2669
20,6700001,6750000,6726878,1088,188,26.5683,0.1291,0.9903,0.2869,0.2637
20,6750001,6800000,6776498,974,227,40.7183,0.9603,0.9539,0.388,0.3377
20,6800001,6850000,6828137,2406,232,141.3819,0.2143,0.997,0.774,0.7292
20,6900001,6950000,6921908,2306,376,148.0918,5.2033,0.9321,0.7022,0.5968
20,6950001,7000000,6972301,853,250,36.3675,2.4814,0.8723,0.2999,0.262
20,7000001,7050000,7023017,883,287,33.5873,2.0079,0.8872,0.2228,0.2054
20,7050001,7100000,7072844,931,205,29.4024,3.9971,0.7607,0.2664,0.2366
20,7100001,7150000,7124847,780,342,25.8395,2.5,0.8236,0.1424,0.1355
20,7150001,7200000,7175813,1185,358,37.6087,2.8473,0.8592,0.2506,0.2271
20,7200001,7250000,7226295,810,358,37.3662,1.0205,0.9468,0.3223,0.3021
20,7450001,7500000,7478419,1126,137,13.302,1.8627,0.7543,0.2273,0.1908
