scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
21,150001,200000,188442,697,193,35.7917,0.5405,0.9702,0.3263,0.2859
21,450001,500000,473867,2145,130,19.6587,4.4286,0.6323,0.1853,0.1579
21,500001,550000,526048,1659,113,10.381,4.0,0.4437,0.0931,0.0834
21,900001,950000,927445,2665,276,48.6746,6.1356,0.7761,0.2667,0.2329
21,1200001,1250000,1224733,2481,340,21.3021,18.403,0.073,0.019,0.0125
21,1250001,1300000,1274897,1995,424,23.5637,14.5648,0.236,0.0457,0.0309
21,1300001,1350000,1323521,1965,604,79.8167,17.8891,0.6338,0.2087,0.1619
21,1450001,1500000,1474457,2002,157,6.7785,9.2518,-0.1543,-0.038,-0.0236
21,1500001,1550000,1524364,2082,302,33.4511,12.1098,0.4684,0.1634,0.1045
21,2900001,2950000,2926388,2492,303,47.1867,7.6539,0.7209,0.258,0.2162
21,3100001,3150000,3122572,2139,176,10.8254,5.836,0.2995,0.0803,0.0625
21,3200001,3250000,3225391,2349,190,36.3254,1.5264,0.9194,0.3122,0.2833
21,3450001,3500000,3471106,1760,107,21.8239,1.0,0.9124,0.347,0.3413
21,3500001,3550000,3524339,1833,309,43.4818,5.5549,0.7734,0.2462,0.2087
21,3550001,3600000,3576804,2529,455,64.6572,8.6394,0.7643,0.2506,0.2214
21,3600001,3650000,3625151,2072,530,79.7204,7.702,0.8238,0.2862,0.2413
21,3900001,3950000,3924717,1976,179,37.9521,8.119,0.6475,0.3969,0.2943
21,3950001,4000000,3975308,2218,631,92.8735,17.6756,0.6802,0.2157,0.1842
21,4200001,4250000,4220923,2113,641,64.6427,5.0207,0.8559,0.2255,0.1996
21,4950001,5000000,4975007,2219,784,155.9959,14.7778,0.8269,0.2999,0.2548
21,5000001,5050000,5026083,2464,696,131.6874,11.5893,0.8382,0.3091,0.2647
21,5050001,5100000,5075424,2080,618,108.7818,8.3385,0.8576,0.2643,0.2255
21,5100001,5150000,5126284,2068,436,63.3271,5.3169,0.8451,0.2565,0.2332
21,5450001,5500000,5475848,2001,490,82.3765,11.8571,0.7483,0.2581,0.2354
21,6600001,6650000,6623477,2490,844,46.5749,18.8151,0.4245,0.0751,0.0544
21,6650001,6700000,6674960,2290,824,44.6278,31.8543,0.167,0.0356,0.0248
21,6700001,6750000,6725527,1864,799,56.0965,27.4469,0.3429,0.0768,0.0549
21,6750001,6800000,6774655,1991,624,91.452,24.5756,0.5764,0.1961,0.1603
21,6800001,6850000,6825957,1972,669,113.951,17.9438,0.7279,0.253,0.2211
21,6850001,6900000,6873262,1811,726,119.8688,19.5013,0.7202,0.2488,0.2046
21,6900001,6950000,6928710,1611,503,68.2139,15.1111,0.6373,0.2021,0.1573
21,7350001,7400000,7374187,2001,148,17.7222,5.1429,0.5502,0.1674,0.1424
21,7400001,7450000,7425602,2089,619,82.8474,13.6987,0.7162,0.2302,0.2035
21,7450001,7500000,7476518,1984,557,71.2857,17.294,0.6095,0.192,0.1663
21,7500001,7550000,7524697,1962,599,67.9775,20.0317,0.5448,0.1715,0.1396
21,7550001,7600000,7575781,1969,618,72.9524,18.2719,0.5994,0.1874,0.1465
