scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
22,200001,250000,214966,1353,120,12.6135,1.0397,0.8477,0.3878,0.2976
22,250001,300000,276935,1690,160,9.65,2.4439,0.5958,0.2301,0.1299
22,300001,350000,325183,1278,145,4.1434,1.6551,0.4291,0.1069,0.0606
22,350001,400000,373532,715,192,15.5524,0.8016,0.902,0.3391,0.2676
22,850001,900000,875314,766,245,13.5914,5.6099,0.4157,0.1893,0.097
22,950001,1000000,975343,1029,283,7.0579,6.3924,0.0495,0.011,0.0057
22,1000001,1050000,1024606,869,262,0.4548,4.5804,-0.8193,-0.0731,-0.0363
22,1050001,1100000,1075928,1142,281,6.2063,4.7095,0.1371,0.0295,0.015
22,1100001,1150000,1130521,1049,341,7.6563,13.5331,-0.2773,-0.0869,-0.0443
22,1150001,1200000,1172542,1316,334,21.7006,5.01,0.6249,0.2528,0.1619
22,1500001,1550000,1526790,1157,213,12.8749,6.099,0.3571,0.1103,0.0581
22,1550001,1600000,1574073,1863,482,33.7265,13.1214,0.4398,0.1358,0.0916
22,1600001,1650000,1623796,1562,352,28.3689,19.5407,0.1843,0.062,0.0378
22,1650001,1700000,1672758,1047,353,31.9444,13.6813,0.4003,0.1369,0.083
22,1700001,1750000,1723297,1093,332,40.5069,2.6032,0.8792,0.3217,0.2558
22,2500001,2550000,2529117,1223,396,63.0483,8.5238,0.7618,0.2627,0.2309
22,2550001,2600000,2577626,992,342,53.5031,3.989,0.8612,0.3365,0.2867
22,2600001,2650000,2621588,784,263,41.8575,1.754,0.9196,0.3708,0.3352
22,2650001,2700000,2671229,1178,210,24.5627,9.4081,0.4461,0.2033,0.158
22,2750001,2800000,2780575,907,158,17.881,3.2857,0.6895,0.1965,0.1631
22,2800001,2850000,2825942,1394,281,46.022,8.0635,0.7018,0.279,0.2146
22,2850001,2900000,2873411,1391,324,38.1921,4.8889,0.773,0.2713,0.2203
22,2900001,2950000,2926274,1218,196,15.5781,2.0794,0.7645,0.1724,0.1401
22,3050001,3100000,3076717,1409,429,28.5432,15.1201,0.3074,0.0941,0.0637
22,3100001,3150000,3122594,1203,368,23.9657,20.3554,0.0815,0.0326,0.02
22,3150001,3200000,3175165,1071,259,10.2857,11.4645,-0.0542,-0.0148,-0.0093
22,3200001,3250000,3215777,867,161,15.7844,3.1204,0.6699,0.1754,0.1427
22,3250001,3300000,3276363,1206,334,18.7125,8.7427,0.3631,0.1131,0.0625
22,3300001,3350000,3327807,1471,344,10.5952,20.9273,-0.3278,-0.0898,-0.0553
22,3350001,3400000,3373161,1077,432,29.6636,16.5561,0.2836,0.0909,0.0584
22,3400001,3450000,3420906,913,416,16.4344,13.3935,0.102,0.0291,0.0189
