scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
4,800001,850000,822986,1662,137,4.0,0.246,0.8841,0.051,0.0427
4,1000001,1050000,1025563,1735,193,23.9762,6.5125,0.5728,0.1935,0.1565
4,1050001,1100000,1074917,1945,430,57.6349,12.6676,0.6396,0.1811,0.158
4,1100001,1150000,1124680,1785,392,50.4919,4.2706,0.844,0.2091,0.1797
4,1250001,1300000,1275372,1922,175,20.5316,3.119,0.7362,0.1652,0.1469
4,1300001,1350000,1326204,1880,430,47.857,9.119,0.6799,0.1587,0.134
4,1400001,1450000,1424886,1824,248,31.6825,13.119,0.4143,0.1537,0.123
4,1450001,1500000,1477079,1733,154,17.151,5.0079,0.548,0.1548,0.13
4,1500001,1550000,1527772,1775,169,18.1111,6.0716,0.4979,0.1348,0.1081
4,1550001,1600000,1575345,1925,228,38.0154,5.9921,0.7277,0.2423,0.1963
4,1650001,1700000,1666753,1633,112,20.9117,0.0079,0.9992,0.2866,0.2583
4,1750001,1800000,1777411,628,120,18.6905,4.0079,0.6469,0.2223,0.1811
4,2650001,2700000,2676274,1720,269,36.0238,6.1595,0.708,0.1918,0.159
4,3200001,3250000,3220019,1601,209,37.9359,5.9926,0.7272,0.2432,0.2196
4,3500001,3550000,3525060,1869,322,43.8829,11.5243,0.584,0.2191,0.1685
4,3550001,3600000,3575666,1879,369,22.1909,5.5452,0.6001,0.092,0.0696
4,3650001,3700000,3678393,2760,190,10.0238,13.6745,-0.154,-0.0458,-0.028
4,4050001,4100000,4077303,2719,182,19.7959,4.5476,0.6264,0.1801,0.1471
4,4200001,4250000,4224268,1999,407,93.2065,6.873,0.8626,0.3157,0.2852
4,4450001,4500000,4472018,2127,242,22.6589,5.3651,0.6171,0.1665,0.1318
4,4500001,4550000,4526715,2322,400,52.2933,5.7962,0.8004,0.2282,0.1674
4,4550001,4600000,4573643,2073,669,58.7696,15.8956,0.5742,0.1596,0.1163
4,4600001,4650000,4623261,1787,109,10.6032,4.9127,0.3668,0.1059,0.0878
4,4700001,4750000,4726063,2084,268,27.3025,3.1587,0.7926,0.229,0.1938
4,4800001,4850000,4825103,2450,366,52.2447,1.7618,0.9348,0.2715,0.219
4,5100001,5150000,5126305,1808,203,24.5716,3.581,0.7456,0.2461,0.1986
4,5250001,5300000,5278622,1876,122,41.9444,1.0952,0.9491,0.6635,0.5622
4,5300001,5350000,5325581,2082,248,49.8822,4.4127,0.8375,0.2856,0.2422
4,5400001,5450000,5422239,2143,452,93.9148,4.2143,0.9141,0.3981,0.3457
4,5450001,5500000,5474403,2149,492,69.8408,5.4524,0.8552,0.2781,0.2587
4,5650001,5700000,5676075,2171,252,44.0238,6.873,0.7299,0.2922,0.2369
4,5750001,5800000,5775068,2069,272,37.9524,2.0635,0.8969,0.2126,0.1972
4,6250001,6300000,6276425,1545,322,58.0403,8.4603,0.7456,0.2577,0.2215
4,6850001,6900000,6874549,1852,242,29.2857,4.7457,0.7211,0.1924,0.1452
4,8250001,8300000,8275594,1995,187,26.4603,4.2937,0.7208,0.214,0.1585
4,8550001,8600000,8573592,2130,233,27.8016,9.6032,0.4865,0.1535,0.1213
4,8600001,8650000,8625100,1927,441,61.8413,11.0229,0.6974,0.2084,0.1679
4,8900001,8950000,8925410,1867,353,46.7698,15.0556,0.513,0.1699,0.143
4,8950001,9000000,8975331,1704,405,39.64,16.0873,0.4226,0.1042,0.0863
4,9000001,9050000,9023816,2145,496,69.4683,21.0238,0.5353,0.1643,0.129
4,9450001,9500000,9475731,1896,109,12.826,4.901,0.4471,0.1553,0.1333
4,9500001,9550000,9524605,1751,114,12.9603,3.2937,0.5947,0.1949,0.1491
4,9550001,9600000,9573634,1889,264,26.8333,5.0397,0.6838,0.1637,0.134
4,9600001,9650000,9623270,1826,686,58.4659,9.2702,0.7263,0.1668,0.1357
4,9650001,9700000,9675065,1563,260,35.1905,7.2143,0.6597,0.2005,0.1725
4,9700001,9750000,9726138,1736,197,29.1211,3.4048,0.7906,0.2493,0.2151
