scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
6,1,1000000,475565,17366,297,94.5,3.0,0.9385,0.4103,0.3352
6,2000001,3000000,2511811,22649,433,129.5,4.0,0.9401,0.3493,0.291
6,4000001,5000000,4492335,29780,1108,232.5,26.0,0.7988,0.2529,0.2033
6,5000001,6000000,5491687,28678,1089,291.0,23.0,0.8535,0.3075,0.2606
6,6000001,7000000,6509090,25856,295,81.0,5.0,0.8837,0.3234,0.2804
6,8000001,9000000,8561360,27749,2252,474.5,82.0,0.7053,0.2502,0.1914
6,9000001,10000000,9408566,23944,694,124.0,21.0,0.7103,0.2621,0.2
6,10000001,11000000,10470920,24512,864,180.0,25.0,0.7561,0.2968,0.2246
6,11000001,12000000,11504312,18562,922,173.0,44.0,0.5945,0.2366,0.1755
6,12000001,13000000,12452300,20749,1922,247.0,55.0,0.6358,0.1602,0.113
6,13000001,14000000,13498967,15474,1281,216.5,32.5,0.739,0.2225,0.1662
6,14000001,15000000,14514141,17468,1574,316.0,43.0,0.7604,0.2671,0.2063
6,15000001,16000000,15529356,17414,1064,287.5,19.0,0.876,0.3091,0.2618
6,16000001,17000000,16500448,19073,3274,650.5,92.0,0.7522,0.2516,0.1877
6,17000001,18000000,17497469,16659,1845,376.0,47.5,0.7757,0.2618,0.1973
6,18000001,19000000,18517739,16856,1873,347.0,44.0,0.7749,0.2479,0.1818
6,19000001,20000000,19474884,16706,1538,369.0,39.0,0.8088,0.3066,0.2337
6,20000001,21000000,20484612,21062,1256,324.5,31.0,0.8256,0.3135,0.2508
6,21000001,22000000,21520910,17122,1596,450.0,36.0,0.8519,0.3554,0.2846
6,22000001,23000000,22498035,23188,1903,295.0,56.0,0.6809,0.2004,0.1405
6,23000001,24000000,23484717,21387,1087,302.0,19.0,0.8816,0.336,0.276
6,24000001,25000000,24411963,23897,2726,684.0,54.0,0.8537,0.2812,0.2366
6,25000001,26000000,25516526,23196,3677,758.0,97.0,0.7731,0.2655,0.2112
6,26000001,27000000,26467744,24155,2906,673.5,84.0,0.7782,0.2755,0.2215
6,27000001,28000000,27540376,33304,589,163.5,13.0,0.8527,0.3781,0.2889
6,29000001,30000000,29499102,25209,823,149.0,32.0,0.6464,0.2244,0.1663
6,30000001,31000000,30473337,24839,1206,320.0,28.0,0.8391,0.3073,0.2493
