scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
16,1000001,2000000,1471524,21131,687,177.5,13.5,0.8586,0.3318,0.2656
16,2000001,3000000,2514802,25000,2305,609.5,52.5,0.8414,0.3214,0.2632
16,3000001,4000000,3521909,27738,993,216.5,23.5,0.8042,0.2775,0.2183
16,4000001,5000000,4522422,20119,1660,291.0,44.0,0.7373,0.2248,0.1735
16,5000001,6000000,5520482,19414,633,120.0,20.0,0.7143,0.2277,0.1729
16,6000001,7000000,6491627,18544,391,69.0,5.0,0.8649,0.2257,0.178
16,7000001,8000000,7463417,16627,313,27.0,7.0,0.5882,0.129,0.0837
16,8000001,9000000,8506655,24189,526,36.5,34.0,0.0355,0.0079,0.005
16,9000001,10000000,9671046,11545,523,59.0,19.0,0.5128,0.1117,0.0785
16,10000001,11000000,10463943,21174,1122,124.0,57.5,0.3664,0.1034,0.067
16,11000001,12000000,11522206,19134,2102,392.0,65.0,0.7155,0.237,0.1784
16,12000001,13000000,12506114,19922,2237,312.0,87.0,0.5639,0.1779,0.128
16,13000001,14000000,13514333,17294,805,189.0,17.5,0.8305,0.3061,0.2473
16,14000001,15000000,14471245,17717,1937,345.0,64.5,0.685,0.2079,0.1544
16,15000001,16000000,15590214,18641,3758,477.5,150.5,0.5207,0.132,0.0958
16,16000001,17000000,16530614,23849,2391,298.0,127.0,0.4024,0.1104,0.0734
16,17000001,18000000,17409078,22473,3594,802.5,94.5,0.7893,0.2543,0.2078
16,18000001,19000000,18502419,17806,2091,350.0,70.0,0.6667,0.1873,0.1425
16,19000001,20000000,19494951,16082,2528,502.5,68.0,0.7616,0.2427,0.1771
16,20000001,21000000,20516315,23954,2682,589.0,63.0,0.8067,0.2594,0.2174
16,21000001,22000000,21536762,45628,2495,252.0,58.0,0.6258,0.0879,0.08
16,22000001,23000000,22470156,32830,7183,546.0,187.0,0.4898,0.0601,0.0532
16,23000001,24000000,23475387,36996,10038,491.0,265.0,0.2989,0.0265,0.0234
16,24000001,25000000,24500574,40529,5069,395.5,142.0,0.4716,0.0616,0.0544
16,25000001,26000000,25376315,37182,7597,655.0,265.5,0.4231,0.0733,0.0592
16,26000001,27000000,26547704,36471,7303,408.5,207.0,0.3274,0.0321,0.0288
16,27000001,28000000,27466449,35836,4902,238.0,159.0,0.199,0.0205,0.0176
16,28000001,29000000,28447907,41989,3058,257.5,152.0,0.2576,0.0577,0.0375
16,29000001,30000000,29489198,29315,5092,780.5,195.0,0.6002,0.1804,0.1254
16,30000001,31000000,30487332,23875,3238,554.0,110.0,0.6687,0.2154,0.1449
16,31000001,32000000,31488941,26891,1686,280.5,70.0,0.6006,0.2228,0.1382
