scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,1,1000000,488802,10318,285,59.0,13.0,0.6389,0.2671,0.1915
8,1000001,2000000,1490044,19981,594,135.0,18.0,0.7647,0.2896,0.2163
8,2000001,3000000,2463120,18962,480,144.0,12.0,0.8462,0.3152,0.2775
8,3000001,4000000,3480124,25512,850,209.0,22.0,0.8095,0.278,0.2301
8,4000001,5000000,4552953,25830,1765,463.0,33.0,0.8669,0.2963,0.2553
8,5000001,6000000,5491034,19906,2573,417.0,91.0,0.6417,0.2015,0.156
8,6000001,7000000,6498008,20650,916,103.5,18.5,0.6967,0.1565,0.1106
8,7000001,8000000,7518628,21000,3177,659.5,69.0,0.8106,0.287,0.2311
8,8000001,9000000,8486305,19348,1208,143.0,31.0,0.6437,0.1621,0.1135
8,9000001,10000000,9512890,17978,3431,496.5,85.0,0.7077,0.2116,0.1556
8,10000001,11000000,10511092,21304,3198,577.5,108.5,0.6837,0.2176,0.1676
8,11000001,12000000,11541377,19873,431,78.0,12.0,0.7333,0.2094,0.1722
8,12000001,13000000,12529295,22198,2440,597.0,78.0,0.7689,0.2875,0.2328
8,13000001,14000000,13529356,27078,2642,639.5,67.0,0.8103,0.3094,0.2495
8,14000001,15000000,14355992,19767,1937,390.5,79.5,0.6617,0.2315,0.1835
8,15000001,16000000,15584427,19356,1157,266.0,21.5,0.8504,0.3074,0.2386
8,16000001,17000000,16501842,24566,1201,301.5,33.0,0.8027,0.3085,0.2418
8,18000001,19000000,18516931,26318,1601,558.5,42.0,0.8601,0.4151,0.3321
8,19000001,20000000,19571447,32508,1899,327.0,42.0,0.7724,0.1961,0.1623
8,20000001,21000000,20490493,36948,2561,173.0,56.0,0.5109,0.0595,0.0524
8,22000001,23000000,22490994,44526,2787,310.0,46.0,0.7416,0.1106,0.1018
8,23000001,24000000,23494752,45957,3138,250.5,80.0,0.5159,0.071,0.0604
8,24000001,25000000,24503856,43884,2426,261.0,60.0,0.6262,0.1026,0.091
8,25000001,26000000,25486462,38416,1071,52.0,23.0,0.3867,0.0363,0.0299
