scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
21,1,1000000,676240,20496,718,456.0,9.5,0.9592,0.8249,0.7093
21,1000001,2000000,1503664,33348,1638,756.0,21.5,0.9447,0.7526,0.5291
21,3000001,4000000,3497063,45061,2254,1148.5,78.5,0.872,0.7193,0.5883
21,4000001,5000000,4278235,14223,1083,682.5,6.0,0.9826,0.7397,0.6367
21,5000001,6000000,5534689,49224,1683,1176.5,5.0,0.9915,0.8119,0.7113
21,6000001,7000000,6463966,48815,3927,2294.0,69.0,0.9416,0.8161,0.6218
21,7000001,8000000,7493148,36894,5959,3091.0,206.0,0.875,0.7344,0.6015
21,8000001,9000000,8504580,38388,8265,5331.5,116.0,0.9574,0.8245,0.7102
21,9000001,10000000,9485568,39515,6447,2959.0,195.0,0.8763,0.6317,0.5171
21,10000001,11000000,10498548,42115,3987,1836.5,70.0,0.9266,0.6083,0.4754
21,11000001,12000000,11497273,41277,4684,1887.0,146.0,0.8564,0.5795,0.4412
21,14000001,15000000,14481636,29704,559,418.0,4.0,0.981,0.8484,0.75
21,15000001,16000000,15491572,43842,4459,2239.0,94.0,0.9194,0.6737,0.5486
21,16000001,17000000,16484860,39538,5377,2869.5,66.0,0.955,0.6662,0.5561
21,17000001,18000000,17506502,39058,7861,3308.0,215.0,0.8779,0.5741,0.4559
21,18000001,19000000,18513693,38398,7371,3506.0,152.0,0.9169,0.6225,0.5074
21,19000001,20000000,19499889,37405,3832,2349.0,76.0,0.9373,0.8031,0.6714
21,20000001,21000000,20514774,35873,6667,3434.0,138.0,0.9227,0.6533,0.5406
21,21000001,22000000,21506713,35674,1692,1036.0,10.0,0.9809,0.7227,0.6418
21,22000001,23000000,22514559,16913,2382,1095.0,34.0,0.9398,0.5794,0.4803
21,23000001,24000000,23498078,19001,2194,994.5,45.5,0.9125,0.6106,0.5036
21,24000001,25000000,24581607,33171,2965,870.0,72.5,0.8462,0.404,0.3151
21,25000001,26000000,25437253,22772,2007,426.0,41.0,0.8244,0.2652,0.2221
21,26000001,27000000,26473172,23086,2218,332.0,92.5,0.5642,0.1693,0.1303
21,27000001,28000000,27500863,25531,4128,793.0,115.0,0.7467,0.2151,0.1806
21,28000001,29000000,28484132,21422,2620,643.5,52.0,0.8505,0.2597,0.2313
21,29000001,30000000,29494482,22669,2147,484.0,49.0,0.8161,0.2514,0.2189
21,30000001,31000000,30545604,15808,2918,463.5,100.5,0.6436,0.1771,0.1313
21,31000001,32000000,31067677,2854,302,73.5,2.0,0.947,0.3484,0.2598
