scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
20,1,1000000,646245,15462,615,142.0,20.0,0.7531,0.2614,0.2153
20,1000001,2000000,1528055,30924,1010,175.0,34.0,0.6746,0.2046,0.1549
20,2000001,3000000,2514964,19469,445,83.0,17.0,0.66,0.2003,0.1553
20,3000001,4000000,3532802,19351,1498,311.5,37.0,0.7877,0.2273,0.1915
20,4000001,5000000,4457454,25400,1372,313.5,33.5,0.8069,0.2823,0.2212
20,5000001,6000000,5454694,17180,912,224.0,17.0,0.8589,0.3269,0.273
20,6000001,7000000,6703522,19962,1176,496.5,20.5,0.9207,0.506,0.4383
20,7000001,8000000,7520933,22428,1757,379.0,29.5,0.8556,0.251,0.2153
20,8000001,9000000,8494809,19262,1752,361.0,36.0,0.8186,0.2312,0.1986
20,9000001,10000000,9575234,24477,1092,193.5,21.0,0.8042,0.2057,0.1805
20,10000001,11000000,10490068,25853,3475,363.0,213.5,0.2593,0.0608,0.0484
20,11000001,12000000,11570255,28763,5664,2116.5,92.0,0.9167,0.4407,0.3841
20,12000001,13000000,12478404,41769,5927,3016.0,94.5,0.9392,0.5982,0.5346
20,13000001,14000000,13330522,25018,7308,3899.5,118.0,0.9413,0.6452,0.5609
20,14000001,15000000,14504548,39122,5369,3199.0,97.0,0.9411,0.7747,0.6529
20,15000001,16000000,15492327,35721,10581,4440.5,247.5,0.8944,0.5651,0.4426
20,16000001,17000000,16454973,28544,7191,3190.5,152.0,0.9091,0.5394,0.4635
20,17000001,18000000,17529275,26571,1124,250.0,25.0,0.8182,0.2568,0.223
20,18000001,19000000,18499004,24911,1988,369.0,70.0,0.6811,0.2266,0.1693
20,19000001,20000000,19460126,28308,4392,1363.0,142.0,0.8113,0.4016,0.3027
20,20000001,21000000,20469869,33179,4524,1707.5,124.5,0.8641,0.4735,0.3529
20,21000001,22000000,21489461,34280,4558,893.5,173.0,0.6756,0.2142,0.1638
20,22000001,23000000,22517927,34344,2078,495.5,70.0,0.7524,0.3174,0.2172
20,23000001,24000000,23479372,25222,3364,633.5,130.0,0.6595,0.2156,0.1626
20,24000001,25000000,24485041,25405,2817,779.0,67.0,0.8416,0.3234,0.266
20,25000001,26000000,25453696,24412,2092,408.0,54.0,0.7662,0.27,0.1834
