scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
19,1,1000000,416303,37305,2099,204.0,31.0,0.7362,0.1047,0.087
19,1000001,2000000,1623312,27092,2246,104.0,78.5,0.1397,0.0159,0.0122
19,2000001,3000000,2476496,49536,3675,328.0,118.5,0.4692,0.0786,0.0628
19,3000001,4000000,3497939,45131,6432,581.5,235.0,0.4244,0.0738,0.0616
19,4000001,5000000,4487813,42523,3409,375.5,116.0,0.528,0.0994,0.0854
19,5000001,6000000,5529934,36114,5988,501.0,252.0,0.3307,0.0509,0.0438
19,6000001,7000000,6462928,35831,7400,492.0,308.0,0.23,0.0329,0.0274
19,7000001,8000000,7497193,45396,2449,572.5,59.0,0.8131,0.2509,0.2166
19,8000001,9000000,8521345,16524,2087,395.0,62.0,0.7287,0.2383,0.1857
19,9000001,10000000,9389822,14750,2924,466.0,100.0,0.6466,0.1773,0.1374
19,10000001,11000000,10532521,18040,1484,310.0,35.0,0.7971,0.2555,0.2063
19,11000001,12000000,11512134,19734,2010,233.5,86.5,0.4594,0.1247,0.0804
19,12000001,13000000,12489089,19055,805,87.0,32.0,0.4622,0.1053,0.0717
19,14000001,15000000,14469948,21171,2595,528.0,72.0,0.76,0.2593,0.2024
19,15000001,16000000,15503468,18393,1424,228.0,59.0,0.5889,0.1945,0.1457
19,17000001,18000000,17557031,17888,442,84.5,14.0,0.7157,0.2578,0.1929
19,18000001,19000000,18469806,21170,1763,388.0,40.0,0.8131,0.2893,0.2221
19,19000001,20000000,19583009,20154,3048,562.5,88.5,0.7281,0.2379,0.1819
19,20000001,21000000,20309260,12389,260,63.0,8.0,0.7746,0.3125,0.2381
19,22000001,23000000,22501504,25334,2449,337.5,134.0,0.4316,0.1363,0.0957
19,24000001,25000000,24620788,16738,1175,198.0,30.0,0.7368,0.2802,0.2097
19,25000001,26000000,25169337,9964,472,117.0,13.0,0.8,0.3992,0.3059
