scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
16,1000001,2000000,1471524,21131,830,189.5,28.5,0.7385,0.2898,0.2182
16,2000001,3000000,2514802,25000,2529,660.5,62.5,0.8271,0.325,0.2612
16,3000001,4000000,3521909,27738,911,231.0,18.0,0.8554,0.3139,0.2598
16,4000001,5000000,4522422,20119,1041,245.5,25.0,0.8152,0.2896,0.237
16,5000001,6000000,5520482,19414,615,137.0,17.0,0.7792,0.2876,0.215
16,6000001,7000000,6491627,18544,727,87.0,11.0,0.7755,0.1668,0.1197
16,8000001,9000000,8506655,24189,757,277.0,8.0,0.9439,0.3966,0.3629
16,9000001,10000000,9671046,11545,294,58.0,7.0,0.7846,0.2372,0.1789
16,10000001,11000000,10463943,21174,293,73.0,6.0,0.8481,0.3015,0.2526
16,11000001,12000000,11522206,19134,1760,389.0,56.0,0.7483,0.2738,0.2157
16,12000001,13000000,12506114,19922,1382,210.0,55.0,0.5849,0.1866,0.1478
16,13000001,14000000,13514333,17294,469,132.0,10.0,0.8592,0.3382,0.2787
16,14000001,15000000,14471245,17717,1019,263.0,20.0,0.8587,0.3127,0.2508
16,15000001,16000000,15590214,18641,2222,408.5,77.0,0.6828,0.2284,0.1725
16,16000001,17000000,16530614,23849,423,115.0,7.0,0.8852,0.2983,0.2571
16,17000001,18000000,17409078,22473,3534,852.0,90.5,0.808,0.2794,0.2287
16,18000001,19000000,18502419,17806,1449,317.0,42.5,0.7636,0.2599,0.2039
16,19000001,20000000,19494951,16082,2671,536.0,60.5,0.7972,0.2595,0.1933
16,20000001,21000000,20516315,23954,2872,568.0,71.0,0.7778,0.2352,0.1933
16,21000001,22000000,21536762,45628,1873,498.0,62.0,0.7786,0.286,0.2337
16,22000001,23000000,22470156,32830,4284,978.0,118.5,0.7839,0.2559,0.2098
16,23000001,24000000,23475387,36996,2234,479.0,72.0,0.7387,0.2279,0.1936
16,24000001,25000000,24500574,40529,3824,858.0,111.5,0.77,0.2485,0.2071
16,25000001,26000000,25376315,37182,3585,653.0,123.5,0.6819,0.2186,0.1746
16,26000001,27000000,26547704,36471,4198,841.5,113.0,0.7632,0.2293,0.1857
16,27000001,28000000,27466449,35836,3497,547.0,224.0,0.4189,0.1412,0.1016
16,29000001,30000000,29489198,29315,1831,530.0,36.0,0.8728,0.3434,0.2866
16,30000001,31000000,30487332,23875,1000,334.0,19.0,0.8924,0.3837,0.3175
16,31000001,32000000,31488941,26891,409,117.0,11.0,0.8281,0.3569,0.2637
